,-0.31300693981794614,-0.2712726811755533,-0.22953842253316048,-0.18780416389076765,-0.14606990524837482,-0.10433564660598199,-0.06260138796358916,-0.02086712932119633,0.020867129321196498,0.06260138796358933,0.10433564660598216,0.146069905248375,0.18780416389076782,0.2295384225331606,0.2712726811755535,0.31300693981794636,0.35474119846033914,0.3964754571027319,0.4382097157451248,0.4799439743875177
thresh,-0.08346851728478563,0.08346851728478563,2,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,2,7,2116,2038,11,3,1,0,0,0,0,0,0,0,0
CysB,1,0,0,1,0,1,5,7,11,1,1,1,2,1,0,0,1,0,0,0
unreg_genes,[],[],[],[],[],['yeeE' 'iaaA'],[],[],[],[],['gsiC' 'metE' 'yeeD'],['gsiD'],[],[],[],[],[],[],[],[]
CysB_genes,['cysP'],[],[],['cysU'],[],['tcyP'],['yciW' 'cbl' 'cysD' 'cysB' 'tauA'],['cysJ' 'ariR' 'yoaC' 'tauB' 'ssuE' 'hslJ' 'yfbR'],"['cysW' 'dgcZ' 'ygeH' 'tcyJ' 'tauC' 'ssuA' 'cysK' 'ssuC' 'ybdN' 'ssuD'
 'ssuB']",['tauD'],['cysN'],['cysM'],['cysC' 'cysA'],['cysI'],[],[],['cysH'],[],[],[]
