,-0.03838878388329214,-0.012796261294430712,0.012796261294430712,0.03838878388329214,0.06398130647215355,0.08957382906101496,0.1151663516498764,0.14075887423873784,0.16635139682759925,0.19194391941646066,0.21753644200532207,0.24312896459418354,0.26872148718304495,0.29431400977190636,0.3199065323607678,0.34549905494962924,0.37109157753849065,0.39668410012735206,0.42227662271621347,0.44786914530507493
thresh,-0.05118504517772285,0.05118504517772285,2,,,,,,,,,,,,,,,,,
unreg,19,2050,1615,24,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Crp,9,252,234,33,4,3,2,0,0,0,1,1,0,1,2,1,0,0,0,0
unreg_genes,[],[],[],[],['pepE' 'yhfK' 'yobD' 'gpr'],[],['ydcH'],['gatR'],[],[],[],[],[],[],[],[],[],[],[],[]
Crp_genes,['ansB' 'chiP' 'dsdX' 'glpF' 'mtlR' 'fixB' 'mtlD' 'uidB' 'csiE'],"['araB' 'marA' 'fixC' 'entD' 'marR' 'kbaZ' 'tnaB' 'uxuA' 'ompR' 'agaV'
 'acnA' 'uidA' 'acnB' 'uxuB' 'gutM' 'murQ' 'xylG' 'glpD' 'araA' 'mtlA'
 'ulaA' 'glnA' 'fixA' 'marB' 'dsdA' 'lsrK' 'agaA' 'murP' 'comR' 'dgoR'
 'sbmC' 'fur' 'gutQ' 'osmY' 'araE' 'dksA' 'deoB' 'trg' 'nirD' 'uidC'
 'aegA' 'sgcE' 'xylF' 'fecE' 'glpK' 'ygeW' 'agaW' 'metK' 'dgoK' 'nirB'
 'ompF' 'aer' 'puuD' 'caiA' 'cyoE' 'chiQ' 'citE' 'mdh' 'nanS' 'gadE'
 'lacA' 'sgcA' 'araD' 'glpR' 'sgcQ' 'caiD' 'deoC' 'idnK' 'trxA' 'xylH'
 'araC' 'malS' 'feaB' 'nagB' 'cstA' 'fixX' 'argG' 'sodB' 'chbC' 'dcuR'
 'sgcR' 'ompW' 'ugpB' 'nanC' 'fepA' 'mhpE' 'gadX' 'envZ' 'secB' 'ulaC'
 'srlR' 'narQ' 'caiB' 'yiaO' 'prpR' 'relA' 'mlc' 'ulaD' 'casA' 'araJ'
 'mazF' 'ycdZ' 'mhpF' 'citC' 'citX' 'lacI' 'araH' 'nagA' 'pdhR' 'hofC'
 'dgoA' 'casB' 'ynfK' 'bglG' 'sfsA' 'mhpA' 'glnL' 'hofN' 'entH' 'deoD'
 'cyoD' 'rhaT' 'infB' 'putP' 'oxyR' 'yiaN' 'ebgA' 'fadD' 'rimP' 'caiE'
 'paaZ' 'mhpB' 'lpd' 'araG' 'sodA' 'idnR' 'uxuR' 'ygeA' 'ugpA' 'caiC'
 'paaB' 'ebgC' 'chbR' 'hupB' 'gcd' 'ascF' 'chbB' 'mazE' 'gltA' 'yhfA'
 'rhaS' 'btsT' 'glpC' 'plaR' 'tdcC' 'nanK' 'glcC' 'cas2' 'hyfF' 'fucU'
 'rpoE' 'cyoC' 'modC' 'puuB' 'hyfA' 'lsrA' 'ulaF' 'sgbH' 'cas1' 'tdcG'
 'pnp' 'fucI' 'lacY' 'hyfI' 'cyoB' 'rof' 'rhaD' 'fumC' 'focB' 'cirA'
 'gyrA' 'tnaA' 'lsrC' 'gpsA' 'puuC' 'caiT' 'bglF' 'hfq' 'aaeB' 'malI'
 'gltD' 'dgoT' 'gltB' 'fecB' 'glpG' 'deoA' 'hyfG' 'csqR' 'uxaB' 'nanM'
 'fadL' 'malM' 'exuR' 'cspD' 'paaH' 'gabD' 'paaF' 'yhgH' 'nlpE' 'rseA'
 'hflX' 'csgG' 'nanT' 'nusA' 'umpH' 'mhpD' 'rplI' 'gadB' 'gadA' 'ybiT'
 'csgD' 'idnT' 'ulaE' 'yeiP' 'uxaA' 'hyfR' 'glpA' 'truB' 'dpiA' 'nagC'
 'lsrR' 'ampD' 'glpE' 'yiaK' 'araF' 'nfuA' 'uxaC' 'malE' 'galP' 'ugpE'
 'ppdD' 'rbfA' 'gntK' 'aceF' 'treB' 'ugpQ' 'hyfH' 'puuR' 'chbA' 'mhpC'
 'yaeP' 'gabP']","['rpsR' 'paaD' 'galE' 'dadA' 'grpE' 'glpB' 'tdcD' 'nanE' 'tdcB' 'yjhG'
 'paaJ' 'xylA' 'citG' 'aceB' 'casE' 'rpoS' 'rseB' 'fecD' 'ampE' 'hicB'
 'hyfC' 'nadC' 'ubiG' 'aldB' 'fecA' 'hyfD' 'hflC' 'tdcA' 'lhgO' 'modB'
 'gadC' 'yfaE' 'arfB' 'xylR' 'nrdB' 'tam' 'lyxK' 'ntrC' 'fucK' 'entA'
 'ugpC' 'hyfJ' 'prpB' 'citF' 'yiaM' 'mpl' 'hofB' 'caiF' 'yjhH' 'fucR'
 'yaeQ' 'aceK' 'ykgR' 'rseC' 'exuT' 'csgE' 'malG' 'feaR' 'manA' 'casD'
 'aceE' 'gcvT' 'glgS' 'sgbU' 'grcA' 'paaK' 'rpsI' 'prpE' 'rhaR' 'aceA'
 'gabT' 'puuE' 'priB' 'sdhD' 'hflK' 'mhpR' 'chbG' 'rpoH' 'paaE' 'sgbE'
 'rhaB' 'bglB' 'guaA' 'sgcC' 'fucA' 'dusB' 'dpiB' 'nrdA' 'tdcE' 'aaeR'
 'rpsF' 'yhcH' 'ascB' 'entC' 'ompA' 'sdhA' 'rpsO' 'yjhI' 'paaG' 'cas3'
 'cysG' 'lgoD' 'hofM' 'cytR' 'nagE' 'speC' 'fucP' 'gltF' 'glgP' 'chbF'
 'epd' 'gntU' 'glpX' 'fumB' 'xylB' 'casC' 'glgC' 'hicA' 'zraR' 'paaC'
 'fis' 'mokB' 'galS' 'fecC' 'psuG' 'mdtF' 'malK' 'sohB' 'malF' 'ulaB'
 'paaA' 'lsrD' 'hofP' 'melB' 'glgA' 'malY' 'dadX' 'abgR' 'treC' 'hpt'
 'prpD' 'serC' 'uhpT' 'prpC' 'galM' 'zraS' 'focA' 'sgcX' 'melA' 'rplM'
 'yeiW' 'ilvN' 'hyfB' 'fumA' 'serA' 'aspA' 'galK' 'dgoD' 'hofO' 'hyfE'
 'psuK' 'aaeA' 'tdcF' 'rseD' 'lacZ' 'nirC' 'modA' 'entE' 'pflB' 'ilvB'
 'rmf' 'mdtE' 'galT' 'pgk' 'csgF' 'paaI' 'hupA' 'ptsI' 'lsrB' 'hlyE'
 'gapA' 'dcuB' 'fiu' 'gcvH' 'cyoA' 'sdhB' 'csiD' 'crr' 'pncB' 'entB'
 'gdhA' 'patZ' 'gcvP' 'ppiA' 'rhaA' 'melR' 'xylE' 'dcuA' 'aroA' 'proP'
 'rbsD' 'rbsA' 'rbsK' 'malX' 'tsx' 'rbsR' 'sgcB' 'nupG' 'fbaA' 'cyaA'
 'ygcW' 'gntT' 'rspA' 'preT' 'fadH' 'ptsH' 'guaB' 'lsrF' 'yiaL' 'aaeX'
 'cpdB' 'rspB' 'srlE' 'sdhC' 'xseA' 'udp' 'psiE' 'lsrG' 'srlD' 'yahN'
 'lamB' 'ldtB' 'ortT' 'nupC']","['malT' 'fucO' 'sucD' 'gntP' 'srlB' 'actP' 'preA' 'sucB' 'sucC' 'srlA'
 'yqeF' 'idnO' 'acs' 'cspE' 'nanA' 'cdd' 'rihA' 'yjcH' 'rbsC' 'ychH'
 'sucA' 'dctA' 'bhsA' 'rbsB' 'pck' 'glpQ' 'crp' 'flhD' 'agp' 'idnD' 'lgoR'
 'flhC' 'ptsG']",['mglC' 'mglA' 'mglB' 'glpT'],['aldA' 'raiA' 'manX'],['manZ' 'manY'],[],[],[],['gatY'],['gatZ'],[],['gatA'],['gatC' 'gatD'],['gatB'],[],[],[],[]
