,A,Crp
glu__glu_ale3__1,-3.053433790681136,1.4385551630000002
glu__glu_ale4__1,-2.2019019612121458,0.1237046330000009
glu__glu_ale5__1,3.3937122951191543,0.23737495299999975
glu__glu_ale6__1,-2.838094889986763,-0.2669721739999993
glu__glu_ale8__1,-1.4691216376804326,1.5517659029999995
glu__glu_ale9__1,-1.5222706342426011,0.736260553000001
glu__glu_ale10__1,-3.630575549131385,1.2484999630000004
42c__wt_42c__1,-2.3299626354138647,-0.02289376299999901
42c__42c_ale1__1,2.735492507088773,0.578078713
42c__42c_ale2__1,-2.8101772460780534,-0.001157444000000396
42c__42c_ale3__1,-3.989345183037932,-0.16365086199999898
42c__42c_ale4__1,-2.0169021196288157,0.18829674300000046
42c__42c_ale5__1,-3.9991707753967503,-0.2550904079999992
42c__42c_ale6__1,-1.608614379947431,0.5847098129999999
42c__42c_ale8__1,-2.61254999027401,0.898060053
42c__42c_ale9__1,-2.21637255529282,0.2344509129999999
42c__42c_ale10__1,-1.830163878998828,0.5824345429999997
ssw__wt_ac__1,7.247473616368748,0.155824183
ssw__wt_glc__1,-0.7813081241542039,0.08995910700000033
ssw__wt_glyc__1,6.080281263940359,0.2646295629999997
ssw__wt_xyl__1,9.056625071973576,0.6151089029999994
ssw__glc_ale1__1,3.799617122018968,0.31199771300000023
ssw__glc_ale2__1,-2.0126329526823814,0.5353218630000001
ssw__glc_ale3__1,2.335943071806469,0.4454840030000007
ssw__glyc_ale1__1,1.4790962596392907,0.2988789030000003
ssw__glyc_ale2__1,3.176843818998823,0.3021156230000006
ssw__xyl_ale1__1,-3.0054166101896005,-0.2147884219999998
ssw__xyl_ale2__1,2.301950952059084,0.026451148999999674
ssw__xyl_ale3__1,-4.4584600162222685,-0.3138359289999997
ssw__glc_ac_ac2__1,2.9042616652924527,0.5069351229999999
ssw__glc_ac_glc1__1,-5.7504281343455625,-0.42053636400000016
ssw__glc_glyc_glc__1,-0.4378134032710564,0.565682133000001
ssw__glc_glyc_glyc__1,3.616919048901613,0.3070424930000009
ssw__glc_xyl_glc__1,-0.0159239999676161,0.029020071999999782
ssw__glc_xyl_xyl__1,3.7187760969258585,-0.2438474470000003
ica__wt_glc__1,3.8909762187219816,-0.02120516499999958
ica__wt_glc__2,3.864458541407811,-0.013075077999999962
ica__wt_glc__3,-0.7892981548442252,0.0930502690000008
ica__wt_glc__4,-1.0672607011773143,0.399858493
ica__arg_sbt__1,7.255294356951233,0.17296083299999945
ica__arg_sbt__2,7.804880325846812,0.4931735029999995
ica__cytd_rib__1,7.930331875012289,0.5032386530000004
ica__cytd_rib__2,7.584789082710302,0.4864851229999996
ica__gth__1,-16.835694468987366,-0.3447319570000005
ica__gth__2,-17.556745130908215,-0.5509396859999995
ica__leu_glcr__1,6.479816342296346,1.0260792930000004
ica__leu_glcr__2,6.205817971808789,0.964590953
ica__met_glc__1,2.7156819105628665,-0.0020434050000002198
ica__met_glc__2,2.869557398593376,-0.06998528999999998
ica__no3_anaero__1,-3.701013595092304,0.16601552300000044
ica__no3_anaero__2,-3.671548525447676,0.1659366630000001
ica__phe_acgam__1,3.0091228025325774,0.08710832000000046
ica__phe_acgam__2,2.7993820330981625,0.07371453200000032
ica__thm_gal__1,8.325550051035599,0.41909228299999945
ica__thm_gal__2,7.765898380352033,0.4125785030000007
ica__tyr_glcn__1,3.04130411715394,0.211699823
ica__tyr_glcn__2,3.0450547820625697,0.2492893929999997
ica__ura_pyr__1,6.24434881432143,0.8236668229999999
ica__ura_pyr__2,7.920238685111189,1.104333543000001
ica__wt_glc__5,0.4424318550051362,0.3105034530000008
ica__wt_glc__6,0.3278263830233309,0.3376528430000008
ica__bw_delpurR_cytd__1,-0.7542585288028849,-0.14178576699999998
ica__bw_delpurR_cytd__2,-2.869289553542751,0.2554834630000009
ica__ade_glc__1,-2.5548053321512483,0.27079068299999953
ica__ade_glc__2,-0.4602120621954851,-0.10748262699999957
ytf__wt_glc__1,0.3886668840635506,0.34000217300000024
ytf__wt_glc__2,0.3608881744433359,0.487174103000001
ytf__delyafC__1,4.519882715986535,0.518280163
ytf__delyafC__2,4.1429576795684735,0.558626223000001
ytf__delyeiE__1,3.024927561071289,0.4528218430000006
ytf__delyeiE__2,3.034112820071588,0.3693801830000005
ytf__delyiaJ__1,3.3957628975354406,0.4900788630000008
ytf__delyiaJ__2,2.799369241874827,0.4743345229999996
ytf__delyieP__1,1.0293150930214394,0.8306116230000011
ytf__delyieP__2,-0.1549840233357872,0.7498248230000009
ytf__wt_ph5__1,-1.0243582332446095,0.3985759630000008
ytf__wt_ph5__2,-1.736218617165738,0.4747397030000009
ytf__wt_ph8__1,-0.7621658223988999,0.2756429229999995
ytf__wt_ph8__2,-1.1886412046948072,0.2681548629999995
ytf__delybaO__1,5.877185971075489,0.5823761830000009
ytf__delybaO__2,4.026211529040975,0.6367440230000003
ytf__delybaQ__1,-0.7572191325107797,0.3329404930000006
ytf__delybaQ__2,-0.530546542467667,0.3236855130000009
ytf__delybiH__1,0.7545341422818946,0.6363319829999998
ytf__delybiH__2,0.8088055447396673,0.5546718429999995
ytf__delydcI_ph5__1,-0.015765930941364,0.36809995299999976
ytf__delydcI_ph5__2,0.0981337173394929,0.4226014830000011
ytf__delydcI_ph8__1,-1.9664179773029815,0.3631957630000002
ytf__delydcI_ph8__2,0.2904534385546078,0.3071113430000008
ytf__delyddM__1,-2.1787771763775168,0.8218948030000011
ytf__delyddM__2,-2.453420439492879,0.8320546029999996
ytf__delyheO__1,6.2010789224950384,0.5961686430000004
ytf__delyheO__2,4.345854432056807,0.6336565129999999
fps__bw_glc__1,1.845880134572521,0.23073483299999964
fps__bw_glc__2,1.3516316960369028,0.16040873300000058
fps__fps_thrA_ale1__1,-1.3809638445367474,0.3327312029999998
fps__fps_thrA_ale1__2,-0.8380178041805388,0.3516250830000001
fps__fps_thrA_ale2__1,-0.2784207805117231,0.22966762300000101
fps__fps_thrA_ale2__2,-0.2323778912150991,0.28896753300000105
fps__fps_serB_ale1__1,-0.2899748214904075,0.2630278130000008
fps__fps_serB_ale1__2,0.0706467279535583,0.3896577630000007
fps__fps_serB_ale4__1,-6.3106220492525145,0.20591431300000096
fps__fps_serB_ale4__2,-5.645723037745435,0.3602136930000004
fps__fps_ptsI_ale1__1,8.814081929297744,0.045779202000000296
fps__fps_ptsI_ale1__2,9.708173077813576,0.14486478300000094
fps__fps_ptsI_ale3__1,9.136508246426793,0.2525903130000007
fps__fps_ptsI_ale3__2,8.991070360165445,0.22323634299999995
pal__lyx_ale2_f6__1,5.90788582906693,0.3334221829999997
pal__lyx_ale2__1,6.188077185973866,0.2649081029999998
pal__lyx_ale2__2,5.847032859992919,0.3071416530000004
pal__lyx_ale4__1,5.172981457251065,-0.057655872999999865
pal__lyx_ale4__2,5.573099735786359,-0.07060586499999921
pal__5drib_ale10_f18__1,7.209078226288232,-0.06913953699999986
pal__5drib_ale10_f18__2,7.801747855422393,-0.022394786999999642
pal__5drib_ale10__1,8.52766621734935,0.4018362730000007
pal__arab_ale14_f9__1,3.484582089068057,0.24554710299999985
pal__arab_ale14_f9__2,3.5575593228950044,0.4127220729999994
pal__arab_ale14__1,4.926352365816147,0.3767839330000005
pal__arab_ale14__2,4.705079884804537,0.3756092130000006
pal__arab_ale16__1,3.947722785252824,0.02985453700000029
pal__arab_ale16__2,3.226689337930898,0.10976642500000013
pal__tartr_ale26_f10__1,8.482294034266932,0.3119472930000011
pal__tartr_ale26_f10__2,8.651458093135965,0.19927317299999991
pal__tartr_ale26__1,8.4145346650228,0.3850793330000002
pal__tartr_ale26__2,8.539556709609593,0.334463263
pal__tartr_ale28_f10__1,6.10985217570668,-0.003712276999999986
pal__tartr_ale28_f10__2,5.512245884016881,-0.0986905509999989
pal__tartr_ale28__1,7.525058966783999,0.27296854300000106
pal__tartr_ale28__2,5.2235639872406265,0.2684948929999997
efeU__delmenFentC_citr__1,1.3004564126861324,0.4221979430000005
efeU__delmenFentC_citr__2,1.306052929764833,0.5677252629999998
efeU__delmenFentC__1,-6.161338312616185,0.6961985229999996
efeU__delmenFentC__2,-6.054318460653817,0.7362106530000005
efeU__menFentC_ale39__1,1.8317221679755653,0.5420487930000011
efeU__menFentC_ale39__2,2.2667090897028506,0.5730386230000004
efeU__menFentC_ale29__1,-0.3804155450138536,0.9115027730000004
efeU__menFentC_ale29__2,-1.2311219971416234,0.9432762930000004
efeU__menFentC_ale30__1,1.017830590896058,0.10668520800000003
efeU__menFentC_ale30__2,1.44209261173061,0.06397155600000026
efeU__menFentCubiC_ale36__1,-2.3684608405081424,0.8218575829999999
efeU__menFentCubiC_ale36__2,-1.830089576018872,0.6481697730000011
efeU__menFentCubiC_ale37__1,-2.0455631339865565,0.8430776529999999
efeU__menFentCubiC_ale37__2,-2.225918811708586,0.8884085729999995
efeU__menFentCubiC_ale38__1,-0.017551133308762,0.3484389429999997
efeU__menFentCubiC_ale38__2,-0.8639081065288332,0.30990829299999945
misc2__salc_glc__1,-2.8702351302481386,-0.03094168600000025
misc2__salc_glc__2,-4.527891586368458,-0.041858421999998896
misc2__dbcn_glc__1,0.9521586798132492,-0.41418928399999894
misc2__dbcn_glc__2,-1.0018090013484455,-0.32218037899999885
misc2__tyr_glc__1,-3.1587624762162125,0.4823384130000008
misc2__tyr_glc__2,-4.106814768814785,0.5197261330000007
misc2__arg_cytd__1,-1.1112547325833433,0.10509646700000096
misc2__arg_cytd__2,-1.8999026417482376,0.09710128400000073
misc2__delyheO_pyr__1,7.038563899597184,1.0004127829999998
misc2__delyheO_pyr__2,6.823638946011091,1.0134814930000005
misc2__dellon_glc__1,-4.568214933385429,0.4872481129999997
misc2__dellon_glc__2,-4.093805193593562,0.2154419530000009
nquinone__delubiC__1,0.0869785144943616,0.4464799330000009
nquinone__delubiC__2,-2.066385191962572,0.6182852329999999
nquinone__ubiC_ale1__1,-1.2706084127567976,0.4621411030000005
nquinone__ubiC_ale1__2,-0.4509432359580207,0.5186398529999998
nquinone__ubiC_ale2__1,-3.1926247661736795,0.4747234030000005
nquinone__ubiC_ale2__2,-3.1056321930222506,0.4297995330000006
nquinone__ubiC_ale3__1,-1.1486550473508297,0.026469302000000642
nquinone__ubiC_ale3__2,-1.6220749355153985,0.09906102300000086
nquinone__ubiC_ale4__1,-2.3252999608093217,0.493212583
nquinone__ubiC_ale4__2,-2.5907900949892437,0.5086079229999996
nquinone__delpdhR__1,1.5075614822893817,0.3856681930000008
nquinone__delpdhR__2,1.4774721255352583,0.36299017299999997
quinone__glu_ale4__1,-2.3177553937996915,0.3684261329999998
quinone__glu_ale4__2,-1.2525923573394684,0.7361257729999995
quinone__delmenF__1,-0.0173101155632447,0.5532796730000005
quinone__delmenF__2,0.0773277867875032,0.4243016730000004
quinone__menF_ale5__1,0.8536178601949344,0.9045305230000018
quinone__menF_ale5__2,0.8185833256542314,0.9292543930000008
quinone__menF_ale6__1,1.5440901387079646,0.928937233000001
quinone__menF_ale6__2,1.940703313209431,0.9358953230000004
quinone__menF_ale7__1,2.789620570555998,0.8647486830000002
quinone__menF_ale7__2,2.579707749857195,0.8297670830000001
quinone__menF_ale8__1,2.246507943664943,1.0002332430000005
quinone__menF_ale8__2,0.5599199077186885,0.9954071830000012
quinone__delmenFubiC__1,-3.330831950435964,0.5032428030000009
quinone__delmenFubiC__2,-3.417192434719437,0.5733612729999997
quinone__menFubiC_ale1__1,3.58593014214175,0.6889852029999997
quinone__menFubiC_ale1__2,3.819560501653809,0.6891632330000004
quinone__menFubiC_ale2__1,1.9263349197312536,0.5664049030000005
quinone__menFubiC_ale2__2,2.392716464291969,0.587592463
quinone__menFubiC_ale3__1,1.063393619805099,0.1084791789999997
quinone__menFubiC_ale3__2,0.4365184185658121,0.1436014399999994
quinone__menFubiC_ale4__1,0.0138418041391667,1.042582673
quinone__menFubiC_ale4__2,-0.2488090652571717,1.0279896629999996
oxyR__wt_glc__1,1.906859547950499,0.09382866099999987
oxyR__wt_glc__2,1.5940605389935782,0.13043923000000035
oxyR__wt_h2o2__1,1.3727662060438937,0.05757602200000101
oxyR__wt_h2o2__2,0.1164074762319535,0.4618741830000008
oxyR__glu_ale4__1,-3.026565552555661,0.7723290729999999
oxyR__glu_ale4__2,-3.50192098573476,0.49579595299999996
oxyR__glu_ale4_h2o2__1,-3.4144972251644985,0.6213283730000008
oxyR__glu_ale4_h2o2__2,-4.971937785970645,0.4863484329999999
oxyR__oxyR_ale17__1,-1.9133568459764456,0.13801763000000022
oxyR__oxyR_ale17__2,-2.437089383934197,0.15520324300000074
oxyR__oxyR_ale17_h2o2__1,-0.5171067099469163,0.21122745300000112
oxyR__oxyR_ale17_h2o2__2,-1.3320645489533556,0.156206473000001
oxyR__oxyR_ale18__1,2.2141927128533454,-0.2332659079999999
oxyR__oxyR_ale18__2,2.713439203776568,-0.08594182799999928
oxyR__oxyR_ale18_h2o2__1,-2.0670519683430806,0.027939159000000657
oxyR__oxyR_ale18_h2o2__2,-1.4741207882414096,0.09512536300000107
oxyR__oxyR_ale19__1,1.387149506479019,-0.1866830670000006
oxyR__oxyR_ale19__2,2.363864010358092,-0.08065952299999958
oxyR__oxyR_ale19_h2o2__1,1.763660138081332,-0.3216936859999997
oxyR__oxyR_ale19_h2o2__2,1.7860825093992614,-0.22926116100000016
oxyR__oxyR_ale20__1,-0.973520050253424,-0.29073972199999965
oxyR__oxyR_ale20__2,-1.5276897155987634,-0.3286302970000001
oxyR__oxyR_ale20_h2o2__1,-1.65953710323493,-0.1032146049999998
oxyR__oxyR_ale20_h2o2__2,-1.794027229982332,-0.05797147799999891
svns_pgi__BmePgi24_15__1,2.0934192311872915,0.20789728299999946
svns_pgi__BmePgi24_15__2,1.3438144720611458,0.2882144130000004
svns_pgi__BmePgi24_26__1,2.0304977056340574,0.16856253300000112
svns_pgi__BmePgi24_26__2,1.427523270848988,0.14498237199999942
svns_pgi__BmePgi24_41__1,-3.7236533812153976,0.4958493130000008
svns_pgi__BmePgi24_41__2,1.6737911139140038,0.08223337899999983
svns_pgi__BmePgi24_52__1,2.940523054185588,0.2600776430000007
svns_pgi__BmePgi24_52__2,2.087570493318014,0.11009234900000033
svns_pgi__PaePgi2_34__1,-8.80363484814726,0.9464174330000006
svns_pgi__PaePgi2_34__2,-8.932062865604959,0.980365153000001
svns_pgi__PaePgi2_63__1,-8.189227317801745,0.998691483
svns_pgi__PaePgi2_63__2,-8.417534546439045,0.974959343
svns_pgi__PaePgi24_54__1,-7.297644446751299,0.8303385730000006
svns_pgi__PaePgi24_54__2,-7.213348855834336,0.9265034130000008
svns_pgi__PaePgi24_90__1,-7.002711264871781,0.809689723
svns_pgi__PaePgi24_90__2,-7.48164720827505,0.9991721830000008
abx_media__m9_ctrl__1,-3.2508736207282,-0.21908725299999965
abx_media__m9_ctrl__2,-2.9407874828453084,0.06872792999999966
abx_media__rpmi_ctrl__1,-1.2899799977805655,0.1818832429999997
abx_media__rpmi_ctrl__2,-0.4941170585479132,0.4604582229999998
abx_media__camhb_ctrl__1,-8.868447505775023,-1.4667156490000008
abx_media__camhb_ctrl__2,-6.973036051959114,-1.5642143070000003
abx_media__m9_mero__1,-3.4699162108412107,0.10006032100000084
abx_media__m9_mero__2,-2.270580595884997,-0.24440689100000054
abx_media__rpmi_mero__1,-1.4798732121409757,-0.15585906599999966
abx_media__rpmi_mero__2,-0.919569628217028,0.12222331400000107
abx_media__camhb_mero__1,-15.688753977020593,-2.568928611
abx_media__camhb_mero__2,-14.382879151705405,-2.3720532899999998
abx_media__m9_trisulf__1,-6.610383222359583,-0.13952741599999996
abx_media__m9_trisulf__2,-6.1597669206489805,-0.12156318199999915
abx_media__rpmi_trisulf__1,-18.189058313504848,-1.1385435739999998
abx_media__rpmi_trisulf__2,-18.60194417293696,-1.1257448149999991
abx_media__camhb_trisulf__1,-17.559908908247134,-0.6163487490000001
abx_media__camhb_trisulf__2,-17.474719532117007,-0.6510849729999997
abx_media__m9_cef__1,-6.6542019510814825,-0.4245596339999995
abx_media__m9_cef__2,-6.240657942476423,-0.35219075799999894
abx_media__rpmi_cef__1,-9.143514792053308,0.17718560299999986
abx_media__rpmi_cef__2,-9.261253665838876,0.25364192300000177
abx_media__camhb_cef__1,-14.690789248551578,-0.8382274849999991
abx_media__camhb_cef__2,-15.65558236434796,-0.9034556939999998
abx_media__m9_cipro__1,-3.694784652334276,-0.29610201100000033
abx_media__m9_cipro__2,-4.0411170703297286,-0.23094071100000055
abx_media__rpmi_cipro__1,-9.190440000564116,-0.7087974589999995
abx_media__rpmi_cipro__2,-12.043781605047911,-0.9681077109999999
abx_media__camhb_cipro__1,-17.320780959133074,-1.3565894469999993
abx_media__camhb_cipro__2,-17.284922121119955,-1.1236836730000004
hot_tale__42c_ale3_30c__1,0.5687161599376424,0.06220796800000095
hot_tale__42c_ale3_30c__2,-0.4556349647314576,0.017358810000001057
hot_tale__42c_ale3_37c__1,-1.603125656284084,0.4355665230000003
hot_tale__42c_ale3_37c__2,-1.1356493746410663,0.4006368030000012
hot_tale__42c_ale3_44c__1,-8.22712015454307,0.3718853430000007
hot_tale__42c_ale3_44c__2,-9.787335070092368,0.3553441930000005
hot_tale__hot_ale3_mid_30c__1,-4.953476733028029,0.7396188830000003
hot_tale__hot_ale3_mid_30c__2,0.2613434776373073,0.5625003330000009
hot_tale__hot_ale3_mid_37c__1,1.6284076386199866,0.5847484430000005
hot_tale__hot_ale3_mid_37c__2,1.2531394458743303,0.1894337430000004
hot_tale__hot_ale3_mid_44c__1,-2.4545873336262662,-0.07124534099999913
hot_tale__hot_ale3_mid_44c__2,-4.067142578333806,-0.002275452999999317
hot_tale__hot_ale3_30c__1,0.6958486556699269,0.5150203330000007
hot_tale__hot_ale3_30c__2,1.3472688177501275,0.5286701730000001
hot_tale__hot_ale3_37c__1,1.9722981080636328,0.3493771030000001
hot_tale__hot_ale3_37c__2,1.6669583223866342,0.3963193829999998
hot_tale__hot_ale3_44c__1,-3.883688167386875,0.28643448300000074
hot_tale__hot_ale3_44c__2,-4.956515797371127,0.30231870300000097
hot_tale__hot_ale4_30c__1,-0.8128394609753806,-0.0598787810000001
hot_tale__hot_ale4_30c__2,-1.414518197228179,0.0276806220000001
hot_tale__hot_ale4_37c__1,-1.2849928086254334,-0.15436083400000022
hot_tale__hot_ale4_37c__2,-0.4946039789037648,-0.04945322999999924
hot_tale__hot_ale4_44c__1,-4.575579380010472,0.16471379300000066
hot_tale__hot_ale4_44c__2,-4.879703224880147,0.0758041020000011
hot_tale__hot_ale8_30c__1,-0.993365175682028,-0.056768664999999885
hot_tale__hot_ale8_30c__2,-0.6887767750571696,-0.10699186199999923
hot_tale__hot_ale8_37c__1,-0.7795735428956578,-0.007091699000000062
hot_tale__hot_ale8_37c__2,-1.2940671013735985,-0.04404757799999892
hot_tale__hot_ale8_44c__1,-6.013034340900563,0.07381628000000083
hot_tale__hot_ale8_44c__2,-6.058271448499891,0.1405062560000001
hot_tale__hot_ale9_mid_30c__1,-1.207728294852626,0.11993167500000013
hot_tale__hot_ale9_mid_30c__2,-1.6597494432578868,0.10594186400000004
hot_tale__hot_ale9_30c__1,1.145919456162999,0.057352916000001024
hot_tale__hot_ale9_30c__2,1.0952840947881497,0.17408408300000033
hot_tale__hot_ale9_mid_37c__1,-0.5427498402895713,-0.07088768000000023
hot_tale__hot_ale9_mid_37c__2,-1.1508674567506652,0.028525377000001132
hot_tale__hot_ale9_37c__1,-0.1106004443083472,0.032825572000000136
hot_tale__hot_ale9_37c__2,-0.209530169860107,0.03721724300000062
hot_tale__hot_ale9_mid_44c__1,-5.269937389281853,0.2861256930000007
hot_tale__hot_ale9_mid_44c__2,-6.413707899742417,0.3056119630000005
hot_tale__hot_ale9_44c__1,-4.663777877979431,-0.02729796100000037
hot_tale__hot_ale9_44c__2,-4.984557499060475,-0.08631352099999923
hot_tale__hot_ale10_30c__1,0.9236939926496324,0.23749544300000025
