,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-9.25185853854297e-18,0.3814909788740389,3.0,0.0,-0.44034345340000003,1.0,0.2097506304,2.0,0.230592823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.4818718596666667,0.23967937761856448,3.0,3.0,-1.5795540761,4.0,-1.6572847202,5.0,-1.2087767827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-2.1650872403,0.15595838360469122,3.0,6.0,-2.1130675496,7.0,-2.3404071029,8.0,-2.0417870684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,0.0,0.4088787783583628,21.0,9.0,-0.6273198889,10.0,0.1692111182,11.0,0.6130923866,12.0,0.11802154270000001,13.0,-0.1395546947,14.0,-0.31458735730000004,15.0,-0.47555223090000004,16.0,0.7783993298,17.0,0.4229810063,18.0,-0.5020274859,19.0,-0.7306215108,20.0,0.339054491,21.0,0.19034157540000002,22.0,0.0024382122,23.0,-0.255288106,24.0,-0.1380812596,25.0,0.1910946615,26.0,-0.3907620899,27.0,0.2002239791,28.0,0.25194040360000003,29.0,0.2969959176
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-2.438700840961905,0.4853664813615577,21.0,30.0,-2.1998723688,31.0,-2.4465806516,32.0,-1.9405493867999999,33.0,-2.2793654468,34.0,-1.6876762023,35.0,-2.5309135249,36.0,-2.2796300074999998,37.0,-2.3994528485,38.0,-2.4094063401,39.0,-2.0024105499,40.0,-1.9924688285,41.0,-2.4257589709,42.0,-2.4610335423,43.0,-2.9560209981,44.0,-2.8978692008999998,45.0,-2.1418028011,46.0,-3.0303365632,47.0,-2.0026166607,48.0,-2.7009118934,49.0,-2.5024078685999998,50.0,-3.9256330053
5,WT_vs_Del_ccpA__THY_None_WT_exponential,2.3129646346357427e-18,0.23962630782236172,3.0,51.0,0.253148951,52.0,-0.2233085122,53.0,-0.0298404388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-1.1449082812999998,1.46616673039423,4.0,54.0,-3.2317489147,55.0,0.0616789541,56.0,-0.3506947033,57.0,-1.0588684613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,-2.50000003337858e-11,0.044396331927036,4.0,58.0,-0.008415191,59.0,0.0370751125,60.0,-0.0593689878,61.0,0.030709066200000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.057478910174999995,0.08769402905579393,4.0,62.0,0.1864706341,63.0,0.031765101000000004,64.0,0.0206301444,65.0,-0.0089502388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.024484405325,0.09172715546704764,4.0,66.0,0.10725339310000001,67.0,-0.0903646805,68.0,-0.031164850100000002,69.0,-0.0836614838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.051179114350000006,0.04008566884647034,4.0,70.0,0.0866536906,71.0,0.0673112076,72.0,-0.0060110678,73.0,0.056762627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,1.666661253452162e-11,2.0830061559017428,6.0,74.0,1.7875110913,75.0,1.5525588741,76.0,1.5574507392,86.0,-3.5723491827,88.0,-0.7711375902000001,90.0,-0.5540339316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,-2.5531578056833335,2.9204281504886778,6.0,77.0,0.4629901328,78.0,-0.0638303761,79.0,-0.0802997671,87.0,-5.1084135379,89.0,-5.2907639103,91.0,-5.2386293755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,-1.853906748,1.108019299181065,3.0,80.0,-1.770466423,82.0,-0.7899664511000001,84.0,-3.0012873699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,-5.971228688099999,0.27248417105239936,3.0,81.0,-6.2779765161,83.0,-5.7572169065,85.0,-5.8784926417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,-3.33333360913457e-11,0.25099694281205914,3.0,92.0,-0.2491222528,93.0,-0.0037082881,94.0,0.2528305408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,-0.38476463406666667,0.27925497840885394,3.0,95.0,-0.0644036696,96.0,-0.576725335,97.0,-0.5131648976000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
