,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,3.33333360913457e-11,0.47796624122822906,3.0,0.0,-0.0309802845,6.0,0.49270277230000004,12.0,-0.4617224877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.2947035659,0.022573377004645866,3.0,1.0,-0.2704826074,7.0,-0.31515468220000004,13.0,-0.2984734081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.5698416705666667,0.08932567144924965,3.0,2.0,-0.6252079891,8.0,-0.6175243103,14.0,-0.4667927123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.22033487583333333,0.13274852715650579,3.0,3.0,-0.1743469546,9.0,-0.11669548860000001,15.0,-0.3699621843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.18254700503333335,0.17273704963696748,3.0,4.0,-0.38004469360000004,10.0,-0.10796602320000001,16.0,-0.0596302983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.6280701285666667,0.045040645585321545,3.0,5.0,-0.6684284393000001,11.0,-0.5794820869,17.0,-0.6362998595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,0.78019078355,0.914366597312305,2.0,18.0,0.1336359621,71.0,1.426745605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,0.23446999626666667,0.21247038529247728,3.0,19.0,0.45650892330000004,70.0,0.033075199900000005,205.0,0.2138258656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,0.211905278325,0.7431938167331503,8.0,20.0,1.3636494183,32.0,0.15859176800000002,55.0,-0.1983183804,67.0,0.13275090250000002,126.0,-0.1262718203,147.0,-0.3078389165,203.0,-0.650318366,210.0,1.322997621,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.23629220653333335,0.23833971917191593,3.0,21.0,-0.3077202794,34.0,-0.4307505936,61.0,0.029594253400000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,0.3627069424125,0.35874474579250804,8.0,22.0,-0.2293307732,104.0,0.8319483631,111.0,0.4254037217,133.0,0.5349918697,165.0,-0.1228518391,238.0,0.5125160595,265.0,0.39271251620000003,270.0,0.5562656214,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-1.5759471367,0.4394816245091875,7.0,23.0,-2.2131378196,56.0,-1.6206359365,82.0,-1.6969877521,118.0,-0.9074870557,134.0,-1.7221433042,137.0,-1.0975298863,227.0,-1.7737082025,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-0.46280508355,0.4438756409092935,4.0,24.0,-1.0631020126,101.0,-0.49171998510000003,139.0,-0.2745528689,149.0,-0.0218454676,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,0.6995076228250001,0.4305347405530621,4.0,25.0,0.1705488551,123.0,0.8966106840000001,155.0,1.1674035115,191.0,0.5634674407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.05453433626666667,0.10221166691963063,3.0,26.0,-0.0421011639,59.0,0.1615326618,159.0,0.0441715109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,1.08468687546,0.2398199415552976,5.0,27.0,1.1880131278000001,76.0,1.0608267126,146.0,1.314980462,162.0,0.6871157405,262.0,1.1724983344,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,0.298597628925,0.04095205874826835,4.0,28.0,0.2746399034,94.0,0.3525790954,186.0,0.3069580658,231.0,0.2602134511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,0.10601256363333333,0.3220613907564345,3.0,29.0,0.212765891,49.0,-0.2558707203,260.0,0.36114252020000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,0.9155604902800001,0.941117997890851,5.0,30.0,1.3131612979,77.0,1.5111429636,172.0,-0.37898880760000003,259.0,1.875174533,280.0,0.2573124645,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-0.033056911024999996,0.17099435341697844,4.0,31.0,0.2016577314,40.0,-0.2084019043,138.0,-0.0704228503,192.0,-0.0550606209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,0.10638322221428571,0.6227776354285064,7.0,33.0,-0.0128755352,39.0,-0.19226104630000002,58.0,-0.5057955582,122.0,0.8088640541000001,170.0,1.1523881883,244.0,-0.2933165129,261.0,-0.21232103430000002,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,0.7596609503857144,1.1307341037134238,7.0,35.0,-0.18662631400000002,79.0,-0.7222719231,92.0,1.825688457,208.0,2.3450315612,251.0,0.4617342104,263.0,1.4444935926,299.0,0.1495770686,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,0.0846829393,0.13118701508615357,3.0,36.0,0.1302470487,234.0,0.1870127021,275.0,-0.0632109329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,-0.18972263043333334,0.1953583492315413,3.0,37.0,-0.2630728225,214.0,0.0316947093,307.0,-0.3377897781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,0.5701032981,0.21417504231806114,4.0,38.0,0.8113281666000001,102.0,0.4253029695,248.0,0.6859145447,269.0,0.3578675116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,0.049805108525,0.6076598895746957,4.0,41.0,0.3473198978,178.0,-0.8467309412,249.0,0.4835663452,309.0,0.21506513230000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,-0.0440919649,0.06070836815900229,2.0,42.0,-0.0011646661,294.0,-0.0870192637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
