,SACI_RS07495
SRX5495523,-0.03168561176233098
SRX5495524,0.0005484037987688595
SRX5495525,-0.4441212197789151
SRX5495526,-0.9826681538205584
SRX6762909,0.057671999782947125
SRX6762910,-0.057671999782947125
SRX6762911,-0.07112934122734592
SRX6762912,-0.14701763634150036
SRX3467357,-0.10992873373839453
SRX3467358,0.10992873373839453
SRX3467359,-0.14674492486036073
SRX3467360,-0.22415997235882126
SRX3565164,0.14848651500668275
SRX3565165,-0.8302159621058429
SRX3565166,0.14119188522576387
SRX3565167,-0.470526134304011
SRX3565168,-1.1381399002851378
SRX3565169,-0.9167331583732512
SRX3565170,-0.3635093984243412
SRX3565171,-0.5155659105864654
SRX3565172,-0.8014565082362655
SRX3565173,-0.3407129474656614
SRX3565174,-0.4923738771790411
SRX3565176,-0.07406652606514008
SRX3565177,-0.8195218621718823
SRX3565178,-0.57961403545346
SRX3565179,-0.5583857452996419
SRX3565180,-0.09221846792206813
SRX3565181,-0.8920928807787956
SRX3565182,-0.6374137883722817
SRX3565183,-0.3301163102782585
SRX3565184,-0.4187586666017413
SRX3565185,-0.7620882885334392
SRX3565186,-0.9302539425305658
SRX3565187,-1.1147495840353017
SRX3565188,-0.20108215609268854
SRX3565191,-0.432160697425541
SRX3565192,-0.028119564540329375
SRX3565193,-0.6126033507113036
SRX3565194,-0.30536696401697405
SRX3565195,-0.11770377549703248
SRX3565197,-0.106852965025368
SRX3565198,-0.8251107339089465
SRX3565199,-0.21165658869227852
SRX3565200,-0.08823955521765825
SRX3565201,-0.5161014675155027
SRX3565202,0.33151337548387083
SRX3565203,-0.04288278367884857
SRX3565204,-0.5184027629112721
SRX3565205,0.19315183878230435
SRX3565206,-0.05626804708461286
SRX3565208,-0.7781448259723921
SRX3565209,-0.7778568674567232
SRX3565210,-0.6245476200897446
SRX3565211,-0.7113512568085376
SRX4001511,0.028937703424297467
SRX4001513,-0.028937703424297467
SRX4001514,-0.2854173237910729
SRX4001515,0.14077798452904133
SRX4001516,-0.1496589777692936
SRX4001517,-0.4552454198124707
SRX4001518,0.2528206922398848
SRX4001519,-0.09841030871748656
SRX4001520,-0.22756703598643924
SRX4001521,0.3636309427259423
SRX4001522,-0.1339420181107549
SRX4001523,-0.10512706761579872
SRX4001524,0.27884652247632324
SRX4001525,-0.7038787382481555
SRX4001526,-0.9494781080518128
SRX4001528,-1.4333886244889404
SRX3823521,0.011249365227987695
SRX3823522,-0.03062200270209825
SRX3823523,0.019372637474108775
SRX3823524,-0.3909457658217956
SRX3823525,-0.4749379060088854
SRX3823526,0.12422239808418745
SRX3823527,-0.2821651106633132
SRX3823528,-0.10136244424616248
SRX3823529,-0.1889558840516372
SRX3823530,-0.10805298903407223
SRX3823531,0.10217356028827672
SRX3823532,0.14379559101562478
SRX3823533,-0.21161770947239145
SRX3823534,-0.16102016126548602
SRX3823536,0.14433124791447582
SRX3823537,0.20996981792261948
SRX3823538,0.12867259864276015
SRX3823539,-0.2301065651454959
SRX5653264,-0.10669574010387528
SRX5653265,-0.20898087090359496
SRX5653266,-0.20714807314617367
SRX5653267,-0.1606935872362545
SRX5653268,0.35164491033022216
SRX5653269,-0.19095132309396406
