sample,new_1900515_1901611
LBexp_1,11.486
LBexp_2,11.0839
LBexp_3,11.0091
LBtran_1,9.7748
LBtran_2,9.4978
LBtran_3,9.8682
LBstat_1,9.9645
LBstat_2,9.5459
LBstat_3,8.9722
LBGexp_1,10.8479
LBGexp_2,10.4728
LBGexp_3,11.0427
LBGtran_2,9.9915
LBGtran_3,10.768
LBGstat_1,8.7979
LBGstat_2,8.6391
LBGstat_3,9.587
S0_1,9.9342
S0_2,10.4182
S0_3,10.1127
S1_1,11.26
S1_2,10.9867
S1_3,11.4588
S2_1,10.5284
S2_2,10.4241
S2_3,9.8537
S3_1,10.6442
S3_2,10.6603
S4_1,10.8615
S4_2,10.3501
S4_3,9.8949
S5_1,10.3757
S5_2,10.6744
S5_3,10.804
S6_1,9.4042
S6_2,8.3801
S6_3,9.875
S6/t_1,9.5048
S6/t_2,7.8457
S6_4,9.8569
S6_5,9.9805
S6_6,9.8096
S7_4,11.2577
S7_5,11.0002
S7_6,10.9167
S8_4,10.8291
S8_5,10.7264
G135_1,11.0745
G135_3,9.1252
G150_1,10.9813
G150_2,11.2841
G150_3,11.5862
G180_1,10.7971
G180_2,11.1142
G180_3,10.1104
C30_1,10.4859
C30_2,10.554
C90_1,10.6567
C90_2,10.3496
BI_1,9.5965
BI_2,9.4275
BC_2,8.7032
BC/t_1,8.2967
BC/t_2,9.8206
BC_1,8.0884
Sw_1,7.1926
Sw_2,7.3778
BT_1,8.5687
BT_2,8.5486
B36_1,7.9133
B36_2,8.3099
B60_1,7.9626
B60_2,9.3517
M9exp_1,11.1308
M9exp_2,10.8956
M9exp_3,10.707
M9tran_1,10.7214
M9tran_2,10.5588
M9tran_3,10.8415
M9stat_1,8.6254
M9stat_2,8.354
M9stat_3,8.1299
M+G_1,10.5481
M+G_2,10.8127
M+G_3,10.5241
Glu_1,11.3864
Glu_2,11.1969
Glu_3,11.52
Fru_1,11.5237
Fru_2,11.6606
Fru_3,10.9213
Mal_1,9.7254
Mal_2,10.7188
Mal_3,10.7887
G+S_2,10.7838
G+S_3,11.1457
Pyr_1,10.195
Pyr_2,10.8423
Pyr_3,10.6991
Gly_1,8.9542
Gly_2,9.9382
Gly_3,9.2118
Glucon_1,10.5773
Glucon_2,10.7354
Glucon_3,9.7725
aero_1,10.8551
aero_2,9.897
aero_3,10.5692
nit_1,10.6062
nit_2,10.7876
nit_3,10.5998
ferm_1,10.6912
ferm_2,10.2568
ferm_3,10.4456
T-5.40H_1,11.349
T-4.40H_1,11.0303
T-3.40H_1,10.7973
T-2.40H_1,10.5703
T-1.40H_1,10.2895
T-1.10H_1,10.5311
T-0.40H_1,10.2146
T0.0H_1,10.1187
