,new_822826_826091
LBexp_1,7.603
LBexp_2,7.511
LBexp_3,7.6562
LBtran_1,7.4899000000000004
LBtran_2,7.3262
LBtran_3,7.4701
LBstat_1,7.7227
LBstat_2,7.8869
LBstat_3,7.7323
LBGexp_1,7.4012
LBGexp_2,7.2433
LBGexp_3,7.3837
LBGtran_2,7.6027000000000005
LBGtran_3,7.6181
LBGstat_1,7.351
LBGstat_2,7.2818
LBGstat_3,7.7629
S0_1,7.5882000000000005
S0_2,7.5934
S0_3,7.892
S1_1,10.7466
S1_2,10.1772
S1_3,10.5724
S2_1,11.5304
S2_2,10.4819
S2_3,10.3814
S3_1,11.3002
S3_2,10.6925
S4_1,10.7803
S4_2,10.4413
S4_3,9.8783
S5_1,9.952
S5_2,9.739
S5_3,10.1579
S6_1,9.5293
S6_2,9.2585
S6_3,9.5616
S6/t_1,9.6902
S6/t_2,8.7248
S6_4,8.9217
S6_5,9.3223
S6_6,9.4192
S7_4,9.583
S7_5,9.3949
S7_6,9.6389
S8_4,9.3824
S8_5,9.2936
G135_1,7.9168
G135_3,7.6186
G150_1,7.7561
G150_2,7.4924
G150_3,8.2498
G180_1,7.8234
G180_2,7.5292
G180_3,7.3903
C30_1,9.6076
C30_2,9.918
C90_1,8.957699999999999
C90_2,8.0998
BI_1,8.4054
BI_2,8.37
BC_2,9.0907
BC/t_1,9.2573
BC/t_2,10.1171
BC_1,8.6873
Sw_1,8.728
Sw_2,8.9725
BT_1,10.7767
BT_2,9.5302
B36_1,12.3271
B36_2,12.1299
B60_1,11.3971
B60_2,11.4912
M9exp_1,8.0602
M9exp_2,7.8832
M9exp_3,7.6162
M9tran_1,9.8717
M9tran_2,10.0843
M9tran_3,10.2998
M9stat_1,8.5753
M9stat_2,8.2317
M9stat_3,8.1712
M+G_1,10.2072
M+G_2,8.7819
M+G_3,8.6167
Glu_1,8.9515
Glu_2,8.6428
Glu_3,8.6762
Fru_1,8.2108
Fru_2,10.4637
Fru_3,8.4478
Mal_1,8.6743
Mal_2,8.725200000000001
Mal_3,8.1623
G+S_2,10.7187
G+S_3,10.7202
Pyr_1,11.4525
Pyr_2,12.3163
Pyr_3,12.5959
Gly_1,8.0439
Gly_2,8.2275
Gly_3,8.1436
Glucon_1,9.3718
Glucon_2,8.9783
Glucon_3,8.6033
aero_1,8.7499
aero_2,8.6534
aero_3,8.6606
nit_1,10.4105
nit_2,10.4873
nit_3,10.8031
ferm_1,9.3773
ferm_2,9.1157
ferm_3,10.5177
T-5.40H_1,11.7477
T-4.40H_1,11.7265
T-3.40H_1,11.4444
T-2.40H_1,11.266
T-1.40H_1,11.3145
T-1.10H_1,11.3641
T-0.40H_1,11.6297
T0.0H_1,11.33
T0.30H_1,8.7495
T1.0H_1,9.6755
T1.30H_1,9.8667
T2.0H_1,10.6676
T2.30H_1,11.1718
T3.0H_1,10.7125
T3.30H_1,11.4427
T4.0H_1,11.1138
T5.0H_1,10.5677
HPh_1,8.1597
HPh_2,7.7286
HPh_3,8.1815
LPh_1,7.9019
LPh_2,8.0334
LPh_3,8.0616
LPhT_1,8.0367
LPhT_2,7.8076
LPhT_3,7.9595
SMMPr_1,9.8958
SMMPr_2,9.8028
SMMPr_3,10.1498
HiTm_1,7.5139
HiTm_2,7.4030000000000005
HiTm_3,7.5689
LoTm_1,13.9312
LoTm_2,13.997
LoTm_3,13.702
HiOs_1,8.8161
HiOs_2,9.3469
HiOs_3,9.1072
BMM_1,7.4158
BMM_2,7.4613
BMM_3,7.7057
Heat_1,8.1045
Heat_2,7.6439
Heat_3,7.9446
Cold_1,8.8411
Cold_2,8.5159
Cold_3,8.2177
Etha_1,7.7482
Etha_2,7.8195
Etha_3,7.5914
SMM_1,8.4101
SMM_2,8.9303
SMM_3,8.5999
Salt_1,8.2724
Salt_2,8.116
Salt_3,8.0308
Mt0_1,7.655
Mt0_3,7.3216
M0t45_1,7.7087
M0t45_2,8.0516
M0t45_3,7.5215
M0t90_1,7.5501000000000005
M0t90_2,7.5404
M0t90_3,7.6641
M40t45_1,7.7238
M40t45_2,7.6865
M40t45_3,7.4049
M40t90_1,7.3561
M40t90_2,7.5058
M40t90_3,7.5637
dia0_1,7.2509
dia0_2,7.3392
dia0_3,7.0331
dia5_1,7.2758
dia5_2,7.5895
dia5_3,7.3815
dia15_1,7.5738
dia15_2,7.7803
dia15_3,7.3966
Diami_1,7.8942
Diami_2,7.5932
Diami_3,8.2125
Paraq_1,8.3593
Paraq_2,7.763
Paraq_3,7.3592
H2O2_1,7.4996
H2O2_2,7.5711
H2O2_3,7.5927
Oxctl_1,8.2116
Oxctl_2,8.1507
Oxctl_3,7.9377
GM-0.1_1,7.8043
GM-0.2_1,8.239
GM+5_1,7.5746
GM+15_1,7.5809
GM+25_1,7.5440000000000005
GM+45_1,7.8493
GM+60_1,7.7744
GM+90_1,8.5645
GM+120_1,9.0739
GM+150_1,9.9915
GM-0.1_2,7.7513000000000005
GM-0.2_2,7.8137
GM+5_2,7.324
GM+10_2,7.036
GM+15_2,7.5804
GM+25_2,7.2329
GM+45_2,6.9239
GM+60_2,7.3753
GM+90_2,8.1568
GM+150_2,10.2968
GM-0.1_3,8.1321
GM-0.2_3,7.78
GM+5_3,8.336
GM+10_3,7.4592
GM+15_3,7.8365
GM+25_3,7.822
GM+45_3,8.2944
GM+60_3,8.2143
GM+90_3,8.2701
GM+120_3,9.2124
GM+150_3,10.0835
MG-0.1_1,7.5198
MG+5_1,7.7915
MG+10_1,7.4535
MG+15_1,7.3257
MG+25_1,7.5158000000000005
MG+45_1,7.8408
MG+120_1,8.7568
MG+150_1,9.4046
MG-0.1_2,6.9213000000000005
MG-0.2_2,7.3407
MG+5_2,6.9726
MG+10_2,7.3716
MG+15_2,7.9302
MG+25_2,7.4255
MG+45_2,7.3871
MG+60_2,7.5214
MG+90_2,7.112
MG+120_2,8.3733
MG-0.1_3,7.5498
MG-0.2_3,7.6039
MG+5_3,7.6679
MG+10_3,7.7178
MG+15_3,7.5936
MG+25_3,7.451
MG+45_3,7.5629
MG+60_3,7.6501
MG+90_3,7.3967
MG+120_3,7.7636
MG+150_3,8.1985
