k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.008390511935576795,,,
3,Cadmium,False,-0.0045576746482402074,,,
4,UC-4,False,0.003862586528994143,,,
7,Zinc - Steady,False,-0.003599863881245256,,,
10,Copper,False,-0.002926462194882333,,,
11,Chromium,False,0.002894602324813605,,,
2,UC-3,False,-0.0020462913275696337,,,
9,UC-5,False,-0.001896290835105332,,,
14,UC-7,False,0.00161355935735628,,,
1,UC-2,False,-0.0014094025338999927,,,
5,Lead,False,0.0011506925406865776,,,
13,UC-6,False,-0.0010829970007762313,,,
8,Zinc - Fast,False,-0.00105605908727739,,,
0,UC-1,False,-0.0007569442340172827,,,
12,Zinc - Intermediate,False,-0.00022403616703631557,,,
