,USA300HOU_RS08135
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,7.0206250728
USA300_LAC_U01-Set001_CAMHB_Control_1,7.3620285899999995
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,7.4838831196
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,7.4893071505
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,7.4120288197
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,6.7483726766
USA300_LAC_U01-Set001_CAMHB_Control_2,7.2062936496
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,7.1418447604
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,7.1172527541
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,7.0560846036000004
USA300_TCH1516_U01-Set000_CAMHB_Control_1,5.2786107143
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,5.2739180519
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,5.4802107892
USA300_LAC_U01-Set001_R10LB_PreCulture_1,7.1910375987
USA300_LAC_U01-Set001_R10LB_PreCulture_2,7.2944550046
USA300_LAC_U01-Set001_R10LB_Control_1,5.8050444727
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,6.2828835558
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,6.2968239153
USA300_LAC_U01-Set001_R10LB_Control_2,6.378484841
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,6.302372582
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,6.6133191829
USA300_TCH1516_U01-Set000_R10LB_Control_1,6.6790720475
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,6.1315215277
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,6.696274112
USA300_TCH1516_U01-Set000_R10LB_Control_2,7.2464159599
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,6.6362162977
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,6.4158768525
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,6.4634341561
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,6.5020507076000005
USA300_TCH1516_U01-Set000_CAMHB_Control_2,5.5562324103
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,5.3703265731
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,5.5488924675
