,STM0557
SRX3136375,0.0561000903
SRX3136376,0.0514061085
SRX3136377,0.4170819894
SRX3136378,-0.5245881882
SRX3136379,-0.6114312409
SRX3136380,0.1509932927
SRX3136381,-0.5491128253
SRX3136382,2.5462548676
SRX8914620,0.0248502672
SRX8914621,-0.07664527310000001
SRX8914622,0.0517950059
SRX8914623,-0.5249600239000001
SRX8914625,-0.7402206772000001
ERX3503512,0.4762439822
ERX3503513,0.1835519826
ERX3503514,-0.6597959648
ERX3503515,-1.1986425959
ERX3503516,-0.8706445281
ERX3503517,-0.7059672593
ERX3503518,-0.149628662
ERX3503519,-0.4320381528
ERX3503520,-0.18495050370000002
SRX2195704,0.07921388780000001
SRX2195705,-0.07921388780000001
SRX2195706,-0.29957996130000003
SRX2195707,-0.5542969352
SRX2195708,-1.1808312925
SRX2195709,-1.3976561417
SRX2195710,-0.3484452535
SRX2195711,-0.64489143
ERX3467881,1.2268011492
ERX3467883,-1.2268011492
SRX3798491,-1.8688386407
SRX3798492,-0.6554756004
SRX3798499,-3.367832625
SRX3798500,-1.107448839
SRX3798501,-2.0535075324
SRX3798502,-2.0495428907
SRX3798503,-0.5011242359
SRX3798504,-1.4011181311
SRX3798506,-0.874272613
SRX3798507,-1.0309402858
SRX3798508,-1.57420478
SRX3798509,-0.1796225516
SRX3798510,0.2340031914
SRX3798517,-0.8495932925
SRX3798518,-0.054380639800000005
SRX4341761,-1.1232620492
SRX4341762,-0.7145896529
SRX4341763,-1.1235874399
SRX4341764,-0.45056533130000004
SRX4341765,-0.0469027556
SRX4341766,-0.4901128786
SRX4341767,0.2052686304
SRX4341768,-0.1587571267
SRX4341769,-0.046511503700000005
SRX1258665,1.5794710056999999
SRX1258666,1.6046361723
SRX1258667,0.9657466229
SRX1258669,-0.1543344376
SRX1258670,0.1543344376
ERX2079594,-0.0015141423
ERX2079595,0.5234513043
ERX2079596,1.3480050859000001
ERX2079597,-0.0460712218
ERX2079598,-0.2253060936
ERX2079599,0.27137731530000003
SRX2804001,-1.2950315264
SRX2804004,-0.0192026112
SRX2804005,0.5181143204
SRX2804006,2.3331766027
SRX2804007,-0.3507264988
SRX2804008,1.5701441949000001
SRX2804009,-0.6112576334000001
SRX2804010,1.9114589726000002
SRX2804011,-0.7330788887
SRX2804012,-0.6598247279
SRX2804013,0.6932140681000001
SRX2804014,-0.4314883613
SRX2804015,0.5995951216000001
SRX2804016,-1.5722948689
SRX2804017,0.357918797
SRX2804019,-0.22344092140000002
SRX2804020,-0.40528473540000004
SRX2804021,0.0109932478
SRX2804022,-0.2418188447
SRX2804023,-0.8310366515000001
SRX2804024,1.9077130731
SRX2804027,1.4137024230000002
SRX2804028,-1.4486483041
SRX2804029,0.0349458811
SRX2804030,-0.3042173783
SRX2804031,-0.793050048
SRX2804032,-1.6240396504999999
SRX2804033,1.875159558
SRX2804034,-0.2826431662
SRX2804035,-0.5484194791
SRX2804036,-1.6700620554999999
SRX2804037,-0.31533976610000003
SRX2804038,-0.0518105373
SRX2804039,-0.5887816036
SRX2804040,-0.674393298
SRX2804041,0.0204174601
SRX2804042,-0.1813635832
SRX2804043,0.1904585219
SRX2804044,-0.5453564373
SRX2804045,-1.3889125475
SRX2804046,-0.6429992663
SRX2804047,-0.844898655
SRX2804048,-1.2051591878
SRX2804049,-0.3565000915
SRX2804050,-1.0665268648
SRX2804051,-1.0925547693
SRX2804052,-1.0063536285
SRX2804053,-0.8870631426000001
SRX2804054,0.3354548701
SRX2804055,-1.9397268847
SRX2804056,-1.3646232221
SRX2804057,-1.5379379705
SRX2804058,-1.2202811114
SRX2804059,1.3919412858
SRX2070419,-0.4453137565
SRX2070420,-1.3873320264
SRX2070421,-1.8278600691
SRX2070422,3.8652259497
SRX2070423,-0.4877298969
SRX2070424,-0.33282775070000004
SRX2070425,-0.1554554692
SRX2070426,0.2834877339
SRX2070427,-0.1280322647
SRX1470895,-0.0076928952
SRX1470896,0.0076928952
SRX2409106,-0.3681148125
SRX2409107,0.3060913189
SRX2409108,0.0620234936
SRX2409109,1.1756058409
SRX2409110,0.6473292966
SRX2409111,0.8486505136
SRX7973255,-0.0038037222000000003
SRX7973256,0.0529566291
SRX7973257,-0.0491529069
SRX7973258,0.26112299110000003
SRX7973259,-0.6140957667
SRX7973260,-0.585211405
SRX7973261,1.2186157053
SRX7973262,1.1319478527
SRX7973264,1.3172854232
SRX7973265,0.5783927211000001
SRX7973266,0.8915570355
ERX3475890,-2.0152551957
ERX3475891,-2.9094634884
ERX3475892,-2.0654905048
ERX3475894,-1.5084551366999999
ERX3475895,-0.5236265852
ERX3475896,0.8298894360000001
ERX3475897,-0.4976857492
ERX3475899,-0.3322036868
ERX3475900,-2.0508863521
ERX3475901,0.9996905953
SRX8524961,-0.4868769678
SRX8524962,-0.2278254055
SRX8524963,-2.6045958860000002
SRX8524964,-2.791874944
SRX8524965,-0.4512113484
SRX8524966,0.4512113484
SRX8524967,-2.7809180638
SRX8524968,-2.9755123163
SRX8524969,-1.1598112878
SRX8524970,-0.8634917424
SRX8524971,-2.7533297569
SRX8524972,-2.7447762085000003
SRX3266937,0.6038878539
SRX3266939,-0.6038878539
SRX4401053,-0.6464160446
SRX4401054,0.6464160446
SRX4401055,1.6060670939000001
SRX4401056,-1.2456487594
SRX4401057,-0.5552198115
SRX4401058,-0.9598728649
SRX4401081,1.2798982519
SRX4401082,1.1097786173
SRX4401083,0.9517829177
SRX4401084,0.4698867835
SRX4401085,0.45004762610000004
SRX4401086,0.6997213590000001
SRX4401087,1.260802926
SRX4401088,1.4153758030999999
SRX4401089,1.6397178955
SRX4401090,0.3078586806
SRX4401091,0.1881052139
SRX4401092,0.5023771135
SRX4401093,3.3912524617
SRX4401094,-0.11038884040000001
SRX4401095,3.1945154491
SRX4401096,3.3472678597
SRX4401097,0.3939769114
SRX4401098,3.1061015006
SRX4401099,-0.027815727000000002
SRX4401100,-0.0080489554
SRX4401101,0.0358646824
SRX4401102,0.2068709245
SRX4401103,0.1800529894
SRX4401104,-0.0300958006
SRX8757611,-0.1354528664
SRX8757612,-0.5835587121
SRX8757613,0.0035587881000000003
SRX8757614,0.9941497845
SRX8757615,0.28988943970000003
SRX8757616,-0.3881398568
SRX8757617,0.3078234391
SRX8757618,-1.0807316949
SRX8757619,-0.8066841291
SRX8757620,1.6836757314000002
SRX8757621,0.1501129607
SRX8757622,0.9969084341000001
SRX8757623,0.541584854
SRX8757625,0.8356526373000001
SRX8757626,2.4874938681
SRX8757628,-1.1001170194
SRX8757630,0.6858744975000001
SRX8757631,1.005050094
SRX8757632,0.36214804
SRX8757633,3.4903291651
SRX8757634,0.5120470088
SRX6054568,-0.13334988180000001
SRX6054569,0.13334988180000001
ERX540771,0.0483904171
ERX540772,-0.0483904171
ERX540773,-3.3132866467
ERX540774,-2.2507852704999998
SRX4702827,0.0874330365
SRX4702828,0.2334870912
SRX4702829,-0.3209201277
SRX4702830,-2.0842377585
SRX4702831,-2.2727445709
SRX4702832,-2.6414234058
SRX2993586,-0.5418180631
SRX2993587,0.5418180631
SRX2993588,-4.3403875665000005
SRX2993589,-3.7471355806
SRX2993590,-3.5628515495
SRX1462169,2.9181907584
SRX1462104,-0.025609315400000002
