,PN96_RS15445
SBRG_BHIN_Growth_Late_1,-1.3611209175
SBRG_BHIN_Growth_Late_2,-0.5636533054999999
SBRG_BHIN_Growth_Mid_1,0.0368659794999999
SBRG_BHIN_Growth_Mid_2,-1.2877865295
SBRG_BHIN_Growth_Stat_1,-2.3360928065
SBRG_BHIN_Growth_Stat_2,-1.6631729025
SBRG_LBv2_Growth_Late_1,-0.4817041414999998
SBRG_LBv2_Growth_Late_2,-0.1559555545000002
SBRG_LBv2_Growth_Mid_1,0.1988439184999997
SBRG_LBv2_Growth_Mid_2,-0.1988439184999997
SBRG_LBv2_Growth_Stat_1,-0.5736444734999999
SBRG_LBv2_Growth_Stat_2,0.2669907535
SBRG_MHB_Rich_Mid_1,-0.3348362825000004
SBRG_MHB_Rich_Mid_2,-0.1133018564999996
SBRG_NBO_Rich_Mid_1,0.3127019395000001
SBRG_NBO_Rich_Mid_2,0.0180348544999997
SBRG_M9Na_Arabinose_Mid_1,0.5943486035000003
SBRG_M9Na_Arabinose_Mid_2,0.962206557500001
SBRG_M9Na_Galactose_Mid_1,0.0762928355000003
SBRG_M9Na_Galactose_Mid_2,-0.0306855864999997
SBRG_M9Na_GlcNAcGrowth_Late_1,-0.6856183784999992
SBRG_M9Na_GlcNAcGrowth_Late_2,-0.660684440499999
SBRG_M9Na_GlcNAcGrowth_Mid_1,-0.1637666034999991
SBRG_M9Na_GlcNAcGrowth_Mid_2,-0.3341460424999996
SBRG_M9Na_GlcNAcGrowth_Stat_1,-2.1644972824999997
SBRG_M9Na_GlcNAcGrowth_Stat_2,-2.3298136504999998
SBRG_M9Na_GlcNAc_Mid_1,-0.203109756499999
SBRG_M9Na_GlcNAc_Mid_2,-0.4676910664999996
SBRG_M9Na_Gluconate_Mid_1,-1.2821510454999991
SBRG_M9Na_Gluconate_Mid_2,-0.8867556444999991
SBRG_M9Na_Glucosamine_Mid_1,-1.3334633024999991
SBRG_M9Na_Glucosamine_Mid_2,-1.2354970844999995
SBRG_M9Na_Glycerol_Mid_1,-0.1672954374999991
SBRG_M9Na_Glycerol_Mid_2,-0.1917322474999991
SBRG_M9Na_Maltose_Mid_1,0.2333663625000008
SBRG_M9Na_Maltose_Mid_2,-0.4384098844999995
SBRG_M9Na_Mannitol_Mid_1,0.7474484705000011
SBRG_M9Na_Mannitol_Mid_2,0.8655413275000008
SBRG_M9Na_Trehalose_Mid_1,-0.2272411014999997
SBRG_M9Na_Trehalose_Mid_2,-0.0301261114999995
SBRG_M9Na_ethanol_Mid_1,-0.6703529164999997
SBRG_M9Na_ethanol_Mid_2,-0.4023869914999993
SBRG_M9Na_fructose_Mid_1,0.3083780175000008
SBRG_M9Na_fructose_Mid_2,0.5744011265000006
SBRG_M9Na_fumarate_Mid_1,-0.5025120314999993
SBRG_M9Na_fumarate_Mid_2,-0.4213382344999994
SBRG_M9Na_glucoseGrowth_Late_1,-0.5643458394999996
SBRG_M9Na_glucoseGrowth_Late_2,0.0858403635000009
SBRG_M9Na_glucoseGrowth_Mid_1,0.2633930095000005
SBRG_M9Na_glucoseGrowth_Mid_2,-0.2633930094999996
SBRG_M9Na_glucoseGrowth_Stat_1,0.7571311085000003
SBRG_M9Na_glucoseGrowth_Stat_2,-0.5741059154999997
SBRG_M9Na_ribose_Mid_1,0.763638953500001
SBRG_M9Na_ribose_Mid_2,0.5594657445000006
SBRG_M9Na_succinate_Mid_1,-0.5530212804999994
SBRG_M9Na_succinate_Mid_2,0.5854390285000006
SBRG_M9Na_sucrose_Mid_1,-1.0012271384999991
SBRG_M9Na_sucrose_Mid_2,-1.6041645974999992
SBRG_LBv2_HapROver_Late_1,-0.5307202135
SBRG_LBv2_HapROver_Late_2,-0.9714209225
SBRG_LBv2_HapROver_Mid_1,-0.0306509235000005
