,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
0,RichMedia__BHIN_Growth_Late,-2.050161683369349,0.4214682996490492,2.0,0.0,-1.7521385906323426,1.0,-2.3481847761063555
1,RichMedia__BHIN_Growth_Mid,-1.888388401164626,2.283117262640133,2.0,2.0,-3.502796099821532,3.0,-0.2739807025077201
2,RichMedia__BHIN_Growth_Stat,3.0604175688716637,0.4711131552660623,2.0,4.0,3.393544875666487,5.0,2.72729026207684
3,RichMedia__LBv2_Growth_Late,-3.0447591156323686,1.421790981599816,2.0,6.0,-4.050117160151476,7.0,-2.039401071113261
4,RichMedia__LBv2_Growth_Mid,1.0269562977782698e-14,1.1301554477205924,2.0,8.0,0.7991405808781599,9.0,-0.7991405808781393
5,RichMedia__LBv2_Growth_Stat,1.2797618013050085,0.9282220191669822,2.0,10.0,0.623409717105366,11.0,1.9361138855046511
6,RichMedia__MHB_Rich_Mid,-0.6115501907293938,0.28931250370421385,2.0,12.0,-0.8161250239807015,13.0,-0.406975357478086
7,RichMedia__NBO_Rich_Mid,-4.434629849965863,1.5424297075499578,2.0,14.0,-5.525292355678022,15.0,-3.3439673442537043
8,Carbon__M9Na_Arabinose_Mid,-2.0721319349427367,1.0699012708571907,2.0,16.0,-2.8286663787659614,17.0,-1.315597491119512
9,Carbon__M9Na_Galactose_Mid,-0.8425856605746644,0.4287973610760528,2.0,18.0,-1.145791182346438,19.0,-0.539380138802891
10,Carbon__M9Na_GlcNAcGrowth_Late,0.6430212948120879,0.8494871619655738,2.0,20.0,1.2436994275688602,21.0,0.0423431620553157
11,Carbon__M9Na_GlcNAcGrowth_Mid,1.390961956711231,0.3406642803450973,2.0,22.0,1.1500759339711777,23.0,1.6318479794512846
12,Carbon__M9Na_GlcNAcGrowth_Stat,0.8855168129528176,0.2951379210853813,2.0,24.0,0.6768227875680444,25.0,1.0942108383375908
13,Carbon__M9Na_GlcNAc_Mid,-1.054195496303668,1.1674651877381201,2.0,26.0,-1.8797180473525184,27.0,-0.2286729452548173
14,Carbon__M9Na_Gluconate_Mid,-0.08086811585783371,1.5337949909753017,2.0,28.0,1.0036887232107616,29.0,-1.165424954926429
15,Carbon__M9Na_Glucosamine_Mid,0.27079488947069313,0.29332247421151025,2.0,30.0,0.063384578881318,31.0,0.4782052000600682
16,Carbon__M9Na_Glycerol_Mid,-0.17570253823790366,0.4146768304532721,2.0,32.0,0.1175182605765493,33.0,-0.4689233370523566
17,Carbon__M9Na_Maltose_Mid,-4.183274805913214,1.3842089108157267,2.0,34.0,-5.16205831332986,35.0,-3.204491298496569
18,Carbon__M9Na_Mannitol_Mid,-1.9207668820798762,0.15081477465806462,2.0,36.0,-2.027409031943715,37.0,-1.8141247322160376
19,Carbon__M9Na_Trehalose_Mid,-1.495618755812684,0.9376540313641257,2.0,38.0,-0.8325972318282071,39.0,-2.158640279797161
20,Carbon__M9Na_ethanol_Mid,2.5300299055337576,0.28838080587650433,2.0,40.0,2.32611388213444,41.0,2.733945928933075
21,Carbon__M9Na_fructose_Mid,-1.6818962631488024,0.6976686793259617,2.0,42.0,-2.175222517321653,43.0,-1.188570008975952
22,Carbon__M9Na_fumarate_Mid,3.8515016331184126,1.2496792816388558,2.0,44.0,2.9678449387632444,45.0,4.735158327473581
23,Carbon__M9Na_glucoseGrowth_Late,-0.44847508729265195,0.5076747115012673,2.0,46.0,-0.0894948561531817,47.0,-0.8074553184321221
24,Carbon__M9Na_glucoseGrowth_Mid,-2.6020852139652106e-15,0.1460582273132763,2.0,48.0,0.1032787629813013,49.0,-0.1032787629813065
25,Carbon__M9Na_glucoseGrowth_Stat,-0.8291283159333621,1.4889786373722946,2.0,50.0,0.2237385755944927,51.0,-1.881995207461217
26,Carbon__M9Na_ribose_Mid,2.3745679213786626,2.7340863138507117,2.0,52.0,0.4412769485054932,53.0,4.307858894251832
27,Carbon__M9Na_succinate_Mid,-2.3341917587901637,0.6260362672422591,2.0,54.0,-1.8915172689544488,55.0,-2.776866248625879
28,Carbon__M9Na_sucrose_Mid,2.7357481189500397,1.4090725485056588,2.0,56.0,3.7321128731822015,57.0,1.739383364717878
29,TF__LBv2_HapROver_Late,-0.8550196102786178,0.5116511333547522,2.0,58.0,-1.2168115962755457,59.0,-0.49322762428169
30,TF__LBv2_HapROver_Mid,-0.3268408637680238,0.5046082018982778,2.0,60.0,-0.6836527451726465,61.0,0.0299710176365989
31,TF__LBv2_HapROver_Stat,0.8061638382563163,0.9837062533248162,2.0,62.0,0.1105784758347271,63.0,1.5017492006779056
32,TF__LBv2_LuxOOver_Late,0.8147379210397135,0.5331806721551842,2.0,64.0,0.4377222521611814,65.0,1.1917535899182456
33,TF__LBv2_LuxOOver_Mid,-1.650484958892046,0.4829053792621458,2.0,66.0,-1.3090192905443212,67.0,-1.991950627239771
34,TF__LBv2_LuxOOver_Stat,0.190664159149592,1.7415905589252885,2.0,68.0,-1.040826335116949,69.0,1.4221546534161331
35,TF__LBv2_QstROver_Late,0.8636998140801682,0.23899574335456994,2.0,70.0,1.0326953248809043,71.0,0.694704303279432
36,TF__LBv2_QstROver_Mid,1.7966221471158885,0.8447203294796068,2.0,72.0,2.3939296202970533,73.0,1.1993146739347238
37,TF__LBv2_QstROver_Stat,-0.49218800797732654,0.8976926111233772,2.0,74.0,-1.1269525407237249,75.0,0.1425765247690718
38,TF__LBv2_TfoXOver_Late,6.13532121889993,0.6442613066481401,2.0,76.0,5.679759680112925,77.0,6.590882757686936
39,TF__LBv2_TfoXOver_Mid,59.588531799291346,0.662085233235903,2.0,78.0,60.05669675743593,79.0,59.12036684114676
40,TF__LBv2_TfoXOver_Stat,52.18747050436008,0.041865795425818635,2.0,80.0,52.15786691651471,81.0,52.21707409220544
41,Stress-I__20-300-T1,-0.7029229584815158,0.03481333516798419,2.0,82.0,-0.7275397038545175,83.0,-0.678306213108514
42,Stress-I__20-300-T2,0.5156294383723691,0.2996863714509258,2.0,84.0,0.7275397038545093,85.0,0.3037191728902289
43,Stress-II-1__LBv2_LowpH_Mid,4.121388059585923,0.4652248175977533,2.0,86.0,4.450351682885569,87.0,3.792424436286277
44,Stress-II-1__LBv2_highSalt_Mid,61.1405728897917,0.20834817741805506,2.0,88.0,60.993248480691534,89.0,61.28789729889186
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,4.405132052124329,0.0994047877273921,2.0,90.0,4.475421851608777,91.0,4.334842252639881
46,Stress-III__R_wt,-3.3029134982598407e-15,0.3145340544226668,2.0,92.0,-0.2224091627963696,93.0,0.222409162796363
47,Stress-III__R_s,-1.1241587782182079,0.0922992215634751,2.0,94.0,-1.058893372752435,95.0,-1.1894241836839807
48,Competence-condition__OSS_TfoXOver_Stat,62.371977656634684,0.5129697276754075,2.0,96.0,62.00925328365199,97.0,62.73470202961738
49,Competence-condition__OSS_VectorOnly_Stat,7.993605777301127e-15,1.6869273704310264,2.0,98.0,1.1928377830009778,99.0,-1.1928377830009618
50,Competence-Recovery__LBv2_TfoXOver_Recov,56.47475904455307,0.6724349676420593,2.0,100.0,55.99927571902641,101.0,56.95024237007972
51,Competence-Recovery__LBv2_VectorOnly_Recov,-4.6629367034256575e-15,2.71503099693405,2.0,102.0,-1.919816829063744,103.0,1.9198168290637347
