,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,M9__M9exp,14.405133333333334,0.3334928684894676,3.0,0.0,14.7758,1.0,14.3102,2.0,14.1294,,,,,,,,,,
1,M9__M9tran,14.096933333333334,0.4875358995328787,3.0,3.0,14.4224,4.0,13.5364,5.0,14.332,,,,,,,,,,
2,M9__M9stat,12.788866666666665,0.5576114268317434,3.0,6.0,13.4165,7.0,12.5995,8.0,12.3506,,,,,,,,,,
3,Carbon Transition__MG-0.1,13.791166666666667,1.5767111857703469,3.0,9.0,14.4182,10.0,11.9974,11.0,14.9579,,,,,,,,,,
4,Carbon Transition__MG-0.2,13.7425,0.6103745735202272,2.0,12.0,13.3109,13.0,14.1741,,,,,,,,,,,,
5,Carbon Transition__MG+5,14.411166666666666,0.338050237883858,3.0,14.0,14.8014,15.0,14.2242,16.0,14.2079,,,,,,,,,,
6,Carbon Transition__MG+10,13.6777,1.35611508729901,3.0,17.0,14.4981,18.0,14.4226,19.0,12.1124,,,,,,,,,,
7,Carbon Transition__MG+15,14.309333333333333,0.3531139523345595,3.0,20.0,13.9188,21.0,14.4031,22.0,14.6061,,,,,,,,,,
8,Carbon Transition__MG+25,14.516933333333332,0.17744859349494221,3.0,23.0,14.3123,24.0,14.6102,25.0,14.6283,,,,,,,,,,
9,Carbon Transition__MG+45,14.658266666666668,0.5186284443928364,3.0,26.0,14.9035,27.0,14.0625,28.0,15.0088,,,,,,,,,,
10,Carbon Transition__MG+60,13.55405,0.2669328098979226,2.0,29.0,13.3653,30.0,13.7428,,,,,,,,,,,,
11,Carbon Transition__MG+90,14.3184,0.3238549057834389,2.0,31.0,14.0894,32.0,14.5474,,,,,,,,,,,,
