,STM3076
SRX3136375,0.08707683740000001
SRX3136376,0.0258857152
SRX3136377,-0.1551540273
SRX3136378,0.0421914747
SRX3136379,0.08075620630000001
SRX3136380,-0.1849469155
SRX3136381,0.0315140979
SRX3136382,0.0105392578
SRX8914620,0.0634621849
SRX8914621,-0.0207708823
SRX8914622,-0.0426913026
SRX8914623,-1.4342207623
SRX8914625,-1.2202909951
ERX3503512,-0.0006839656
ERX3503513,0.0145237877
ERX3503514,-0.013839822100000001
ERX3503515,0.0127909932
ERX3503516,0.1581207873
ERX3503517,-0.0242206033
ERX3503518,-0.08352108100000001
ERX3503519,-0.0434415691
ERX3503520,-0.19124777480000002
SRX2195704,-0.0210050326
SRX2195705,0.0210050326
SRX2195706,-0.8113742964
SRX2195707,-1.0286620554
SRX2195708,-0.5813225832000001
SRX2195709,-0.6177866611
SRX2195710,0.2009958774
SRX2195711,0.19280559460000002
ERX3467881,0.1225728222
ERX3467883,-0.1225728222
SRX3798491,-1.7434194018
SRX3798492,-0.6593776167000001
SRX3798499,-2.8274536977
SRX3798500,-0.8882576403
SRX3798501,-1.6591691017999999
SRX3798502,-2.1528280401
SRX3798503,-2.8961517314
SRX3798504,-3.8494333887
SRX3798506,-3.3052708808
SRX3798507,-1.0171782896
SRX3798508,-0.8555265498
SRX3798509,0.0497424511
SRX3798510,-0.09280453670000001
SRX3798517,-0.6261221864000001
SRX3798518,0.0430620856
SRX4341761,0.3510124263
SRX4341762,0.3580226104
SRX4341763,0.1358646559
SRX4341764,-0.5841316273
SRX4341765,-0.5500002799
SRX4341766,-0.1870274869
SRX4341767,-0.1948001
SRX4341768,0.009573252800000001
SRX4341769,0.1852268471
SRX1258665,-0.2862744367
SRX1258666,-0.6532667018
SRX1258667,-0.6370559593
SRX1258669,0.2844307101
SRX1258670,-0.2844307101
ERX2079594,-0.0722546102
ERX2079595,-0.2467730528
ERX2079596,-0.3120368746
ERX2079597,0.0003061059
ERX2079598,-0.0317967304
ERX2079599,0.0314906245
SRX2804001,0.20049939490000002
SRX2804004,-2.664853379
SRX2804005,-2.6537019366
SRX2804006,-0.0593842066
SRX2804007,-2.4143667695
SRX2804008,-2.4988438465
SRX2804009,-0.24776811950000002
SRX2804010,0.0256397599
SRX2804011,0.3093158795
SRX2804012,0.0978432149
SRX2804013,-2.6690105957
SRX2804014,-2.7029178017
SRX2804015,-2.5488528124
SRX2804016,-2.6228672526
SRX2804017,-2.6925123888
SRX2804019,-2.800920395
SRX2804020,-0.1675814994
SRX2804021,-0.6824453017000001
SRX2804022,-0.4283413529
SRX2804023,-2.5149907743
SRX2804024,-0.6192158959
SRX2804027,-0.17063276
SRX2804028,0.0261178725
SRX2804029,0.1445148875
SRX2804030,-1.974889923
SRX2804031,-1.9528542047
SRX2804032,-1.9360325884
SRX2804033,0.028226445200000002
SRX2804034,-2.5782764266
SRX2804035,-1.9200767842
SRX2804036,-1.7510047586000002
SRX2804037,-2.4054183734
SRX2804038,-2.7921720995
SRX2804039,-0.6818219132000001
SRX2804040,-0.0771484087
SRX2804041,-2.7329723948
SRX2804042,-2.8591436448
SRX2804043,-2.6810354642
SRX2804044,-2.3355218567
SRX2804045,-0.13399973240000002
SRX2804046,-0.061662594
SRX2804047,-2.3235621289
SRX2804048,-0.2466245089
SRX2804049,-2.3555083287
SRX2804050,-1.9765337501
SRX2804051,-2.0763103598
SRX2804052,-0.028559864400000003
SRX2804053,-0.0888447524
SRX2804054,-0.6464498353
SRX2804055,-2.0247512356
SRX2804056,-2.0920018999
SRX2804057,-2.3033947741
SRX2804058,0.2686323759
SRX2804059,-0.11040938950000001
SRX2070419,-0.24986472110000002
SRX2070420,-0.6480911177
SRX2070421,-0.7694488318
SRX2070422,-0.0114343128
SRX2070423,-0.041319752
SRX2070424,-0.0215256503
SRX2070425,0.009554627500000001
SRX2070426,-0.0269554729
SRX2070427,0.017400845300000002
SRX1470895,0.0050339378
SRX1470896,-0.0050339378
SRX2409106,-0.0024593272
SRX2409107,0.0430822317
SRX2409108,-0.0406229044
SRX2409109,-0.1286438822
SRX2409110,-0.5223587779000001
SRX2409111,-0.455218703
SRX7973255,0.0560640164
SRX7973256,-0.0145598062
SRX7973257,-0.0415042101
SRX7973258,0.0814625239
SRX7973259,0.4451146587
SRX7973260,0.20665553120000002
SRX7973261,-0.43906195870000003
SRX7973262,-0.462203909
SRX7973264,-0.8082415202000001
SRX7973265,-0.7636562210000001
SRX7973266,-0.7689866101
ERX3475890,1.2255707163
ERX3475891,0.17802986070000001
ERX3475892,0.3149008075
ERX3475894,0.0328236105
ERX3475895,0.2928584587
ERX3475896,-0.4591137145
ERX3475897,0.001597929
ERX3475899,0.4575157855
ERX3475900,0.3413075796
ERX3475901,0.1730665609
SRX8524961,0.2983215917
SRX8524962,0.2651254577
SRX8524963,-0.8767013926
SRX8524964,-1.1858823048
SRX8524965,-0.1085900775
SRX8524966,0.1085900775
SRX8524967,-1.3624984639
SRX8524968,-1.3919215204
SRX8524969,0.015202667000000001
SRX8524970,0.0253222361
SRX8524971,0.2445116984
SRX8524972,0.006870139900000001
SRX3266937,-0.1606634693
SRX3266939,0.1606634693
SRX4401053,-0.0967666699
SRX4401054,0.0967666699
SRX4401055,-0.225523613
SRX4401056,0.1032969693
SRX4401057,0.0761552925
SRX4401058,0.0061958859
SRX4401081,0.5528240365
SRX4401082,0.3990011096
SRX4401083,0.1616563353
SRX4401084,-0.24643538550000002
SRX4401085,-0.3109611809
SRX4401086,-0.3628374784
SRX4401087,-0.0931894619
SRX4401088,-0.009083037300000001
SRX4401089,-0.1016390877
SRX4401090,-0.5332972028
SRX4401091,-0.7359126604
SRX4401092,-0.9676277511
SRX4401093,-0.024350427100000002
SRX4401094,-0.2178064885
SRX4401095,0.22971929
SRX4401096,-0.08899148920000001
SRX4401097,-0.30320666830000004
SRX4401098,-0.4046982864
SRX4401099,0.1503881287
SRX4401100,-0.4255131585
SRX4401101,0.27512502980000003
SRX4401102,-1.0465462604
SRX4401103,-1.0785379561
SRX4401104,-1.2424214258
SRX8757611,-0.3685842561
SRX8757612,0.11545024400000001
SRX8757613,-0.10577717910000001
SRX8757614,-0.25668054360000003
SRX8757615,0.09389101820000001
SRX8757616,-0.29660109500000004
SRX8757617,-0.39809259
SRX8757618,0.3267746754
SRX8757619,0.22609898960000002
SRX8757620,-0.0298116233
SRX8757621,0.0081055233
SRX8757622,0.2585643129
