,SACI_RS07665
SRX5495523,0.1498316669160804
SRX5495524,0.7066604330770971
SRX5495525,-0.5100908551923222
SRX5495526,-0.2034201996897904
SRX6762909,0.21255113850513752
SRX6762910,-0.21255113850513666
SRX6762911,0.12000000106691287
SRX6762912,0.07823593149360519
SRX3467357,0.30188179611122745
SRX3467358,-0.30188179611122745
SRX3467359,0.4327047378275735
SRX3467360,-0.3281721923939216
SRX3565164,0.24709396864110555
SRX3565165,0.0030852480922654024
SRX3565166,0.34687067639370905
SRX3565167,-0.16786022796608524
SRX3565168,-0.10554572233973136
SRX3565169,0.3267323630353847
SRX3565170,0.017599970367764506
SRX3565171,-0.017825336614072818
SRX3565172,-0.1309514807846961
SRX3565173,0.0972269989098784
SRX3565174,-0.44476568382062265
SRX3565176,-0.635949543798791
SRX3565177,-0.5502661536656026
SRX3565178,0.16028500520813616
SRX3565179,-0.15178670872349187
SRX3565180,-0.0019358253624073285
SRX3565181,-0.3415528208494649
SRX3565182,-0.3696671431325402
SRX3565183,0.3958264653289554
SRX3565184,0.1420874222139945
SRX3565185,-0.07295961339152512
SRX3565186,-0.0881536641894316
SRX3565187,-0.6672064464232257
SRX3565188,0.9226302360806021
SRX3565191,0.3108676478626906
SRX3565192,0.3587804482247208
SRX3565193,-0.003452740793888687
SRX3565194,0.3022777580805949
SRX3565195,0.25651054193997425
SRX3565197,0.5441715952798027
SRX3565198,-0.1066390691268344
SRX3565199,-0.4927487954774081
SRX3565200,-0.2622240357708794
SRX3565201,0.2618276915392341
SRX3565202,-0.5523483470086665
SRX3565203,0.02978354688681062
SRX3565204,-0.2307507676442935
SRX3565205,-0.3599251285391363
SRX3565206,-0.2451581432786991
SRX3565208,0.7652059521558314
SRX3565209,0.6885837185254795
SRX3565210,-0.14971630400799452
SRX3565211,0.20959407479926465
SRX4001511,0.05984302657544216
SRX4001513,-0.05984302657544127
SRX4001514,0.5474093511790556
SRX4001515,-0.3664985887244336
SRX4001516,1.048293829214984
SRX4001517,0.5776501252002761
SRX4001518,-0.25845338512759497
SRX4001519,1.1730813564254916
SRX4001520,0.6878675460278529
SRX4001521,-0.03241208722094502
SRX4001522,0.7275944224149259
SRX4001523,0.16003621574647653
SRX4001524,-0.2047204115356536
SRX4001525,-0.02018054893958876
SRX4001526,-0.6443965476464086
SRX4001528,-1.3306560437987658
SRX3823521,0.057288508331069465
SRX3823522,-0.08092673910374959
SRX3823523,0.023638230772678348
SRX3823524,0.4516943553356096
SRX3823525,0.5482302089628694
SRX3823526,0.4104910152102086
SRX3823527,0.3009505294720505
SRX3823528,0.4854925112107225
SRX3823529,0.7032241829001284
SRX3823530,0.9248592959787184
SRX3823531,0.8644401254759071
SRX3823532,0.6712733585203594
SRX3823533,1.070197488515653
SRX3823534,0.6195343663597104
SRX3823536,0.4434267341567661
SRX3823537,0.9161436878329904
SRX3823538,0.919365699204956
SRX3823539,1.141113823987535
SRX5653264,0.4502321139685455
SRX5653265,0.6845077416163834
SRX5653266,0.7479020649359596
SRX5653267,0.18327180060626255
SRX5653268,-0.15906526872429705
SRX5653269,-0.02420653188196642
