,A,YcjW
hot_tale__hot_ale9_mid_37c__2,-0.1123129083422464,0.4896357185000007
hot_tale__hot_ale9_37c__1,13.338232590084884,-1.8298088995
hot_tale__hot_ale9_37c__2,12.999653058652129,-2.1030477204999998
hot_tale__hot_ale9_mid_44c__1,0.5789386276710599,1.1282605295000003
hot_tale__hot_ale9_mid_44c__2,0.7219488062505323,0.9561318245000008
hot_tale__hot_ale9_44c__1,9.051715533914788,-1.3787361074999995
hot_tale__hot_ale9_44c__2,9.553117868449329,-1.0121677344999995
hot_tale__hot_ale10_30c__1,-1.0592817584757035,0.1668644015000007
hot_tale__hot_ale10_30c__2,-0.1834687305361558,-0.21290506549999927
hot_tale__hot_ale10_37c__1,-0.5196378890161378,0.2584121285000007
hot_tale__hot_ale10_37c__2,-0.9511554847393024,0.3620716505000008
hot_tale__hot_ale10_44c__1,0.8113834340067981,0.7553187435000009
hot_tale__hot_ale10_44c__2,1.9263599080388996,0.9591847665000008
hot_tale__hot_ale16_30c__1,-0.655203997872066,0.047320733500000316
hot_tale__hot_ale16_30c__2,0.0355324099574997,0.03954099450000026
hot_tale__hot_ale16_37c__1,-0.575247455673565,0.247004747500001
hot_tale__hot_ale16_37c__2,-0.4749604080527549,0.3024661965000002
hot_tale__hot_ale16_44c__1,0.5748786985793561,0.9348122455000007
hot_tale__hot_ale16_44c__2,0.8647288070119248,1.0958465354999998
pdhr_ale__pdhR-13_51__1,-0.4826578057075988,-0.03141488249999913
pdhr_ale__pdhR-13_51__2,-0.8287779057606625,-0.15602863049999982
pdhr_ale__pdhR-14_46__1,-0.1459017020656882,-0.1336866754999999
pdhr_ale__pdhR-14_46__2,-0.4120574685413242,-0.0023698164999998994
pdhr_ale__pdhR-15_51__1,-0.4487327378425749,0.07181018049999999
pdhr_ale__pdhR-15_51__2,0.0876727134324431,0.1994306755000004
pdhr_ale__pdhR-16_49__1,-0.0020694339527212,0.1283159575000008
pdhr_ale__pdhR-16_49__2,-0.4193724979751714,-0.3336059144999997
tcs__del_atoC_LiAcet__1,-0.1584682674362695,-1.1916236654999994
tcs__del_atoC_LiAcet__2,0.0347806076762041,-1.1721298594999996
tcs__del_atoC_LiCl__1,-0.3147176585676438,-1.1927125784999997
tcs__del_atoC_LiCl__2,-0.2192028110879802,-1.0507649624999993
tcs__del_atoC_m9__1,-0.1189304074983662,-0.8413265404999994
tcs__del_atoC_m9__2,-0.0908707442140124,-0.6880125904999996
tcs__del_baeR_etoh__1,2.8168199812689863,-1.9003294374999995
tcs__del_baeR_etoh__2,3.146473604941791,-2.4323651184999995
tcs__del_baeR_lb__1,2.830699049519702,-1.7327336334999996
tcs__del_baeR_lb__2,3.1672349846120333,-1.3916223644999994
tcs__del_btsR_01xlb__1,0.6869573447547063,-2.4025126115
tcs__del_btsR_01xlb__2,1.176942174231131,-2.5838243135
tcs__del_btsR_lb__1,6.783557858935198,-0.6383886354999997
tcs__del_btsR_lb__2,6.527919810025606,-0.9942873974999996
tcs__del_btsR_pyruvate__1,1.2630064124465543,-2.5498994344999995
tcs__del_btsR_pyruvate__2,1.2091275322491546,-2.2545705504999995
tcs__del_cpxR_etoh__1,2.300120683021512,-1.9827931854999996
tcs__del_cpxR_etoh__2,2.772637585754711,-2.0633093265
tcs__del_cpxR_lb__1,3.7326104103050186,-1.5327273984999996
tcs__del_cpxR_lb__2,4.2582703709521565,-1.4233555174999992
tcs__del_cusR_CuSO4__1,7.098461085723192,-1.3082378674999997
tcs__del_cusR_CuSO4__2,6.805189698491368,-1.1758610604999995
tcs__del_cusR_lb__1,5.446177592897097,-1.3159236934999994
tcs__del_cusR_lb__2,4.868577019697793,-1.0944897314999995
tcs__del_kdpE_01-kcl__1,0.309768810462761,0.11280541350000027
tcs__del_kdpE_01-kcl__2,0.015404808271983,-0.23872150649999924
tcs__del_kdpE_115-kcl__1,0.0444568406452184,-0.8774447654999995
tcs__del_kdpE_115-kcl__2,0.295767155403807,-0.9461302074999997
tcs__del_phoB_m9__1,-0.2280967977515003,-0.8638775784999995
tcs__del_phoB_m9__2,-0.2027586182602289,-1.0589276674999994
tcs__del_phoB_m9p__1,2.56431129920011,-2.3235808995
tcs__del_phoB_m9p__2,2.341874811646254,-2.5885572085
tcs__del_rcsB_etoh__1,0.91501979793483,-2.6917290904999995
tcs__del_rcsB_etoh__2,1.5059266084105658,-2.1598835315000002
tcs__del_rcsB_lb__1,6.109488725609484,-0.6318823034999994
tcs__del_rcsB_lb__2,6.06469699796663,-0.8064297654999995
tcs__del_zraR_lb__1,6.900883047562215,-0.2445191574999992
tcs__del_zraR_lb__2,6.802741176781068,-0.2307037674999997
tcs__del_zraR_zncl2__1,5.3268823231006674,-0.3270925054999996
tcs__del_zraR_zncl2__2,4.901485412167128,-0.35318922549999954
tcs__wt_01-kcl__1,0.5958249905084948,-0.3951584484999993
tcs__wt_01-kcl__2,0.3642145700180311,-0.5525232234999997
tcs__wt_01xlb__1,1.6975932220339771,-2.4775742754999994
tcs__wt_01xlb__2,1.8677958604169649,-2.5159479405000003
tcs__wt_115-kcl__1,-0.1801242120254307,-0.7392162174999997
tcs__wt_115-kcl__2,0.218317569925101,-0.4709008154999994
tcs__wt_CuSO4__1,8.113321667880038,-1.7299966464999996
tcs__wt_CuSO4__2,7.65691924904541,-1.5902179104999994
tcs__wt_etoh__1,1.579818352850466,-1.6859053314999994
tcs__wt_etoh__2,1.7097429230663974,-1.3783196454999995
tcs__wt_lb__1,4.374216681787247,-0.5128129554999994
tcs__wt_lb__2,4.5463101885206125,-0.14959229549999975
tcs__wt_LiAcet__1,-0.5752394726130996,-1.3265897464999994
tcs__wt_LiAcet__2,-0.4583182811843398,-1.0733650924999996
tcs__wt_LiCl__1,-0.334357135796866,-1.3069469134999996
tcs__wt_LiCl__2,-0.2901083135456878,-1.2163270854999997
tcs__wt_m9p__1,1.7182715767968562,-2.3445367744999994
tcs__wt_m9p__2,1.393199976067969,-2.0301547724999995
tcs__wt_pyr__1,2.023119203296168,-2.6599649924999995
tcs__wt_pyr__2,2.114734097741556,-2.4108505514999994
tcs__wt_zncl2__1,5.282695323656167,-0.6713419994999996
tcs__wt_zncl2__2,5.337996361876907,-0.8301663354999995
ros_tale__0_0_0pq__1,0.1997191634704096,0.10767067250000027
ros_tale__0_0_0pq__2,0.3898280378341447,0.3231744415
ros_tale__0_0_250pq__1,1.0046211933280265,-0.6030692914999998
ros_tale__0_0_250pq__2,0.8627917870148931,-0.4679836254999996
ros_tale__1_mid_250pq__1,0.5122807226391138,0.30920960550000043
ros_tale__1_mid_250pq__2,0.8215384729768825,0.24823812350000016
ros_tale__1_0_0pq__3,-0.3787930735975696,0.3865683205000003
ros_tale__1_0_0pq__4,-0.2138726834958533,0.2877450185000008
ros_tale__1_0_250pq__1,-0.5919100735782532,0.2968537865000007
ros_tale__1_0_250pq__2,-0.5510101125291151,0.30475004250000026
ros_tale__1_0_750pq__1,-0.4554962122262369,-1.8622380024999996
ros_tale__1_0_750pq__2,-0.4187877850869467,-2.6078349745
ros_tale__1_1_0pq__1,-0.3919403639156125,-1.5795032394999995
ros_tale__1_1_0pq__2,0.1138730688931493,-1.1387983844999994
ros_tale__1_1_250pq__1,0.5740091437224246,-1.8334740045
ros_tale__1_1_250pq__2,0.6176841134390431,-2.1139937235
ros_tale__1_1_750pq__1,0.7578119375717536,-2.2204063425
ros_tale__1_1_750pq__2,1.0002351190167105,-2.3110581274999995
ros_tale__1_2_0pq__1,0.7701524286764934,-1.5130440764999995
ros_tale__1_2_0pq__2,0.2002258732438793,-1.3523747144999998
ros_tale__1_2_250pq__1,0.8744550570702913,-1.5124770304999997
ros_tale__1_2_250pq__2,0.7038864942820942,-1.4955696114999997
ros_tale__1_2_750pq__1,0.4648060890977852,-1.5268693784999994
ros_tale__1_2_750pq__2,1.1348348653111155,-1.6668080184999994
ros_tale__1_3_0pq__1,1.1085966880103613,-2.8267805765
ros_tale__1_3_0pq__2,1.294465693879025,-2.5824636795
ros_tale__1_3_250pq__1,0.1778424275687927,-1.5748267114999996
ros_tale__1_3_250pq__2,0.9706371125173444,-1.8084796005
ros_tale__1_3_250pq__3,0.1062133748931865,-1.8327628544999996
ros_tale__1_3_250pq__4,-0.2425269711913573,-2.6710049904999997
ros_tale__1_3_750pq__1,0.6729536892917971,-1.2899933044999994
ros_tale__1_3_750pq__2,0.0722079892834372,-1.5582475484999998
ros_tale__1_4_0pq__1,0.5756864779956996,-2.4662366334999994
ros_tale__1_4_0pq__2,0.6281493349497805,-2.4337572715
ros_tale__1_4_250pq__1,0.5031056972545189,-1.5361201704999994
ros_tale__1_4_250pq__2,0.5084620837598421,-2.0567485914999994
ros_tale__1_4_750pq__1,-0.0575563506549495,-2.1052755615
ros_tale__1_4_750pq__2,1.0174554405632117,-1.8564216924999992
ros_tale__1_4_750pq__3,-0.1283717530626824,-2.1228585085
ros_tale__1_4_750pq__4,0.6515727366547007,-1.6384745374999992
ros_tale__2_mid_250pq__1,0.0472511437792299,-0.5101338014999994
ros_tale__2_mid_250pq__2,-0.1411743162582613,-0.12008521949999995
ros_tale__2_0_0pq__1,0.8925983176877168,-3.1554375144999995
ros_tale__2_0_0pq__2,1.1165564495662752,-2.9014371625
ros_tale__2_0_250pq__1,-0.0093662333262754,0.07776117450000086
ros_tale__2_0_250pq__2,0.5895651851930818,-0.10692801849999968
ros_tale__2_0_750pq__1,0.4956256771534104,-2.6078153794999994
ros_tale__2_0_750pq__2,0.6538465811904295,-2.2224564225
ros_tale__2_1_0pq__1,0.6691587866983667,-0.6653581034999996
ros_tale__2_1_0pq__2,0.5217797892916107,-1.0062697154999998
ros_tale__2_1_250pq__1,1.4022506101369092,-2.4595607115
ros_tale__2_1_250pq__2,-0.3330835585395413,-2.2592225025
ros_tale__2_1_750pq__1,0.5338353173559627,-1.7528779444999998
ros_tale__2_1_750pq__2,0.8438367756679908,-1.8535085004999996
ros_tale__2_1_750pq__3,0.1397397770631908,-1.5564092294999994
ros_tale__2_2_0pq__1,1.2837827268661937,-1.2075704654999997
ros_tale__2_2_0pq__2,0.2095819914815868,-1.5584206564999996
ros_tale__2_2_250pq__1,0.9419503039551912,-1.0887311934999997
ros_tale__2_2_250pq__2,0.2480040951364085,-1.3681207594999996
ros_tale__2_2_750pq__1,0.1605739644477083,-1.1810447844999996
ros_tale__2_2_750pq__2,0.6129529002480004,-0.6675505214999995
ros_tale__2_3_0pq__1,-0.4862308012036526,-1.4622561654999997
ros_tale__2_3_0pq__2,0.3179429504885415,-2.1186567725
ros_tale__2_3_250pq__1,0.0330516717402812,-2.1627071245
ros_tale__2_3_250pq__2,0.4277284725070319,-2.0708891715
ros_tale__2_3_750pq__1,0.0494788826165701,-2.1965070165
ros_tale__2_3_750pq__2,0.1921621364524542,-2.3893953424999994
ros_tale__3_0_0pq__1,0.8100606519895928,-1.6516443164999997
ros_tale__3_0_0pq__2,0.48627572585639,-1.3424100814999995
ros_tale__3_0_250pq__1,-0.0301927899075939,-1.9057075394999996
ros_tale__3_0_250pq__2,-0.2852132076326901,-1.3936929244999994
ros_tale__3_0_750pq__1,0.906640333764674,-2.6271768854999995
ros_tale__3_0_750pq__2,0.556815529016759,-3.0305148545
ros_tale__3_1_0pq__1,0.9298024460452404,-2.2492974585
ros_tale__3_1_0pq__2,0.3871667789737674,-1.6760479934999997
ros_tale__3_1_250pq__1,0.1306317729332367,-1.1345793184999995
ros_tale__3_1_250pq__2,0.560756494415413,-1.1596078334999995
ros_tale__3_1_750pq__1,-0.0318718713726459,-1.3710016944999994
ros_tale__3_1_750pq__2,-0.2380157090505306,-1.0906378694999996
ros_tale__3_2_0pq__1,-0.4559267023961169,0.020111665499999987
ros_tale__3_2_0pq__2,-0.6773753958039788,0.03191467150000005
ros_tale__3_2_0pq__3,-0.6228993964982404,0.09078129550000023
ros_tale__3_2_0pq__4,-1.5952884983841744,0.09134913850000004
ros_tale__3_2_250pq__1,1.7338160906882445,-2.4227521715
ros_tale__3_2_250pq__2,1.4085640106015465,-1.9456594085
ros_tale__3_2_750pq__1,1.0479335948827997,-1.6563311854999996
ros_tale__3_2_750pq__2,1.8368410311232184,-1.4975527984999997
ros_tale__3_3_0pq__1,-0.3808437463048171,-2.6362916565
ros_tale__3_3_0pq__2,-0.6240365016123177,-2.1000637974999994
ros_tale__3_3_0pq__3,-0.1242938077617943,-3.1255484044999995
ros_tale__3_3_0pq__4,-0.8812894393419982,-1.9289438665
ros_tale__3_3_250pq__1,0.6113976464152661,-2.1416400315
ros_tale__3_3_250pq__2,0.7279487495992305,-1.9441505105
ros_tale__3_3_750pq__1,-0.0758105323058035,-1.9621883394999995
ros_tale__3_3_750pq__2,-0.026884121749325,-1.8735083445
ros_tale__3_4_0pq__1,1.4973636569798991,-2.5056893704999994
ros_tale__3_4_0pq__2,1.1395529096992747,-1.8638399795
ros_tale__3_4_250pq__1,0.3257689945426322,-1.7144311524999996
ros_tale__3_4_250pq__2,1.376274379120869,-1.5549016464999994
ros_tale__3_4_750pq__1,-0.403105259203995,-2.3418087024999994
ros_tale__3_4_750pq__2,0.126481931587889,-1.8275345564999996
pcoli__atASMT_325G__1,0.4833145478935015,0.19736981950000046
pcoli__atASMT_325G__2,0.5096142295299224,0.1322748804999998
pcoli__bpTDC__1,0.9730531170970936,-0.6198151954999993
pcoli__bpTDC__2,1.0030950185922185,-0.8736358394999995
pcoli__BRCA__1,1.0969986312840043,0.10691957450000088
pcoli__BRCA__2,0.7233762402520906,0.027310739500000736
pcoli__BRCActrl__1,0.5116817467266014,-1.1785314154999993
pcoli__BRCActrl__2,0.5467875165337202,-1.6082199374999997
pcoli__BRCAswap__1,1.057846856015085,-0.07567169849999987
pcoli__BRCAswap__2,1.2913224120061246,-0.1734497354999993
pcoli__btAANAT__1,0.7053572866925779,0.046605046500000746
pcoli__btAANAT__2,1.091450043529463,-0.6158541124999992
pcoli__btASMT__1,1.2039387992116253,-0.04361420549999906
pcoli__btASMT__2,0.7682100470066027,-0.17828189249999934
pcoli__CC1__1,0.6575283077459049,-0.44504881049999945
pcoli__CC1__2,0.7208273652384576,-0.2248726845000002
pcoli__ccCOMT__1,0.9396972622250088,0.02761491350000078
pcoli__ccCOMT__2,0.4983373761174298,0.14971089550000016
pcoli__ckDDC__1,0.7900907840457527,-1.3907943744999995
pcoli__ckDDC__2,0.7094798992420565,-1.6109051284999998
pcoli__CNTF_belt__1,0.9455189107741409,-0.29650384249999906
pcoli__CNTF_belt__2,0.9790070195562508,-0.0240075424999997
pcoli__cobPNMT__1,0.8547756500348163,0.004503569500000637
pcoli__cobPNMT__2,1.1753664590783013,-0.17343073149999988
pcoli__cvPhhB__1,0.5576654050469344,0.11007029350000064
pcoli__cvPhhB__2,0.188697363880358,-0.4291837564999996
pcoli__ggAANAT__1,0.757619068620471,0.1835816535000001
pcoli__ggAANAT__2,0.611872899865258,0.25436450150000045
pcoli__ggTPH__1,0.7747334527173035,0.012308021499999988
pcoli__ggTPH__2,0.5644692004389483,0.0696896804999998
pcoli__hsAANAT__1,1.5545367368729175,-1.8530335815
pcoli__hsAANAT__2,0.8805171749425432,-1.1285126764999998
pcoli__hsASMT__1,0.998803887961682,-0.4019057654999996
pcoli__hsASMT__2,0.6452570986640097,-0.3497630014999995
pcoli__hsPNMT_mb__1,-0.1926868192038353,0.19118490150000067
pcoli__hsPNMT_mb__2,0.6190674434336028,0.07787663050000049
pcoli__hsTPH__1,0.3811733320021276,0.16905698950000048
pcoli__hsTPH__2,0.5354487692356782,-0.3375323024999997
pcoli__hsTPH_E2K__1,1.1785005779085462,-0.8157737574999997
pcoli__hsTPH_E2K__2,1.2454960300213742,-1.3904717454999993
pcoli__hsTPH_E2K_N91I_P99C__1,0.5626776788094927,0.18358345850000024
pcoli__hsTPH_E2K_N91I_P99C__2,1.0073794638580145,0.2332759805000002
pcoli__hsTPH_N158trunc__1,0.8273326357800264,-1.1735752014999994
pcoli__hsTPH_N158trunc__2,1.374277927441644,-1.1861733304999995
pcoli__hsTPH_N174trunc__1,0.9616135455053056,-0.20077027649999926
pcoli__hsTPH_N174trunc__2,1.020049553938552,-1.1263430114999995
pcoli__hsTPH_Ntermtrunc__1,1.1260080919375866,-1.4662633044999995
pcoli__hsTPH_Ntermtrunc__2,0.7662816332604561,-0.5881901334999995
pcoli__hsTPH1__1,1.256568226500962,-0.10082479749999962
pcoli__hsTPH1__2,1.2878264621836455,-0.0004601884999999584
pcoli__MBP__1,1.8704322449221216,-0.4631841884999997
pcoli__MBP__2,1.6072520909612962,-0.7636090764999994
pcoli__msCOMT__1,0.6393638827253527,0.1265057175000006
pcoli__msCOMT__2,0.9628080066478196,0.1522080395000005
pcoli__ocAANAT__1,0.662103127792998,0.1852028885000001
pcoli__ocAANAT__2,0.5278090833933419,0.020774743500000525
pcoli__osTDC_K374H__1,0.9471731880347044,-0.5536618464999998
pcoli__osTDC_K374H__2,1.1060401158593385,-0.7688192384999994
pcoli__osTDC_K374L__1,0.7594629047513435,0.23765792450000056
pcoli__osTDC_K374L__2,0.3061429928467378,-0.1485855004999994
pcoli__osTDC_K374Q__1,1.2402698302898127,0.07467073950000014
pcoli__osTDC_K374Q__2,0.9368683039184674,0.03826402550000019
pcoli__osTDC_L360V__1,0.9459380735750073,-0.09159655149999946
pcoli__osTDC_L360V__2,0.8691873713767544,-0.6504473274999998
pcoli__pmTPH__1,0.4674620383675806,0.3452040745000007
pcoli__pmTPH__2,0.1562289171851848,-0.07820542449999922
pcoli__RFC__1,1.015039317112738,0.026563572500000632
pcoli__RFC__2,1.0308745889412347,0.08914930250000097
pcoli__RFCctrl__1,0.8582616258538615,-1.1184462294999995
pcoli__RFCctrl__2,1.0816233111292357,-0.9958492124999988
pcoli__RFCnopause__1,1.269306615971196,-1.5908442104999998
pcoli__RFCnopause__2,1.124851417636734,-2.1060288525
pcoli__RFCpluspause__1,1.0439428392710812,-1.9873353425
pcoli__RFCpluspause__2,1.2913586770975636,-2.1420453655
pcoli__rnCOMT_sol__1,1.1506598451786072,-1.2650430564999997
pcoli__rnCOMT_sol__2,0.9028547493491652,-1.1505926254999994
pcoli__rnPNMT__1,0.2491907300118714,-0.1527677754999992
pcoli__rnPNMT__2,0.548197042381659,-0.17031397449999994
pcoli__rnTDC__1,1.1798152231463552,0.0604415695000009
pcoli__rnTDC__2,0.5811198568843013,0.15074748850000042
pcoli__rnTDC_trunc__1,0.4777647635511807,0.2941835645000008
pcoli__rnTDC_trunc__2,0.0195607949747197,-0.12444244849999996
pcoli__saCOMT_T2A__1,0.2559167828568676,0.27930936350000035
pcoli__saCOMT_T2A__2,0.0614871552372935,0.3961942415000008
pcoli__sfCOMT__1,1.2046916836128927,0.26108366750000034
pcoli__sfCOMT__2,1.0624297545844366,0.2268010415000008
pcoli__sgAANAT_D63G__1,0.6518436773453667,-0.014371851499999975
pcoli__sgAANAT_D63G__2,0.2949767666775684,0.06950111150000016
pcoli__ssDDC__1,0.3800800901956064,0.2295595955000005
pcoli__ssDDC__2,0.3647811089405713,-0.5117571374999992
pcoli__TP53B__1,0.3729318953060099,0.062314108500000735
pcoli__TP53B__2,0.4656800459292768,0.12194082250000092
pcoli__WT__1,1.4722191948884236,-1.093732843499999
pcoli__WT__2,1.3152198826381656,-0.9693283204999994
cck__glu_ale4__1,0.2266972976284401,0.07511212850000071
cck__glu_ale4__2,1.0437012475622036,0.02535268650000066
cck__cck_ale1__1,0.6999756252286754,0.01849172050000014
cck__cck_ale1__2,0.5561897561370465,-0.03888899049999939
cck__cck_ale2__1,0.7746086943777882,-0.20430256349999976
cck__cck_ale2__2,0.8078978373937865,0.056524770500000265
cck_pgi__gmos_delpgi__1,0.8432734183044761,-0.5102720384999992
cck_pgi__gmos_delpgi__2,0.5779676931102842,-0.27621618049999963
cck_pgi__pgi_ale1__1,0.6975548934214566,0.34503559950000096
cck_pgi__pgi_ale1__2,-0.6693536507240802,0.17994397850000074
cck_pgi__pgi_ale2__2,0.3737410675899215,0.18432214050000084
cck_pgi__pgi_ale3__1,0.1052457114582711,0.34257647650000056
cck_pgi__pgi_ale3__2,0.0921034964792474,-0.04555179549999977
cck_pgi__pgi_ale4__1,0.9504530407898488,0.4673076425000007
cck_pgi__pgi_ale4__2,0.308238919264438,-0.07674735049999981
cck_pgi__pgi_ale4__3,0.6990013368555849,0.031750136500000366
cck_pgi__pgi_ale5__1,0.5390910567263767,0.4502067065000004
cck_pgi__pgi_ale5__2,-0.4172701752376662,0.28698773250000104
cck_pgi__pgi_ale6__1,0.3722670830226406,0.4122105245000007
cck_pgi__pgi_ale6__2,-0.1321098834654895,0.27924567650000043
cck_pgi__pgi_ale7__1,0.4374417191412027,0.5892860655000005
cck_pgi__pgi_ale7__2,0.5373768810917967,0.4581103745000004
cck_pgi__pgi_ale8__1,0.2979142161493307,0.17334962850000046
cck_pgi__pgi_ale8__2,-0.1297814223054587,-0.1271277934999997
cck_sdh__gmos_delsdhCB__1,-0.2548043762468953,-1.0506413314999996
cck_sdh__gmos_delsdhCB__2,1.2867369751448092,-0.8001217394999998
cck_sdh__sdh_ale1__1,1.1553322982860224,-0.20561290649999986
cck_sdh__sdh_ale1__2,1.0768433122359913,-0.06572418649999978
cck_sdh__sdh_ale2__1,0.3894010665071756,0.10158702549999976
cck_sdh__sdh_ale3__2,0.0518287844697843,0.061158043500000765
cck_sdh__sdh_ale3__1,0.3278976860882515,-0.09547718649999926
cck_sdh__sdh_ale3__3,0.8946951930146476,-0.08216101049999924
cck_pts__gmos_delptsHIcrr__2,2.8092482326722497,-2.4840600665
cck_pts__gmos_delptsHIcrr__1,2.2104199995022045,-2.0708141485
cck_pts__pts_ale1__2,1.2480709485962178,-0.1797552514999996
cck_pts__pts_ale1__1,0.8313743138478239,-0.06141314649999963
cck_pts__pts_ale2__2,0.8497325085665755,0.14879765150000068
cck_pts__pts_ale2__1,0.3116257718447963,0.11496014050000004
cck_pts__pts_ale3__2,0.2391460052389905,-0.05078000849999942
cck_pts__pts_ale3__1,0.400389687449125,-0.062305811499999926
cck_pts__pts_ale4__2,-0.1398927059068077,0.36443240550000056
cck_pts__pts_ale4__1,1.1266431601482194,0.26682040650000083
cck_gnd__gmos_delgnd__1,0.7525095500673561,-1.0633199654999994
cck_gnd__gmos_delgnd__2,0.6788227290244948,-1.0737658294999997
cck_gnd__gnd_ale1__1,0.2896322815690029,0.04329632050000054
cck_gnd__gnd_ale1__2,0.280866753419065,0.10586173650000053
cck_gnd__gnd_ale2__1,0.2075190773319198,-0.02220033449999992
cck_gnd__gnd_ale2__2,0.564549793260647,0.013827569500000969
cck_gnd__gnd_ale3__1,0.7883995772265284,0.09217561950000076
cck_gnd__gnd_ale3__2,0.3874773891461937,0.05029424950000028
cck_tpiA__gmos_deltpiA__1,0.7037333193993425,-1.1396130954999997
cck_tpiA__gmos_deltpiA__2,6.458021820785678,-0.7222920314999994
cck_tpiA__tpiA_ale1__1,-0.0712903964643136,0.43626748650000025
cck_tpiA__tpiA_ale1__2,-0.2475009148694266,0.4927112605000002
cck_tpiA__tpiA_ale2__1,-0.3634856194207774,0.4131895095000005
cck_tpiA__tpiA_ale2__2,0.0196714593181606,0.19810098650000008
cck_tpiA__tpiA_ale3__1,0.3264915085772055,0.06517767950000053
cck_tpiA__tpiA_ale3__2,0.8721382919079822,0.1152742205000008
cck_tpiA__tpiA_ale4__1,0.5701659288998245,0.4772798195000005
cck_tpiA__tpiA_ale4__2,0.1023560999774195,0.6050395804999997
acid_tale__acid_ale1_pH7__1,1.747164697670759,-0.19534079049999956
acid_tale__acid_ale1_pH7__2,1.597374959078629,-0.2775532154999993
acid_tale__acid_ale1_pH5__1,0.7904347696894947,-1.7579245014999998
acid_tale__acid_ale1_pH5__2,0.573099975986774,-1.5841106544999994
acid_tale__acid_ale2_pH7__1,1.729714146549206,-0.2786190424999981
acid_tale__acid_ale2_pH7__2,1.4337834928837978,-0.4275790544999998
acid_tale__acid_ale2_pH5__1,0.901816453630603,-0.41053344150000015
acid_tale__acid_ale2_pH5__2,1.137739630279646,-2.0301023195
acid_tale__low_Mg_ale_pH7__1,2.399877011813171,-0.15900963049999906
acid_tale__low_Mg_ale_pH7__2,2.3866018413106143,-0.13356616549999956
acid_tale__low_Mg_ale_pH5__1,0.5470843793458011,-0.036473520499999516
acid_tale__low_Mg_ale_pH5__2,0.4582936324442912,-0.4310521844999995
acid_tale__MES_ale_pH7__1,0.5391485099257786,0.04773092950000013
acid_tale__MES_ale_pH7__2,0.9732198528263684,0.13581120150000014
acid_tale__MES_ale_pH5__1,-0.3666717517734638,0.056361986500000676
acid_tale__MES_ale_pH5__2,-0.7040601605972118,-0.13164377249999948
acid_tale__gmos_pH7__1,0.8223560895029671,0.20803602250000086
acid_tale__gmos_pH7__2,0.9154466292045814,0.14234662050000058
acid_tale__gmos_pH5__1,0.4739651118793203,0.15931942050000014
acid_tale__gmos_pH5__2,0.0061040891193136,0.10873756850000048
adnB__wt_adn__1,0.5425256624654728,-0.06561725249999918
adnB__wt_adn__2,0.9920552008021188,0.2300553805000005
adnB__delydhB_adn__1,0.6922383184310036,0.4528230475000008
adnB__delydhB_adn__2,-0.3700038274184428,0.03491727350000051
ytf2__wt_glc__1,0.0065306300426314,0.24288741049999985
ytf2__wt_glc__2,-0.165560658461317,0.10007634050000024
ytf2__ybcM_glc__1,0.1832064594839629,-1.1501351284999997
ytf2__ybcM_glc__2,0.5187931225293443,-0.7960194724999994
ytf2__ydhB_glc__1,0.1419324292110176,-0.0960730104999996
ytf2__ydhB_glc__2,0.4488769669496223,-0.22069985049999907
ytf2__yfeC_glc__1,0.9406754117378634,0.1669619795000008
ytf2__yfeC_glc__2,-0.1224265738639505,-0.05678639349999948
ytf2__yciT_glc__1,-0.4387580261537767,0.1843937785000005
ytf2__yciT_glc__2,-0.2521773454253379,0.2675902815000004
ytf2__ydiZ_glc__1,0.3316723607278976,0.2708317655000005
ytf2__ydiZ_glc__2,-0.0047681807644079,0.3291162565000008
ytf2__ynfL_glc__1,0.2847829950506908,0.22559868250000026
ytf2__ynfL_glc__2,0.8065526363033767,0.2306687025000009
ytf3__wt_glc2__1,-0.5649275725678191,-0.1386885504999995
ytf3__wt_glc2__2,-0.0602078358983729,0.18585811850000056
ytf3__wt_pH7_lactate__1,-0.843679100028143,0.13986057250000086
ytf3__wt_pH7_lactate__2,-0.169618347822777,-0.04113990249999944
ytf3__wt_pH55_lactate__1,-0.673055865590488,0.0186938595000008
ytf3__wt_pH55_lactate__2,-0.4469898228361781,-0.17681995249999893
ytf3__wt_pH55_HCl__1,-0.4032349743530077,0.11781050750000065
ytf3__wt_pH55_HCl__2,-0.3167856328191535,0.1235608905000003
ytf3__dyieP_pH7__1,0.0557691191517494,-0.015879518499999357
ytf3__dyieP_pH7__2,-0.0991590317215437,0.14205722950000066
ytf3__dyieP_pH55__1,-0.624867342557254,-0.14705588749999965
ytf3__dyieP_pH55__2,-0.714618896365715,0.015830990500000475
minicoli__aldA_f1c2__1,3.2108778688671653,0.08319826724376522
minicoli__aldA_minE__1,4.8716056743237575,0.5017350665930911
minicoli__mg1655_glc__1,0.3118432010459486,-0.9783510093876356
minicoli__mg1655_glc__2,0.2941576908451188,-0.9803683336405156
minicoli__minE_cyt__1,2.6864238452197147,-0.6682353394359875
minicoli__minE_cyt__2,2.0148818533888244,-0.6188609048752136
minicoli__minE_fruc__1,2.5872074572540504,-0.5338378121148928
minicoli__minE_fruc__2,2.417720630896804,-0.8439811324421025
minicoli__minE_glc__1,3.330002581430812,-0.8197964872977388
minicoli__minE_glc__2,2.899342836519415,-0.4644686778563472
minicoli__minE_glyc__1,4.929403291137176,-1.4035197746183554
minicoli__minE_glyc__2,5.255132877720273,-1.8310562983090424
