,-0.20106349468850926,-0.17013064935181552,-0.13919780401512177,-0.10826495867842803,-0.07733211334173429,-0.046399268005040545,-0.015466422668346802,0.01546642266834694,0.046399268005040684,0.0773321133417344,0.10826495867842817,0.13919780401512194,0.17013064935181565,0.20106349468850937,0.23199634002520314,0.2629291853618969,0.2938620306985906,0.32479487603528434,0.35572772137197806,0.3866605667086719
thresh,-0.0927985360100812,0.0927985360100812,2,,,,,,,,,,,,,,,,,
unreg,1,0,1,2,0,19,2279,1872,8,1,0,0,1,0,0,0,0,0,0,0
YcjW,0,0,0,0,0,1,26,34,0,0,0,1,1,7,1,1,0,1,0,0
unreg_genes,['menI'],[],['ydiJ'],['metQ' 'ycjW'],[],[],[],[],[],[],[],[],['ynfM'],[],[],[],[],[],[],[]
YcjW_genes,[],[],[],[],[],['ascF'],"['eptB' 'rhtB' 'allA' 'ilvB' 'umuC' 'ycaC' 'rho' 'acnA' 'wecB' 'metE'
 'maa' 'yhcG' 'asnS' 'malP' 'dinB' 'rpsN' 'cpxA' 'yghA' 'ybhA' 'ribD'
 'mpl' 'folC' 'ycgV' 'yfbS' 'yggE' 'argT']","['mngA' 'yhcD' 'ppa' 'argG' 'feoB' 'ydfG' 'hybE' 'yrbL' 'pheP' 'cysG'
 'lptD' 'ypjA' 'ydfU' 'hcaE' 'metG' 'cadC' 'metL' 'lsrD' 'cysD' 'narP'
 'yebS' 'flhA' 'pykF' 'paaH' 'thiP' 'cmoB' 'narG' 'cyaA' 'pphC' 'citT'
 'ygiV' 'alsB' 'nrfE' 'gfcC']",[],[],[],['ycjT'],['ycjS'],['ycjQ' 'ompG' 'ycjR' 'ycjU' 'ycjO' 'ycjP' 'ymjB'],['ycjV'],['ycjN'],[],['ycjM'],[],[]
