k,name,in_iM,gene_weight,regulator,function,category
14,UC-7,False,-0.00895791856572032,,,
6,Iron,False,0.00771195066627115,,,
10,Copper,False,-0.004993015448562801,,,
3,Cadmium,False,-0.0046536774002015596,,,
5,Lead,False,-0.003938738335855304,,,
0,UC-1,False,-0.003114425039384514,,,
2,UC-3,False,-0.0017173247679602354,,,
4,UC-4,False,0.0014843644236680119,,,
7,Zinc - Steady,False,-0.001444497840711847,,,
13,UC-6,False,-0.0012938944937195631,,,
8,Zinc - Fast,False,-0.0011430323554668573,,,
12,Zinc - Intermediate,False,0.0010763435268280916,,,
9,UC-5,False,-0.0008429992458003247,,,
1,UC-2,False,0.0005829491844633593,,,
11,Chromium,False,-0.0005757590715074911,,,
