,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,0.0,0.26399126067142437,3.0,0.0,-0.08570185520000001,2.0,0.296194133,4.0,-0.21049227780000002,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,1.0067224750666666,0.40444677292044906,3.0,1.0,1.1757275008999999,3.0,1.2992546662,5.0,0.5451852581000001,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,1.64285152,0.4449914965681359,4.0,6.0,1.9242344571,20.0,1.847303299,40.0,1.8212759016,63.0,0.9785924223,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.209419457825,0.1517829094311155,4.0,7.0,0.3820587656,33.0,0.2576734509,81.0,0.0196492574,82.0,0.1782963574,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,3.3358914636500003,1.500679566863295,4.0,8.0,2.3176738899,51.0,5.2394274436,65.0,3.8162725881,76.0,1.9701919330000002,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,2.6585321764333334,2.242597237956053,3.0,9.0,1.6731484065000002,22.0,1.0773372537,49.0,5.2251108691,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,1.1373245108,0.0773391721802376,2.0,10.0,1.1920115639,26.0,1.0826374577,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,2.0356743667333332,0.9279944119455668,3.0,11.0,1.909235795,54.0,1.1773820714,83.0,3.0204052338,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,3.60147287945,1.1944863975795792,4.0,12.0,2.8324986099,48.0,5.2233896129,64.0,3.764366781,78.0,2.585636514,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.994805893375,0.16399494037425094,4.0,13.0,0.9994142332,38.0,1.2181364895,67.0,0.8318101560000001,72.0,0.9298626948000001,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,1.4748014838333334,0.3278090693351023,3.0,14.0,1.6508181756,41.0,1.6770040597,85.0,1.0965822162,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,1.6818400327750003,0.39836845587807174,4.0,15.0,1.9547475086000001,52.0,1.9247092759000002,71.0,1.100211416,80.0,1.7476919306,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,3.7333394901666668,1.3252338454090682,3.0,16.0,3.0873269699,53.0,5.2576973278,77.0,2.8549941728,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,4.2040784116,1.0208913528868881,3.0,17.0,3.1737353618,50.0,5.215247975,66.0,4.223251898,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,3.5142206092333335,0.7251579187162263,3.0,18.0,2.8482465957,25.0,4.2867675858,62.0,3.4076476462,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.7656581230500001,0.03616260984308582,4.0,19.0,0.7803575547,28.0,0.7598166686000001,56.0,0.8038540995,73.0,0.7186041694,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,3.6206945276499996,0.416428637790521,4.0,21.0,3.1295317055,34.0,3.8558762526,45.0,4.0576542563,58.0,3.4397158962,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,1.4830788491,0.23504827296160413,4.0,23.0,1.5794696161,42.0,1.5572754699,70.0,1.1366369933,79.0,1.6589333171,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,0.54666392495,0.17598997313987408,4.0,24.0,0.36378324040000004,29.0,0.6946542633,68.0,0.4281637804,74.0,0.7000544157,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,0.8292093424000001,0.22689162533380342,4.0,27.0,0.5205127899,31.0,0.8947913545,69.0,1.0632222199,75.0,0.8383110053,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,3.4368186994250003,0.8909951016271375,4.0,30.0,2.5407926889,32.0,4.4014092152,59.0,2.8342192849,86.0,3.9708536087,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,4.0102744587,,1.0,35.0,4.0102744587,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,3.050441196175,1.0838868596065607,4.0,36.0,4.0805044048,44.0,3.8803627009,60.0,2.2702164738,61.0,1.9706812052,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,6.938893903907228e-18,0.17159813122842088,4.0,37.0,-0.0007687468,46.0,0.18037972200000002,57.0,0.051031776,84.0,-0.2306427512,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,1.66740889405,0.0772428395586133,2.0,39.0,1.6127899584,43.0,1.7220278297,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-0.29500157930000004,0.2731994946729769,2.0,47.0,-0.4881827946,55.0,-0.10182036400000001,,,,,,,,,,,,,,,,,,,,,,,,
