,new_2126442_2126548
M9exp_1,9.6148
M9exp_2,9.3949
M9exp_3,9.0092
M9tran_1,9.1356
M9tran_2,8.9368
M9tran_3,9.1421
M9stat_1,8.4847
M9stat_2,8.396
M9stat_3,8.0966
MG-0.1_1,8.5025
MG-0.1_2,8.0671
MG-0.1_3,8.8858
MG-0.2_2,8.3881
MG-0.2_3,8.9069
MG+5_1,8.3217
MG+5_2,8.1122
MG+5_3,8.7802
MG+10_1,8.7516
MG+10_2,8.4456
MG+10_3,8.0128
MG+15_1,8.4788
MG+15_2,9.3885
MG+15_3,8.9927
MG+25_1,8.9882
MG+25_2,8.5685
MG+25_3,8.9594
MG+45_1,8.5554
MG+45_2,8.462
MG+45_3,9.2466
MG+60_2,8.772
MG+60_3,9.021
MG+90_2,8.3943
MG+90_3,9.1818
MG+120_1,8.1102
MG+120_2,8.9813
MG+120_3,9.0016
MG+150_1,8.9647
MG+150_3,9.0434
GM-0.1_1,8.8287
GM-0.1_2,8.675
GM-0.1_3,9.3175
GM-0.2_1,8.9975
GM-0.2_2,9.4566
GM-0.2_3,9.0245
GM+5_1,8.7955
GM+5_2,8.7576
GM+5_3,8.9141
GM+10_2,8.802999999999997
GM+10_3,8.1502
GM+15_1,9.1054
GM+15_2,9.2029
GM+15_3,9.1933
GM+25_1,9.1044
GM+25_2,9.2472
GM+25_3,9.0655
GM+45_1,9.5807
GM+45_2,8.6284
GM+45_3,8.9619
GM+60_1,9.3097
GM+60_2,8.8452
GM+60_3,8.9974
GM+90_1,9.0974
GM+90_2,9.3624
GM+90_3,9.294
GM+120_1,8.4771
GM+120_3,9.2515
GM+150_1,9.1728
GM+150_2,7.9291
GM+150_3,8.862
BT_1,8.4936
BT_2,8.2634
B36_1,8.9454
B36_2,8.7772
B60_1,8.5645
B60_2,8.6138
S0_1,7.6586
S0_2,7.85
S0_3,7.7616
S1_1,8.5293
S1_2,8.561
S1_3,8.8084
S2_1,8.3354
S2_2,7.8061
S2_3,8.0872
S3_1,9.8549
S3_2,9.6481
S4_1,10.3197
S4_2,9.6257
S4_3,9.8922
S5_1,9.2252
S5_2,9.4598
S5_3,9.5002
S6_1,9.0875
S6_2,7.5181
S6_3,9.2043
S6/t_1,9.0052
S6/t_2,7.5989
S6_4,8.6137
S6_5,9.4733
S6_6,9.1689
S7_4,9.2909
S7_5,9.1906
S7_6,9.2747
S8_4,8.8489
S8_5,9.005
G135_1,8.1981
G135_3,7.7482
G150_1,8.1614
G150_2,8.1007
G150_3,8.0944
G180_1,8.3564
G180_2,8.3759
G180_3,8.0983
T-5.40H_1,8.9952
T-4.40H_1,8.8915
T-3.40H_1,9.1166
T-2.40H_1,8.7264
T-1.40H_1,9.034
T-1.10H_1,9.0907
T-0.40H_1,9.1626
T0.0H_1,9.0559
T0.30H_1,9.0469
T1.0H_1,8.5566
T1.30H_1,8.5503
T2.0H_1,8.4409
T2.30H_1,8.5828
T3.0H_1,8.5634
T3.30H_1,8.7462
T4.0H_1,9.1484
T5.0H_1,8.914
LBexp_1,8.2398
LBexp_2,7.9406
LBexp_3,7.9875
LBtran_1,8.1466
LBtran_2,8.4002
LBtran_3,8.3478
LBstat_1,7.6179999999999986
LBstat_2,7.802
LBstat_3,7.8306
LBGexp_1,7.8517
LBGexp_2,8.6914
LBGexp_3,8.5898
LBGtran_2,8.1011
LBGtran_3,8.0754
LBGstat_1,8.4693
LBGstat_2,7.9563
LBGstat_3,8.4068
Mt0_1,8.2845
Mt0_3,7.8766
M0t45_1,7.8361
M0t45_2,7.9287
M0t45_3,7.864
M0t90_1,10.0681
M0t90_2,11.1899
M0t90_3,11.6535
M40t45_1,7.7255
M40t45_2,8.3675
M40t45_3,7.7183
M40t90_1,10.2756
M40t90_2,10.9587
M40t90_3,11.6452
dia0_1,8.2482
dia0_2,8.5006
dia0_3,8.1591
dia5_1,7.9396
dia5_2,8.2614
dia5_3,8.0767
dia15_1,8.5452
dia15_2,8.8071
dia15_3,8.5071
C30_1,8.5526
C30_2,8.6442
C90_1,8.5867
C90_2,8.3356
SMM_1,9.069
SMM_2,8.7496
SMM_3,8.6925
Salt_1,9.9581
Salt_2,9.5852
Salt_3,9.6421
M+G_1,8.9274
M+G_2,8.841000000000003
M+G_3,8.9761
Glu_1,9.2367
Glu_2,8.9155
Glu_3,8.6692
Fru_1,8.8518
Fru_2,8.85
Fru_3,8.8279
Mal_1,8.1884
Mal_2,8.4308
Mal_3,8.2874
G+S_2,8.7868
G+S_3,9.0754
Pyr_1,8.6323
Pyr_2,8.792
Pyr_3,8.8586
Gly_1,7.8932
Gly_2,8.3486
Gly_3,8.1179
Glucon_1,8.7676
Glucon_2,8.4981
Glucon_3,8.4224
BI_1,9.8588
BI_2,10.2965
BC_2,8.5686
BC/t_1,8.3784
BC/t_2,8.9282
BC_1,8.2814
Sw_1,7.975
Sw_2,8.0204
BMM_1,8.5438
BMM_2,8.8934
BMM_3,9.5725
Heat_1,9.7365
Heat_2,9.2516
Heat_3,9.4907
Cold_1,9.7717
Cold_2,9.6218
Cold_3,9.0598
Etha_1,8.4663
Etha_2,8.3434
Etha_3,8.1649
SMMPr_1,8.6646
SMMPr_2,8.9167
SMMPr_3,8.9993
HiTm_1,8.1378
HiTm_2,8.7817
HiTm_3,8.7678
LoTm_1,10.8712
LoTm_2,10.737
LoTm_3,10.6862
HiOs_1,9.6822
HiOs_2,9.5567
HiOs_3,9.5032
Oxctl_1,8.7269
Oxctl_2,8.5832
Oxctl_3,8.8345
Diami_1,8.7929
Diami_2,8.8035
Diami_3,8.9896
Paraq_1,8.5999
Paraq_2,8.8985
Paraq_3,8.0757
H2O2_1,8.8755
H2O2_2,8.8547
H2O2_3,8.7515
HPh_1,9.5208
HPh_2,9.3626
HPh_3,9.8773
LPh_1,9.2955
LPh_2,9.6078
LPh_3,9.3187
LPhT_1,8.4504
LPhT_2,7.9996
LPhT_3,8.2862
aero_1,9.4372
aero_2,8.4321
aero_3,9.1208
nit_1,8.7472
nit_2,9.051
nit_3,8.6034
ferm_1,8.4118
ferm_2,8.2348
ferm_3,8.8467
