,Value,list
TF,Fnr+Crp+IHF+TdcA+TdcR,
reg_genes,7,['tdcG' 'tdcF' 'tdcE']
comp_genes,5,['cadB']
both_genes,4,['tdcC' 'tdcB' 'tdcA' 'tdcD']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
