,A,BirA
ecoli_00126,1.5496788278,-0.5316428360000001
ecoli_00127,1.4757346103,-0.388768681
ecoli_00128,-0.19753869370000002,-0.482420789
ecoli_00129,-5.3313848608,-0.552378838
ecoli_00130,-1.8883760803,-0.494157043
ecoli_00131,-1.2693627514,-0.586574989
ecoli_00132,1.8003589028,0.390977159
ecoli_00133,-7.8504174597,0.188607944
ecoli_00134,1.7429363592,-0.45812156600000004
ecoli_00135,0.9680167024,-0.020980617
ecoli_00136,1.3906024363,-1.01397328
ecoli_00137,0.6458334612000001,-0.33158378
ecoli_00138,-5.2528871351,-0.360740406
ecoli_00139,-0.8056941286,-1.134863614
ecoli_00140,0.9254950199,-0.20261161900000002
ecoli_00141,-1.2895407773,-0.973354915
ecoli_00142,-0.3913709818,0.000228218
ecoli_00143,-4.5173393689,-0.279102903
ecoli_00144,-9.907993233,0.596811308
ecoli_00145,2.8066587618,0.24355853400000002
ecoli_00146,-1.2108286323,0.126598563
ecoli_00147,-6.2791895027,-0.039554017000000004
ecoli_00148,-10.1779568961,0.530301557
ecoli_00149,-2.4639254775,0.47250930300000005
ecoli_00150,-9.7294470684,0.5338987620000001
ecoli_00151,-5.4363723248,0.295617218
ecoli_00152,-2.5540631339,0.505479287
ecoli_00153,-2.8752173684,0.541067737
ecoli_00154,-10.6254693732,0.420341322
ecoli_00155,-2.8283982312,0.01193863
ecoli_00157,-6.5755697639,0.14468836000000002
ecoli_00158,-2.6509586536,-0.040827917000000005
ecoli_00159,-7.5924910725,0.18997941100000001
ecoli_00160,-1.2466900346,0.15921869500000002
ecoli_00169,-1.2091509334000001,0.280022726
ecoli_00170,-1.6362092815,0.142249958
ecoli_00171,1.1287172404,0.08271623700000001
ecoli_00172,0.0893778325,0.305307895
ecoli_00173,-2.9065287629,0.055642838
ecoli_00174,-2.4476891595,-0.130003604
ecoli_00175,-7.9428872943,-0.625575105
ecoli_00176,-8.9827332905,-0.578977278
ecoli_00177,0.4461423637,-0.804181765
ecoli_00178,0.5693782914000001,-0.7093469950000001
ecoli_00179,-1.9516517607,0.17817975
ecoli_00180,-2.2497862289,0.24538435900000002
ecoli_00181,-2.5696634177,-0.038098049
ecoli_00182,-1.9601149709,0.15390403700000002
ecoli_00183,2.9739715024,0.303381982
ecoli_00184,2.7117564793,0.447508289
ecoli_00185,-0.3439696398,-0.025456807
ecoli_00186,-0.22028234700000002,0.09029366400000001
ecoli_00187,-1.5704333914,0.21142523300000002
ecoli_00188,-1.3616441065,0.271192251
ecoli_00189,-2.2957189364,0.047649505
ecoli_00190,-2.4255461863,0.19011640200000002
ecoli_00191,-0.2577461006,0.168677459
ecoli_00192,-1.6624099127,0.239154992
ecoli_00193,-3.3974988675,0.150392658
ecoli_00194,-3.8263995982,0.33302241
ecoli_00195,-2.4004074013,-0.027172687
ecoli_00196,-1.9939792999,0.358312208
ecoli_00197,-2.2854626875,0.23786142300000002
ecoli_00198,-2.1448203181,-0.012554232
ecoli_00199,-2.4241171741,0.44625728000000003
ecoli_00200,-2.6988308938000003,0.24822771000000002
ecoli_00201,-9.1906987464,0.26149445
ecoli_00202,-8.1642512842,0.381386769
ecoli_00203,-5.0407314298,0.684303058
ecoli_00204,-8.2475919304,0.581763577
ecoli_00205,-8.9575767497,0.25041597200000004
ecoli_00206,-4.637711479,0.33762534800000005
ecoli_00207,-4.674693124,0.113505855
ecoli_00208,-5.3093023359,0.22672428300000003
ecoli_00209,-0.2586859051,0.362813735
ecoli_00210,-0.682946613,0.28438839
ecoli_00211,-0.9926093544000001,0.353495549
ecoli_00212,-1.115858229,0.40660373600000005
ecoli_00213,-7.703371974,0.11005973200000001
ecoli_00214,-6.9756757103,0.083788927
ecoli_00215,-1.334166984,0.28207584900000005
ecoli_00216,-1.169143829,0.407771655
ecoli_00217,-3.5031508346,-0.015170958000000002
ecoli_00218,-4.7421973652,0.268549557
ecoli_00219,-0.41335896180000004,0.26503703
ecoli_00220,-0.5680654663,0.287704277
ecoli_00221,0.15950393000000002,0.349499365
ecoli_00222,-1.4406632122,0.30594281900000003
ecoli_00223,-5.4486036921,0.46067284700000005
ecoli_00224,-4.4080203852,0.554647497
ecoli_00225,-7.8199311711,0.099895652
ecoli_00226,-7.4704555167,0.104022083
ecoli_00227,-0.6062778107,0.241540616
ecoli_00228,-0.4127875435,0.304674029
ecoli_00229,-1.5718143666,0.297858575
ecoli_00230,-1.5475802634,0.06254013
ecoli_00231,-1.3816778267,0.11948143200000001
ecoli_00232,-0.9452778442,0.15492223300000002
ecoli_00233,-1.8747048896,0.41924271900000004
ecoli_00234,-1.7716161577,0.317958173
ecoli_00235,-1.3624402352,0.10216164600000001
ecoli_00236,-1.9224210098,0.36377825500000005
ecoli_00237,-1.9394492002,-0.29207992600000005
ecoli_00238,-1.9310150255,-0.205580446
ecoli_00239,-2.628549158,-0.059175821
ecoli_00240,-2.1066659259,-0.067057905
ecoli_00241,-1.6959858387,0.103023396
ecoli_00242,-0.7255776493,0.027748422000000002
ecoli_00243,-1.1070323699,0.21757774300000002
ecoli_00244,-0.7119489471,0.000917203
ecoli_00245,-0.7667115314,-0.248802176
ecoli_00246,-0.8539586389,0.07089772100000001
ecoli_00247,-1.0487166122,-0.043776313000000004
ecoli_00248,-0.3206333789,0.192584951
ecoli_00249,-0.8098937332,0.182280772
ecoli_00250,-0.4256495603,0.42675006400000004
ecoli_00251,-2.2266448307,0.097816887
ecoli_00252,-1.664445069,-0.015187283000000001
ecoli_00253,-0.6574456984,0.413663983
ecoli_00254,0.7722544346,0.5215004750000001
ecoli_00255,-1.4319063631,-0.13631922700000002
ecoli_00256,-2.1056497265,-0.18820406
ecoli_00257,-0.6971213038,-0.115346078
ecoli_00258,-0.1653123758,0.300627582
ecoli_00259,-1.6657382723,-0.47918776700000004
ecoli_00260,-0.7976974103000001,-0.18083431200000002
ecoli_00261,-2.071844908,0.098191939
ecoli_00262,-2.2669483242,0.21293309100000002
ecoli_00263,-2.0907109402,0.18975804400000001
ecoli_00264,-1.6699855075999999,0.135330856
ecoli_00265,2.2079497802,0.303547318
ecoli_00266,2.1286970114,0.462332454
ecoli_00267,-4.3611933934,-0.24828633400000003
ecoli_00268,-5.1806942997,-0.119377437
ecoli_00269,-6.8737909034,-0.436993938
ecoli_00270,-6.8258958555,-0.479498966
ecoli_00271,-2.6558464264,0.08673114200000001
ecoli_00272,-0.9474596024,-0.055462525000000006
ecoli_00273,2.6543737752,0.30153174
ecoli_00274,1.663945097,0.508690642
ecoli_00275,2.8148696501,0.49567770600000005
ecoli_00276,2.2612187282000002,0.36268330200000004
ecoli_00277,-2.1616610447,0.384196435
ecoli_00278,-1.4550637685,0.401267606
ecoli_00279,4.8057042,0.28069376300000004
ecoli_00280,5.6777747664,0.06421432
ecoli_00281,0.2255326356,-0.367014761
ecoli_00282,1.3523860597000001,-0.19904681500000002
ecoli_00283,0.4153809979,0.292965111
ecoli_00284,0.5844059422,0.28582815100000003
ecoli_00285,-2.0527726043,0.142543298
ecoli_00286,-2.3369461294000002,0.23620375200000002
ecoli_00287,-3.0521732896,0.283861586
ecoli_00288,-2.5358240308,0.31662617200000004
ecoli_00289,-1.1787337839,0.266176046
ecoli_00290,1.2648600763,0.346000709
ecoli_00291,-1.2761771617,0.274632305
ecoli_00292,-1.649365057,0.31902192100000004
ecoli_00293,-2.7775877509,0.32151335000000003
ecoli_00294,-1.8634007657,0.122049323
ecoli_00295,-0.1953021667,-0.253910489
ecoli_00296,0.38532827210000004,-0.24865777
ecoli_00297,-2.4678821016,0.14058499500000002
ecoli_00298,-2.4339496498,0.44420792600000003
ecoli_00299,-2.8750880769,-0.088201864
ecoli_00300,-3.1820259220000002,-0.119747053
ecoli_00301,-3.4850279302000002,0.16710776900000002
ecoli_00302,-4.586062415,0.30683138
ecoli_00303,-1.7330384617,0.125747733
ecoli_00304,-1.8351520686,0.214862449
ecoli_00305,-4.3018178113,-0.5086197090000001
ecoli_00306,-4.4977907173,-0.511916444
ecoli_00307,-6.0854817319,-0.27123704600000004
ecoli_00308,-5.8584671438,-0.2875957
ecoli_00309,-7.6772784735,-0.061978264000000005
ecoli_00310,-7.417907142,-0.28558568700000003
ecoli_00311,-9.2325554995,0.23056288600000002
ecoli_00312,-5.8999497014,0.198257118
ecoli_00313,2.2704671685,0.25261904
ecoli_00314,2.1079477931,0.250978134
ecoli_00315,-6.0603293515,-0.218099797
ecoli_00316,-6.0777643297,-0.009876016000000001
ecoli_00317,-6.1675549571,0.06849378
ecoli_00318,-6.3433392417,-0.067374628
ecoli_00319,-1.1549181858,0.0008305540000000001
ecoli_00320,-0.6380048222,-0.08478679700000001
ecoli_00321,-3.3849576038,0.008595937
ecoli_00322,-4.4566190451,0.06654296900000001
ecoli_00323,-2.4233751492,0.37248746800000004
ecoli_00324,-2.8709323072,0.42724000100000004
ecoli_00325,-2.4650720973,0.42877807500000004
ecoli_00326,-4.3522339552,0.534221084
ecoli_00327,-7.5423655474,0.806325874
ecoli_00328,-8.9756731424,0.775524603
ecoli_00329,-7.3628962633,0.721406309
ecoli_00330,-7.7233780201,0.639022057
ecoli_00331,-1.8431976918,0.714353279
ecoli_00332,-1.3486231099000001,0.5484239360000001
ecoli_00333,-4.1010023238,0.7070287190000001
ecoli_00334,-5.9263873875,0.6929400990000001
ecoli_00335,-2.4371022036,0.337653678
ecoli_00336,-3.4548132416,0.283692703
ecoli_00337,-8.440426149,0.3086827
ecoli_00338,-9.6708127724,0.471554075
ecoli_00339,-2.6128665646,0.32839305
ecoli_00340,-4.3110009483,0.47884846200000003
ecoli_00341,-2.6836739363,0.36900105600000005
ecoli_00342,-2.6011921957,0.297942554
ecoli_00343,-2.8964064533,0.319858523
ecoli_00344,-2.9079408261,0.279698058
ecoli_00345,-2.1897754155999998,0.307386657
ecoli_00346,-2.6293216056,0.318124483
ecoli_00347,-2.3333839951,0.705910103
ecoli_00348,-1.9133034844,0.540154643
ecoli_00349,-1.8839507066999999,0.6871964380000001
ecoli_00350,-1.3476412056,0.703297173
ecoli_00351,-5.4296716365,0.6816327050000001
ecoli_00352,-0.4685692104,0.658701125
ecoli_00353,-2.7381976131,0.714640927
ecoli_00354,-0.8108984006000001,0.689181622
ecoli_00355,-1.7497844531000002,0.8686149390000001
ecoli_00356,-1.886429605,0.819673359
ecoli_00357,-1.7532499281,0.914920558
ecoli_00358,-1.9863884718,0.8200334770000001
ecoli_00359,-1.3440380116,0.8131312730000001
ecoli_00360,-1.8303259796,0.74827577
ecoli_00361,-1.4571476979,0.724265955
ecoli_00362,-1.306764091,0.8578947130000001
ecoli_00363,-0.7459020918,0.348316919
ecoli_00364,-0.7885086543000001,0.118170146
ecoli_00365,-11.3706921984,0.772538018
ecoli_00366,-10.8020182779,1.108639247
ecoli_00367,-5.643775022,0.34863920200000004
ecoli_00368,-5.1579838388,0.334545288
ecoli_00369,-2.5621279052,-0.5434731580000001
ecoli_00370,-0.8204708446000001,-0.24211269300000002
ecoli_00371,-10.4262440602,0.49984350600000005
ecoli_00372,-11.332904229,0.6741234180000001
ecoli_00373,-8.3144575732,0.016255513000000003
ecoli_00374,-7.791860887,0.150306654
ecoli_00375,-0.5534694211,0.5543276970000001
ecoli_00376,-0.9456143365,0.20425008
ecoli_00377,-8.7563637431,0.857808016
ecoli_00378,-8.9273762894,0.786006347
ecoli_00379,-6.8498078612,1.201594407
ecoli_00380,-6.4638176945,1.013437605
ecoli_00381,-0.0314333211,0.091862941
ecoli_00382,-0.44920601250000003,0.235848356
ecoli_00383,-9.8868074821,0.709205325
ecoli_00384,-10.0701130672,0.8325780920000001
ecoli_00385,-6.1311883721000004,0.5126773370000001
ecoli_00386,-6.6921608911,0.583768564
ecoli_00387,0.6397525194,0.6342029570000001
ecoli_00388,0.3908299605,0.519609635
ecoli_00389,-9.4789945128,1.136554855
ecoli_00390,-9.256043248,1.100110184
ecoli_00391,-4.3443783966,0.8394714780000001
ecoli_00392,-4.0485463919,0.9153045590000001
ecoli_00393,-1.2266969415,0.46856343500000003
ecoli_00394,-1.589384439,0.208008841
ecoli_00395,-0.566311199,0.42325449600000004
ecoli_00396,-0.4687212781,0.361508794
ecoli_00397,2.1632905864,0.599201859
ecoli_00398,3.0924766292,0.6246719980000001
ecoli_00399,-6.1681237231,0.53757706
ecoli_00400,-1.0171496889,0.316190584
ecoli_00401,-0.9816101682,0.160900448
ecoli_00402,-0.8472438852,0.387310498
ecoli_00403,-4.0387224994,1.026857626
ecoli_00404,-2.394845754,0.578985859
ecoli_00405,-1.5212094912,0.378483157
ecoli_00406,-0.5758619537,0.255785421
ecoli_00407,-1.5429514362,0.14048106900000001
ecoli_00408,-1.3401407737,0.24871242400000002
ecoli_00409,-1.8563672093,0.608327401
ecoli_00410,-1.2437377924,0.37498561
ecoli_00411,1.6663240924,0.348924181
ecoli_00412,2.0825564215,0.222335056
ecoli_00413,0.910220062,0.41059069400000003
ecoli_00414,1.42594638,0.31639978900000004
ecoli_00415,-0.1656560599,0.7542026660000001
ecoli_00416,-1.0424456795,0.7148537450000001
ecoli_00417,0.0992769493,0.20700158400000002
ecoli_00418,0.2136130471,0.351336497
ecoli_00419,0.0560463458,0.30695238
ecoli_00420,-0.1593612348,0.484641074
ecoli_00421,0.503686092,0.6856924130000001
ecoli_00422,0.0169317255,0.7203131500000001
ecoli_00423,-1.5653573166,0.556205657
ecoli_00424,-1.2902953285,0.503642406
ecoli_00425,-0.7841311652,0.253130221
ecoli_00426,-0.722002353,0.467305022
ecoli_00427,-1.0280821744,0.271250235
ecoli_00428,-1.6579752128,0.377460986
ecoli_00429,-1.4448611592,0.38524676
ecoli_00430,-1.565585965,0.258179361
ecoli_00431,0.5994762373,0.7937122670000001
ecoli_00432,1.4336966235,0.729235905
ecoli_00433,0.9584621863,0.548333265
ecoli_00434,0.1620311151,0.637105075
ecoli_00435,-1.6949264765,0.288411146
ecoli_00436,-1.7958694025000002,0.547169091
ecoli_00437,-2.5269396404,0.318578782
ecoli_00438,-2.5530125648,0.296607324
ecoli_00439,-3.1712187455,0.529492842
ecoli_00440,-2.4490176193,0.581118295
ecoli_00441,-2.1398429839,0.41179510700000005
ecoli_00442,-1.8591599837000001,0.46543198700000005
ecoli_00443,-2.4952682171,0.294847487
ecoli_00444,-2.8874665528000003,0.131136466
ecoli_00445,-1.5819506382,0.639530734
ecoli_00446,-1.6188572359,0.6736490580000001
ecoli_00447,-6.1509321252,-0.051986243
ecoli_00448,-6.6347593391,-0.052616149
ecoli_00449,-7.2385507585,-0.028127712000000003
ecoli_00450,-7.3156008095,-0.039936833000000005
ecoli_00451,-9.0025589887,0.12334808300000001
ecoli_00452,-9.9185133457,-0.0065379900000000005
ecoli_00453,-9.5290142394,0.040017119000000004
ecoli_00454,-8.4115991557,-0.23803708
ecoli_00455,-7.0821474761,-0.124253812
ecoli_00456,-6.5273609035,-0.144951203
ecoli_00457,-6.7274514453,-0.13858962600000002
ecoli_00458,-6.9022005757,-0.15504816500000002
ecoli_00459,-7.2130334297,-0.041557540000000004
ecoli_00460,-6.9203861373,0.017158433
ecoli_00461,-12.0439483612,-1.180378622
ecoli_00462,-12.0616976354,-1.393026633
ecoli_00463,-13.2462653914,-0.6482323720000001
ecoli_00464,-12.8959931047,-0.7747444990000001
ecoli_00465,-12.8732365302,-0.490382676
ecoli_00466,-13.0791345811,-0.541648385
ecoli_00467,-11.6635116075,0.582993846
ecoli_00468,-11.5325647191,0.46338422900000004
ecoli_00469,-12.4740831115,-0.50293199
ecoli_00470,-12.5134428525,-0.460422957
ecoli_00471,-12.3656943671,-0.706287356
ecoli_00472,-12.5918311454,-0.675392454
ecoli_00473,-13.1338210349,-0.796908594
ecoli_00474,-13.074114289,-0.919019625
ecoli_00475,-9.9741693685,0.38154103100000003
ecoli_00476,-10.1883421269,0.276637719
ecoli_00477,-11.622398636,0.08712486100000001
ecoli_00478,-11.8720206139,0.41226740900000003
ecoli_00479,-2.4626169425,-0.10395111900000001
ecoli_00480,-2.1765228916,-0.093460391
ecoli_00481,0.3902237443,0.026684081000000002
ecoli_00482,0.14096738890000002,0.144292425
ecoli_00483,-4.1700289803,-0.061664498000000005
ecoli_00484,-4.5710675621,-0.08602900100000001
ecoli_00485,-5.314787442,-1.453812627
ecoli_00486,-5.4259186652,-1.264204107
ecoli_00487,-10.9126821594,-1.140046474
ecoli_00488,-10.8321817314,-1.03445226
ecoli_00489,-11.5902489141,-0.18233071
ecoli_00490,-11.6296079444,-0.22764525500000002
ecoli_00491,-10.5431920654,0.5267754370000001
ecoli_00492,-10.9189089074,0.489757612
ecoli_00493,-10.8037046012,0.476431886
ecoli_00494,-10.6865109323,0.19817705300000002
ecoli_00495,-1.0598736932,-0.48124523700000005
ecoli_00496,-1.2313831183,-0.30517908200000005
ecoli_00497,-13.1452752992,-0.7468802750000001
ecoli_00498,-12.6403375609,-0.555338491
ecoli_00499,0.9456675692000001,0.100545245
ecoli_00500,0.9832293251,0.185646517
ecoli_00501,-10.1830261937,0.050660845
ecoli_00502,-10.4572945091,0.18339349300000002
ecoli_00503,-11.4986578523,-0.614578885
ecoli_00504,-11.1996154154,-0.5757293440000001
ecoli_00505,-12.760126234,-0.380578246
ecoli_00506,-12.383643923,-0.6116255230000001
ecoli_00507,-6.3372297326,-0.39471115500000004
ecoli_00508,-6.6575127103,-0.105513409
ecoli_00509,-6.8386980187,-0.145839556
ecoli_00510,-6.7162280037,-0.082064359
ecoli_00511,-5.4781228304,-1.2988048
ecoli_00512,-5.2713240698,-1.248122545
ecoli_00513,-12.5117689867,-0.7433772580000001
ecoli_00514,-12.7038529638,-0.8574607940000001
ecoli_00515,-10.5047344846,0.32804925
ecoli_00516,-9.9441502889,0.35080271300000004
ecoli_00517,1.0640109405,0.544200726
ecoli_00518,1.3658488022,0.641016916
ecoli_00519,-1.7050387105,0.568494024
ecoli_00520,-1.0169978485,0.358751378
ecoli_00521,-1.1891989189,0.401481158
ecoli_00522,-1.8497412067,0.5109880760000001
ecoli_00523,-1.6371414770000001,0.68146129
ecoli_00524,-2.8788896562,-0.077406421
ecoli_00525,-3.1903743784,0.22155258400000002
ecoli_00526,-3.2200689074,0.077902331
ecoli_00527,-2.8795619401,0.159187077
ecoli_00528,-8.7945493095,0.38147114600000004
ecoli_00529,-8.8500208801,0.599098168
ecoli_00530,-9.2862542032,0.42850845400000004
ecoli_00531,-7.4146522833,0.543874167
ecoli_00532,-5.1835653652,0.25787550600000003
ecoli_00533,-6.6026904204,-0.121950977
ecoli_00534,-5.3810169987,0.299178479
ecoli_00535,-6.7003083184,0.062384526
ecoli_00536,-0.1206041553,0.217157665
ecoli_00537,0.3952236508,0.19535844800000002
ecoli_00538,1.6728927960000002,0.067479879
ecoli_00539,1.0269401256,0.046571886
ecoli_00540,0.2458654747,1.5860022599999999
ecoli_00541,-1.0404803491,1.436346639
ecoli_00542,0.1541176321,1.564084408
ecoli_00543,0.3193308274,1.283710846
ecoli_00544,0.8959595832,1.41813766
ecoli_00545,0.6174694508,1.416413776
ecoli_00546,-9.4279945701,0.475682859
ecoli_00547,-8.8688164856,0.572911244
ecoli_00548,-8.2641536437,0.569996877
ecoli_00549,-8.2721074784,0.373592737
ecoli_00550,-6.4605097797,0.42943998
ecoli_00551,-6.8416553921,0.291816768
ecoli_00552,-9.7106635233,0.553071836
ecoli_00553,-9.0305383925,0.681243257
ecoli_00554,-11.0586270916,0.7819688090000001
ecoli_00555,-10.749979529600001,0.6818071490000001
ecoli_00556,-9.5639564167,0.629202985
ecoli_00557,-9.8867347637,0.6138531810000001
ecoli_00558,-6.7942777665000005,1.480104062
ecoli_00559,-7.4454251404,1.441232027
ecoli_00560,-5.8033223155,1.321263605
ecoli_00561,-2.9414274989,1.5012633430000002
ecoli_00562,2.4457857084,0.90840863
ecoli_00563,1.8825743233,0.6674221
ecoli_00564,-5.5047649104000005,0.354380959
ecoli_00565,-5.5238251522,0.25220169
ecoli_00566,-6.3853218218,0.129127704
ecoli_00567,-7.5191010704,0.208560192
ecoli_00568,-1.5879295790999999,0.30438048
ecoli_00569,-1.5862630155000002,0.293769679
ecoli_00570,1.2813164179,0.291248026
ecoli_00571,0.9332438338000001,0.085353179
ecoli_00572,-0.2942484255,0.361367296
ecoli_00573,-0.2675896359,0.337932759
ecoli_00574,-12.3292205298,-0.613557639
ecoli_00575,-12.0060470456,-0.49042465900000004
ecoli_00576,-10.7238941029,-0.01272179
ecoli_00577,-9.8516790058,0.032641639
ecoli_00578,-10.481208933,0.294291835
ecoli_00579,-10.9546497574,0.13798786
ecoli_00580,-10.6156332998,0.002966076
ecoli_00581,-10.8682284947,-0.186336
ecoli_00582,-8.567397524,0.352721434
ecoli_00583,-9.1461401977,0.269741905
ecoli_00584,-5.9135281796,0.41971565200000005
ecoli_00585,-6.469722327,0.390557425
ecoli_00586,-1.1016442283,0.242680588
ecoli_00587,-0.16926742250000001,0.29931868500000003
ecoli_00588,2.2452182731,0.144013054
ecoli_00589,2.3266021607000003,0.176792841
ecoli_00590,-1.0812751988,0.289297795
ecoli_00591,-1.8364882115999999,0.32889445100000003
ecoli_00592,-13.5648055291,0.247225925
ecoli_00593,-13.2650709659,0.155140248
ecoli_00594,-12.2545813027,0.43452362800000005
ecoli_00595,-12.1054717331,0.24474114
ecoli_00596,-12.0621115954,0.515786107
ecoli_00597,-8.8408314044,0.23194572100000002
ecoli_00598,-12.0697113125,1.043074485
ecoli_00599,-8.3488926031,0.870932554
ecoli_00600,-1.0214051782,0.8766714550000001
ecoli_00601,-3.7503018011,0.754468535
ecoli_00602,-4.1778594728,0.614803634
ecoli_00603,-7.8075858292,0.761219765
ecoli_00604,1.4672616756,0.7419013830000001
ecoli_00605,-3.9361605553,0.757393096
ecoli_00606,-5.05525864,0.834701953
ecoli_00607,-6.5883381093,0.834829115
ecoli_00608,-7.5749087423,0.877003521
ecoli_00609,-9.8814671848,0.9409621090000001
