,new_2216815_2217132_c
LBexp_1,7.5468
LBexp_2,7.6322
LBexp_3,7.7725
LBtran_1,8.6351
LBtran_2,8.348700000000001
LBtran_3,8.3397
LBstat_1,7.4696
LBstat_2,7.7386
LBstat_3,7.8472
LBGexp_1,7.4872
LBGexp_2,7.6684
LBGexp_3,7.5938
LBGtran_2,8.3736
LBGtran_3,8.2639
LBGstat_1,8.9162
LBGstat_2,9.0724
LBGstat_3,9.5615
S0_1,7.627
S0_2,8.1644
S0_3,7.9548000000000005
S1_1,9.4065
S1_2,9.267900000000001
S1_3,9.4603
S2_1,8.22
S2_2,8.108
S2_3,7.8613
S3_1,9.1588
S3_2,9.4584
S4_1,9.2745
S4_2,8.6269
S4_3,8.7865
S5_1,8.6905
S5_2,8.8753
S5_3,9.1238
S6_1,8.3588
S6_2,9.047
S6_3,7.9897
S6/t_1,8.7082
S6/t_2,8.2466
S6_4,8.384
S6_5,8.5916
S6_6,8.661
S7_4,9.436
S7_5,9.4314
S7_6,9.8766
S8_4,9.0254
S8_5,10.0612
G135_1,8.1523
G135_3,7.726
G150_1,7.7652
G150_2,7.4383
G150_3,7.7351
G180_1,7.7309
G180_2,7.7664
G180_3,7.5143
C30_1,9.0043
C30_2,9.0099
C90_1,9.7036
C90_2,9.325
BI_1,7.2537
BI_2,7.5488
BC_2,7.4247
BC/t_1,7.5301
BC/t_2,8.8657
BC_1,7.4148
Sw_1,7.1448
Sw_2,7.3974
BT_1,8.6582
BT_2,8.0917
B36_1,8.864
B36_2,8.4025
B60_1,9.0986
B60_2,9.2441
M9exp_1,8.4308
M9exp_2,8.2511
M9exp_3,7.9132
M9tran_1,8.1925
M9tran_2,8.121
M9tran_3,8.3533
M9stat_1,8.5393
M9stat_2,8.5614
M9stat_3,8.2656
M+G_1,9.01
M+G_2,8.5003
M+G_3,8.434
Glu_1,8.8229
Glu_2,8.5199
Glu_3,8.650500000000001
Fru_1,7.9672
Fru_2,8.8058
Fru_3,8.4087
Mal_1,8.3689
Mal_2,8.491
Mal_3,8.7285
G+S_2,8.2558
G+S_3,8.8009
Pyr_1,8.3683
Pyr_2,8.5155
Pyr_3,8.3919
Gly_1,8.828
Gly_2,9.2595
Gly_3,8.5641
Glucon_1,8.9748
Glucon_2,8.9586
Glucon_3,8.2715
aero_1,7.9811
aero_2,8.0305
aero_3,8.1586
nit_1,8.0222
nit_2,7.9918
nit_3,7.8417
ferm_1,8.0595
ferm_2,7.7011
ferm_3,7.9989
T-5.40H_1,8.0911
T-4.40H_1,7.9045000000000005
T-3.40H_1,8.2166
T-2.40H_1,8.2684
T-1.40H_1,8.9792
T-1.10H_1,9.7661
T-0.40H_1,11.2311
T0.0H_1,12.2212
T0.30H_1,12.3013
T1.0H_1,10.0576
T1.30H_1,9.312
T2.0H_1,8.7394
T2.30H_1,8.778
T3.0H_1,8.3614
T3.30H_1,8.5044
T4.0H_1,8.4504
T5.0H_1,8.3367
HPh_1,9.4042
HPh_2,8.9782
HPh_3,9.4341
LPh_1,9.2252
LPh_2,9.4044
LPh_3,8.7751
LPhT_1,9.3532
LPhT_2,9.2576
LPhT_3,9.2287
SMMPr_1,8.4707
SMMPr_2,8.8266
SMMPr_3,9.2993
HiTm_1,9.4723
HiTm_2,8.7412
HiTm_3,8.4751
LoTm_1,9.7701
