,Value,list
TF,TdcA+TdcR+IHF+Fnr+Crp,
reg_genes,0,[]
comp_genes,16,['ndh' 'dtpC' 'nirC' 'pdhR' 'cadA' 'cadB' 'mdtJ' 'uhpT' 'grcA']
both_genes,0,['tdcB' 'tdcA' 'tdcD' 'tdcF' 'tdcC' 'tdcG' 'tdcE']
reg_genes2,7,
comp_genes2,0,
both_genes2,0,
