,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,1.3898604489526178e-14,0.0897687791640357,2.0,0.0,-0.0634761124857134,1.0,0.0634761124857412,,,,,,,,
1,fur__wt_dpd,-1.2554090286150381,0.5579383927613467,2.0,2.0,-0.8608870076091665,3.0,-1.6499310496209096,,,,,,,,
2,fur__wt_fe,1.1685864868048057,0.26363907587065294,2.0,4.0,0.9821655084709124,5.0,1.3550074651386992,,,,,,,,
3,fur__delfur_dpd,-1.3774747923864594,0.006422252816109726,2.0,6.0,-1.372933573869694,7.0,-1.3820160109032251,,,,,,,,
4,fur__delfur_fe2,-0.22024457183674234,0.29784834381736874,2.0,8.0,-0.4308551555151861,9.0,-0.0096339881582986,,,,,,,,
5,acid__wt_ph5,0.0373784070239452,0.10048391588924203,2.0,10.0,-0.0336744513015165,11.0,0.1084312653494069,,,,,,,,
6,acid__delgadx_ph5,0.3320418603827624,,1.0,12.0,0.3320418603827624,,,,,,,,,,
7,acid__delgadw_ph5,0.6953676322226543,0.04238106857976237,2.0,13.0,0.7253355732093364,14.0,0.6653996912359722,,,,,,,,
8,acid__delgade_ph5,0.44999816037079743,0.1664941905734127,2.0,15.0,0.5677273315534229,16.0,0.332268989188172,,,,,,,,
9,oxidative__wt_pq,-1.1688302359442637,0.18313380945323776,2.0,17.0,-1.2983253944731732,18.0,-1.0393350774153542,,,,,,,,
10,oxidative__deloxyr_pq,-1.7507250381307493,0.24222686514960162,2.0,19.0,-1.922005297063592,20.0,-1.5794447791979065,,,,,,,,
11,oxidative__delsoxr_pq,-0.5654823891589671,0.22363078747073958,2.0,21.0,-0.7236132354616147,22.0,-0.4073515428563196,,,,,,,,
12,oxidative__delsoxs_pq,-1.6354814991777573,0.20599296365920808,2.0,23.0,-1.7811405206578974,24.0,-1.4898224776976172,,,,,,,,
13,nac_ntrc__wt_csn,-0.8644866698468104,0.029544634476870398,2.0,25.0,-0.8853778812330834,26.0,-0.8435954584605375,,,,,,,,
