,-0.07723631157646571,-0.06178904926117257,-0.046341786945879426,-0.030894524630586284,-0.015447262315293142,0.0,0.015447262315293142,0.030894524630586284,0.046341786945879426,0.06178904926117257,0.07723631157646571,0.09268357389175885,0.108130836207052,0.12357809852234514,0.13902536083763828,0.15447262315293142,0.16991988546822456,0.1853671477835177,0.20081441009881085,0.216261672414104
thresh,-0.054065418103526,0.054065418103526,1,,,,,,,,,,,,,,,,,
unreg,1,2,9,71,879,2249,487,102,40,24,5,9,3,0,3,0,1,1,0,0
unreg_genes,['rpsV'],['ssrA' 'ssrB'],[],[],[],[],[],[],[],"['STM3771' 'aes' 'STM3600' 'STM2303' 'yidY' 'ybeQ' 'ycdC' 'STM1632' 'yihP'
 'sthE' 'ygbF' 'STM4309' 'ymfC' 'bglJ' 'yhbP' 'stiA' 'safB' 'ydgR' 'yoaH'
 'STM0885' 'ydiQ' 'citE' 'STM2156A' 'STM4155']",['STM3532' 'STM1678' 'STM4253' 'entD' 'ecnR'],"['STM2509' 'ybjM' 'STM4574' 'STM0017' 'ygaE' 'STM0715' 'yhcR' 'STM2690'
 'STM3549']",['orf32' 'STM2547' 'ydcX'],[],['fimY' 'STM1301' 'STM2329'],[],['yceK'],['STM4252'],[],[]
