,USA300HOU_RS11135
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,6.9168078557
USA300_LAC_U01-Set001_CAMHB_Control_1,6.1614726039
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,6.1068325207
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,6.5544593208
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,6.4812800518
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,6.9109760794
USA300_LAC_U01-Set001_CAMHB_Control_2,6.4198695634
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,6.4742742696
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,6.4652568514
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,6.2649181818
USA300_TCH1516_U01-Set000_CAMHB_Control_1,5.8065227259
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,5.6486253999
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,5.9928396545
USA300_LAC_U01-Set001_R10LB_PreCulture_1,6.9169320596
USA300_LAC_U01-Set001_R10LB_PreCulture_2,6.9996080734
USA300_LAC_U01-Set001_R10LB_Control_1,7.1681980466
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,7.063481679
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,7.1493078216
USA300_LAC_U01-Set001_R10LB_Control_2,7.133300414
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,7.0521744508
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,6.9093035784
USA300_TCH1516_U01-Set000_R10LB_Control_1,6.7725837517
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,6.6678849309
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,6.6177062594
USA300_TCH1516_U01-Set000_R10LB_Control_2,6.9564993276
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,6.7006364278
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,6.5176971426
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,6.6281362466000004
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,6.3964657815
USA300_TCH1516_U01-Set000_CAMHB_Control_2,5.9792675172
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,5.8422294785
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,5.8105496292000005
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,6.306424141
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,6.2534763369
USA300_LAC_U01-Set004_CAMHB_Control_1,5.6487016449
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,5.8962696790999995
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,5.9652652276
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,5.9357735384
