,PA2750a
SRX7442752,0.092880603
SRX7442753,-0.092880603
SRX7442754,1.725767786
SRX7442755,2.012092859
SRX7442756,0.309784993
SRX7442757,0.628361191
SRX7442758,0.620663073
SRX7442759,1.92213688
SRX7442761,2.319006479
SRX7874204,-0.06709105800000001
SRX7874205,0.06709105800000001
SRX7874206,0.19789888500000002
SRX7874207,-0.152608661
SRX8639787,0.027569281
SRX8639788,-0.027569281
SRX8639789,-1.026854274
SRX8639790,-0.562479207
SRX8639791,0.136744196
SRX8639792,0.138318625
SRX8639793,-0.33991861700000003
SRX8639794,-0.31498165
SRX8639795,-0.280732406
SRX8639796,-0.23464253300000001
SRX8639797,0.058569923
SRX8639798,0.22083570100000002
SRX8639800,-0.432570718
SRX1156127,0.176910757
SRX1156135,-0.176910757
SRX1156136,-0.082610657
SRX1156137,0.106874827
SRX1156138,-0.12834130200000002
SRX1156140,0.327827765
ERX2195929,0.169608443
ERX2195930,-0.169608444
ERX2195931,0.13413797500000002
ERX2195932,0.48195459999999996
ERX2195933,0.191147165
ERX2195934,0.26451439
SRX4579961,0.104397266
SRX4579962,-0.008996577
SRX4579963,-0.09540069
SRX4579964,-1.050717084
SRX4579965,-1.13871582
SRX4579966,-0.7313536650000001
SRX5630349,-0.057762282000000005
SRX5630350,0.057762282000000005
SRX5630351,-0.284673907
SRX5630352,0.629016133
SRX1411278,0.14515219999999998
SRX1411287,0.043666399
SRX1411289,0.045626303
SRX1411279,-0.180811926
SRX1411280,0.035659727
SRX1411281,-0.39217616600000005
SRX1411282,-0.27622608400000004
SRX1411283,-0.49756618300000005
SRX1411284,-0.26249377500000004
SRX1411285,-0.5664334050000001
SRX1411286,-0.37170921300000004
SRX1411288,0.40488002300000003
SRX2711962,0.14009328000000001
SRX2711963,-0.14009328000000001
SRX2711964,0.827541796
SRX2711965,0.61389479
SRX2711966,-0.382163982
SRX2711967,-0.653957255
ERX3558798,-0.24876449
ERX3558799,-0.280314185
ERX3558800,-0.1994202
ERX3558801,-0.099510728
ERX3558802,0.31556113900000005
ERX3558803,-0.228813966
ERX3558804,-0.13660134300000001
ERX3558805,0.04985417
ERX3593017,0.557797348
ERX3593018,0.003465797
ERX3593020,0.332178719
ERX3593021,-0.212190857
ERX3593022,-0.119987862
SRX7058492,-0.263315572
SRX7058494,1.04586289
SRX7058495,0.799395398
SRX7058509,0.263315573
SRX2662717,0.46418676200000003
SRX2662718,-0.544071748
SRX2662721,0.175475774
SRX2662722,-0.175475775
SRX8143226,-0.111039336
SRX8143227,0.111039336
SRX8143228,-0.27081536900000003
SRX8143229,0.051596671000000004
ERX2456848,0.2263819
ERX2456849,-0.187615204
ERX2456850,0.19989442600000001
ERX2456851,-0.43353497700000004
ERX2456852,0.268324846
ERX2456853,0.36587718700000005
ERX2456854,0.301659192
ERX2456855,-0.097610155
ERX2456856,-0.037520334
ERX2456857,-0.10444632200000001
ERX2456858,0.21321854
ERX2456859,-0.27530091900000003
SRX540108,-0.21199226000000002
SRX540109,0.21199226000000002
SRX540110,-0.653854901
SRX540111,-0.8681084360000001
SRX540112,0.536478243
SRX540113,0.965032403
SRX540114,-0.8768142160000001
SRX540115,-0.323511221
SRX1737662,0.396592033
SRX1737664,0.567852072
SRX1737665,0.894021547
SRX1737667,-0.10153297200000001
SRX1737668,-0.067222213
SRX1737670,0.168755184
SRX1516139,0.002958548
SRX1516140,-0.002958548
SRX1516141,0.066671889
SRX1516142,0.064325458
SRX591667,0.280356367
SRX591668,0.351274588
SRX591669,0.25982524300000004
SRX591670,0.07613971500000001
SRX591671,0.58617365
SRX591675,-0.280356366
SRX591676,0.20469330200000002
SRX591677,0.029388826000000003
SRX591678,-0.37683338400000005
SRX591679,-0.541000115
SRX2520351,0.174217271
SRX2520352,0.162317435
SRX2520353,-0.7155424770000001
SRX2520354,-0.8703810750000001
SRX2520355,-0.40562802400000003
SRX2520356,0.20914658500000002
SRX2520357,-0.140053266
SRX2520358,-1.46722795
SRX2520359,-0.961655989
SRX2520360,-1.1810737470000001
SRX2652927,0.7033448790000001
SRX2652931,0.6462974
SRX2652933,-0.25851982700000004
SRX2652935,0.077251159
SRX2652937,0.18126866800000002
SRX2940624,-0.070947097
SRX2940626,-1.002961883
SRX2940627,0.076463815
SRX2940628,-0.21558559900000002
SRX2940629,0.139121785
SRX3763712,-0.08443167900000001
SRX3763714,0.08443167800000001
SRX3763715,1.069837529
SRX3763716,1.616603972
SRX3763717,1.38276402
ERX2259197,0.39442134700000003
ERX2259198,0.14648275900000002
ERX2259199,0.344371902
ERX2259200,-0.344371902
SRX6976948,-0.168207355
SRX6976949,-0.093278437
SRX6976950,0.261485791
SRX6976951,-0.230451977
SRX6976952,-0.005766284
SRX6976953,-0.215797169
SRX4342817,-0.215902004
SRX4342818,0.112423827
SRX4342819,0.171284546
SRX4342820,-0.126948677
SRX4342821,0.23042685400000001
SRX4342822,0.663059177
ERX2300159,0.279787651
ERX2300160,-0.279787651
ERX2300161,0.6364123230000001
ERX2300162,-1.380692941
ERX2300163,-0.198201402
ERX2300164,0.11319468
ERX2300165,-0.02502706
ERX2300166,-0.263407202
ERX2300167,-0.05587544
ERX2300168,0.6826141050000001
ERX2300169,-0.11509632500000001
ERX2300170,-0.8874966999999999
ERX2068556,-0.00615816
ERX2068557,0.027310924
ERX2068558,0.24441098800000002
ERX2068559,0.40502795100000005
ERX2068560,-0.153566281
ERX2068561,-0.251461669
SRX6747256,-0.012001975000000002
SRX6747257,0.073175657
SRX6747258,0.13543122900000001
SRX6747259,-0.12113850100000001
SRX6747260,-0.075466408
SRX6747265,-0.680789168
SRX6747266,-0.213129447
SRX6747268,-0.075188848
SRX6747269,-0.074070672
SRX6747953,0.028076394
SRX6747954,-0.138697702
SRX6747955,0.110621308
SRX6747957,-0.481125165
SRX6747958,-0.13588825000000002
SRX7747527,-0.056258050000000004
SRX7747528,0.478717999
SRX7747537,-0.184339903
SRX7747538,-0.10910335700000001
SRX7747540,0.10910335700000001
ERX2813653,0.45678159100000004
ERX2813654,-0.45678159100000004
ERX2813656,-0.45648028300000004
ERX2813657,0.119049571
ERX2813658,0.371688354
Paeru_0017,0.6172107360000001
Paeru_0018,0.21326028900000002
Paeru_0019,0.547180022
Paeru_0020,0.42850376500000004
Paeru_0033,0.43274864100000004
Paeru_0034,0.32901609
Paeru_0035,0.70302159
Paeru_0036,0.7404032420000001
Paeru_0037,0.803135095
Paeru_0038,0.7034871690000001
Paeru_0039,0.671337936
Paeru_0040,-0.041880126000000004
Paeru_0041,0.42252747900000004
Paeru_0042,0.316930227
Paeru_0043,0.617349052
Paeru_0044,-0.083753408
Paeru_0045,-0.452239775
Paeru_0046,0.530194358
Paeru_0047,0.231642497
Paeru_0048,-0.042946002000000004
Paeru_0049,0.034943238
Paeru_0050,0.973188119
Paeru_0051,0.9625861590000001
Paeru_0052,0.058630231000000005
Paeru_0053,0.048672699
Paeru_0056,0.502474109
Paeru_0057,0.493932645
Paeru_0058,0.149475399
Paeru_0059,0.17912122600000002
Paeru_0060,0.17090312400000002
Paeru_0061,0.302261695
Paeru_0062,0.536624461
Paeru_0063,-0.331477181
Paeru_0064,-0.141992252
Paeru_0065,-0.30745015600000003
Paeru_0066,0.14989503
Paeru_0068,-0.026243146000000002
Paeru_0069,0.356662454
Paeru_0070,0.082958655
Paeru_0071,-0.296968118
Paeru_0072,-0.14732002600000002
Paeru_0073,-0.127539083
Paeru_0074,-0.294250671
Paeru_0075,-0.056269115
Paeru_0077,-0.302368318
Paeru_0106,0.09507771500000001
Paeru_0107,-0.262577216
Paeru_0111,-0.12115302100000001
