,b1255
p1k_00001,-0.03556181500000033
p1k_00002,0.035561814999999435
p1k_00003,-0.05881962100000049
p1k_00004,-0.06456265300000119
p1k_00005,-0.15348043200000114
p1k_00006,0.0389715009999998
p1k_00007,-0.1425245730000011
p1k_00008,-0.10978332200000107
p1k_00009,0.17600555099999934
p1k_00010,0.22016685399999947
p1k_00011,0.17173466299999873
p1k_00012,0.14245588100000006
p1k_00014,0.09124609299999877
p1k_00015,0.04944703799999761
p1k_00016,0.04525369499999954
p1k_00017,0.13679572099999948
p1k_00018,0.06781927599999983
p1k_00019,-0.0814557150000006
p1k_00020,-0.1738475390000005
p1k_00021,0.4984452249999993
p1k_00022,0.2844170919999991
p1k_00023,0.3663765169999991
p1k_00024,0.3216076179999989
p1k_00025,0.20972503999999947
p1k_00026,0.3739565899999997
p1k_00027,0.014194966999999004
p1k_00028,-0.03589903100000047
p1k_00029,-0.28968887700000145
p1k_00030,-0.29254114200000103
p1k_00031,-0.15456837800000045
p1k_00032,-0.3346644650000004
p1k_00033,-0.01767014800000144
p1k_00034,0.016711555999999742
p1k_00035,-0.08748890500000073
p1k_00036,-0.09816679600000099
p1k_00037,0.2342984449999994
p1k_00038,0.22971559699999844
p1k_00039,0.177050197999999
p1k_00040,0.2804892689999994
p1k_00041,-0.08265352300000117
p1k_00042,0.023064293999999208
p1k_00043,-0.07553037700000065
p1k_00044,0.009115475999999843
p1k_00045,-0.19856666700000147
p1k_00046,-0.009276737000000423
p1k_00047,0.23915200599999945
p1k_00048,0.00020886699999955735
p1k_00049,0.0645699879999988
p1k_00050,0.1677012369999984
p1k_00051,-0.1571684780000009
p1k_00052,0.3151986669999989
p1k_00053,0.3973390659999998
p1k_00054,-0.2500693130000009
p1k_00055,0.03593546599999975
p1k_00056,-0.07851909400000068
p1k_00057,0.21066199399999874
p1k_00058,0.2383810449999997
p1k_00059,0.16542120399999938
p1k_00060,0.20829772399999946
p1k_00061,0.0762613209999996
p1k_00062,0.3646879939999987
p1k_00063,0.4780890579999992
p1k_00064,-0.7777234940000001
p1k_00065,-0.7570516420000004
p1k_00066,-0.5804688450000004
