,PSPTOA0062
SRX1828913,0.1462993359
SRX1828914,-4.6768886687
SRX1828915,-0.0953678968
SRX1828916,-4.7493839511000004
SRX1828917,-0.0509314391
SRX1828918,-4.3102282429
SRX3983989,0.291181338
SRX3983990,0.0935739579
SRX3983993,-0.1789344307
SRX3983994,-0.5046300642
SRX3983995,-0.0087802133
SRX3983996,-0.5282252552
SRX3983997,-0.17772228040000002
SRX3983998,0.0156603405
SRX3983999,-0.17970554530000002
SRX3984000,0.3337335286
SRX3984001,-0.018342968600000002
SRX3984002,0.14078271480000001
SRX3984003,0.0487400896
SRX3984004,0.055996755100000004
SRX3984005,0.4063652023
SRX3984006,0.0945083964
SRX3984007,-0.1359704349
SRX3984008,0.204197769
SRX3984009,0.1538500764
SRX3984010,-0.0131463025
SRX3984011,0.2089928371
SRX3984012,0.2055974134
SRX3984013,0.1470408359
SRX3984014,0.0632328255
SRX3984015,0.0055363747
SRX3984016,0.2182290362
SRX3984017,0.0017225828000000001
SRX3984019,0.3483969961
SRX3984020,-0.0617935312
SRX3984021,-0.0041802524
SRX3984022,0.1454270819
SRX3984023,0.045788172200000005
SRX3984024,0.2525329318
SRX3984025,-0.06155789800000001
SRX3984026,0.2627521009
SRX3984027,0.19560169
SRX3984028,0.2556222628
SRX3984029,0.2250507314
SRX3984031,0.1993867528
SRX3984032,0.1055464036
SRX3984034,-0.1567903565
SRX3984035,-1.2776712628
SRX3984036,0.5312606099
SRX3984037,0.0384432287
SRX3984038,0.28919144280000003
SRX3984039,0.4002148258
SRX3984040,0.1491120827
SRX3984041,0.2020174449
SRX3984042,-0.5277567237
SRX3984043,-0.8314708597
SRX3984045,0.10790164520000001
SRX3984046,-0.0169496723
SRX3984047,0.4694397113
SRX3984048,-0.023001921300000002
SRX3984049,-0.017342958500000002
SRX3984050,-0.027925069
SRX3984051,0.5285202028
SRX3984052,0.2551058361
SRX3984056,0.3096751457
SRX3984057,0.4307597751
SRX3984058,0.2476210921
SRX3984059,-0.0827519127
SRX3984061,0.0221251443
SRX3984062,-0.09684520540000001
SRX3984063,-0.12207714310000001
SRX3984064,0.0950569368
SRX3984065,0.008059604100000001
SRX3984066,0.2673613922
SRX3984067,0.135311719
SRX3984068,0.32976671830000004
SRX3984069,-0.150482147
SRX3984070,0.2037302054
SRX3984071,0.1479404177
SRX3984073,0.1246794579
SRX3984074,0.014978293600000001
SRX3984077,-0.027573284700000002
SRX3984078,0.3114063836
SRX3984079,-0.5176985021
SRX3984080,0.1279518567
SRX3984082,0.08300047540000001
SRX3984084,0.3197537885
SRX6997963,-0.3002680251
SRX6997964,0.1484061556
SRX6997965,-0.5070204284000001
SRX6997967,0.5692545508
SRX6997968,-0.09459143510000001
SRX6997969,-0.0817424695
SRX6997971,-0.26898652570000003
SRX6997972,1.0874512578
SRX6997973,-0.15792627180000002
SRX3159100,0.0
SRX3159101,0.0
SRX3159102,0.0
SRX3159103,0.0
SRX3159000,-0.19919659
SRX3159001,-0.19919659
SRX3159002,-0.19919659
SRX3159003,0.6240961985
SRX3159004,-0.19919659
SRX3159005,-0.19919659
SRX3159006,0.5027385855000001
SRX3159007,-0.19919659
