,Value,list
TF,CymR,
reg_genes,42,"['tcyP' 'sumT' 'ydbM' 'yxeK' 'yxeO' 'mtnN' 'yrrT' 'sndB' 'calJ' 'mccA'
 'yxeN' 'cysC' 'yxeQ' 'cysH' 'sirB' 'yrhC' 'cysP' 'ascR' 'sat' 'yxeM'
 'sirC' 'cysK' 'mccB' 'snaB']"
comp_genes,21,['fabHB' 'nadC' 'senS']
both_genes,18,"['ytnM' 'tcyN' 'tcyK' 'tcyM' 'cmoJ' 'ssuA' 'ygaN' 'tcyL' 'yezD' 'snaA'
 'ssuD' 'ribR' 'tcyJ' 'ssuC' 'sndA' 'cmoI' 'cmoO' 'ssuB']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
