,Value,list
TF,NrdR/Cobalamin/Zur,
reg_genes,48,"['PA5534' 'PA0781' 'cobV' 'amiA' 'PA1280' 'cobC' 'cobU' 'PA3600' 'PA1274'
 'PA5498' 'cobP' 'zur' 'znuB' 'cobD' 'cobI' 'PA5536' 'PA2906' 'PA1271'
 'cobB' 'pyrQ' 'cobJ' 'cobQ' 'nrdJb' 'cobH' 'nrdJa' 'PA5539' 'znuC' 'topA'
 'PA3601' 'PA5537' 'PA2947' 'PA2946' 'PA5540' 'PA2945' 'nrdA' 'PA5535'
 'cobO' 'cobM' 'cobN' 'nrdB']"
comp_genes,18,"['PA1921' 'PA4171' 'PA1924' 'PA4835' 'PA0878' 'PA1922' 'PA4836' 'PA1923'
 'PA4837' 'PA4834']"
both_genes,8,['PA4063' 'PA2914' 'nrdD' 'PA2913' 'nrdG' 'PA2911' 'PA2912' 'PA4838']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
