,-0.05564774880000001,-0.041735811600000006,-0.027823874400000004,-0.013911937200000002,0.0,0.013911937200000002,0.027823874400000004,0.041735811600000006,0.05564774880000001,0.06955968600000001,0.08347162320000001,0.09738356040000001,0.11129549760000002,0.12520743480000002,0.13911937200000002,0.15303130920000002,0.16694324640000002,0.18085518360000002,0.19476712080000003,0.20867905800000003
thresh,-0.06260371740000001,0.06260371740000001,1,,,,,,,,,,,,,,,,,
unreg,5,10,141,1092,2038,645,182,54,15,15,6,4,1,1,0,0,1,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],"['mutT' 'yeaD' 'yciU' 'wrbA' 'gshB' 'mrp' 'cysQ' 'msrB' 'narP' 'ybhC'
 'yhdH' 'fsaA' 'yheO' 'kduD' 'nsrR']",['guaB' 'asnA' 'ydgH' 'glk' 'ndh' 'aspC'],['trpS' 'pabA' 'sodB' 'yeaC'],['ycaR'],['livJ'],[],[],['yodC'],['rbsD'],[],[]
