,PSPTOB0071
SRX1828913,0.0906634535
SRX1828914,0.2029443525
SRX1828915,0.15532896840000002
SRX1828916,0.1172160505
SRX1828917,-0.2459924219
SRX1828918,-0.37448802140000004
SRX3983989,1.4705843945
SRX3983990,-0.3212827151
SRX3983993,-0.9185594446
SRX3983994,-1.0918290451
SRX3983995,0.811587691
SRX3983996,-1.7269130194
SRX3983997,-0.4877980867
SRX3983998,0.6483024444000001
SRX3983999,0.9891096899
SRX3984000,1.3880566718
SRX3984001,-0.4124461464
SRX3984002,-0.2445989349
SRX3984003,-0.4628194754
SRX3984004,0.6243627393
SRX3984005,1.4009787477
SRX3984006,-0.3174965299
SRX3984007,-1.3594871184000001
SRX3984008,0.8979775446
SRX3984009,0.5452829845
SRX3984010,0.4003646823
SRX3984011,0.8897753112000001
SRX3984012,0.3351151234
SRX3984013,0.7696673475
SRX3984014,0.7199684547
SRX3984015,-0.8610756583
SRX3984016,0.6828223401
SRX3984017,0.3605381601
SRX3984019,-0.1592115208
SRX3984020,0.12342407970000001
SRX3984021,-0.0040857588
SRX3984022,0.303322093
SRX3984023,0.0134758689
SRX3984024,1.0178169632
SRX3984025,1.0941065643
SRX3984026,1.3781187542
SRX3984027,1.0863926413
SRX3984028,0.7975859112
SRX3984029,1.1255938149
SRX3984031,0.0572615007
SRX3984032,-0.0058506402
SRX3984034,0.10461589090000001
SRX3984035,-2.3399328967
SRX3984036,0.3863032585
SRX3984037,-0.0732804923
SRX3984038,0.6940665172
SRX3984039,0.1812632864
SRX3984040,1.2304850372
SRX3984041,0.3946240969
SRX3984042,-1.8509187050000002
SRX3984043,-2.3834303893
SRX3984045,0.6614891867
SRX3984046,0.0518692469
SRX3984047,-0.10737908950000001
SRX3984048,-0.7829649740000001
SRX3984049,-0.9773938728
SRX3984050,-1.0877518899
SRX3984051,0.1264452788
SRX3984052,0.6460010215
SRX3984056,0.0953680996
SRX3984057,-0.1430548274
SRX3984058,0.2410524248
SRX3984059,0.6069541856
SRX3984061,0.1857254495
SRX3984062,0.6177321441
SRX3984063,0.5232598577
SRX3984064,0.4518208628
