,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
40,Glc Growth/Exhaust__T-5.40H,1.1411924529,,1.0,114.0,1.1411924529,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,-0.1614171851,,1.0,115.0,-0.1614171851,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,-1.7569586944000002,,1.0,116.0,-1.7569586944000002,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,-3.0482538986,,1.0,117.0,-3.0482538986,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,-4.9275063763,,1.0,118.0,-4.9275063763,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,-5.3407870528,,1.0,119.0,-5.3407870528,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,-5.3166038008,,1.0,120.0,-5.3166038008,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,-5.9690853925,,1.0,121.0,-5.9690853925,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,-16.5445353755,,1.0,122.0,-16.5445353755,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,-18.0645259771,,1.0,123.0,-18.0645259771,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,-19.793159376,,1.0,124.0,-19.793159376,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,-19.776384267,,1.0,125.0,-19.776384267,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,-19.4768874999,,1.0,126.0,-19.4768874999,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,-13.5940287031,,1.0,127.0,-13.5940287031,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,-11.2771803336,,1.0,128.0,-11.2771803336,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,-11.0005238146,,1.0,129.0,-11.0005238146,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,-10.5097163656,,1.0,130.0,-10.5097163656,,,,,,,,,,,,,,
57,Stressors__HPh,4.588705548,0.8117292154370674,3.0,131.0,4.8147374189,132.0,5.2634627488,133.0,3.6879164763,,,,,,,,,,
58,Stressors__LPh,4.061952889,0.8298349151773962,3.0,134.0,3.207816219,135.0,4.8651380917000004,136.0,4.1129043563,,,,,,,,,,
59,Stressors__LPhT,-23.082935523300005,4.123400738876669,3.0,137.0,-18.3375081749,138.0,-25.1193113998,139.0,-25.7919869952,,,,,,,,,,
60,Stressors__SMMPr,-3.714898585633333,0.27828582379397315,3.0,140.0,-3.4011813229,141.0,-3.8115151302,142.0,-3.9319993038,,,,,,,,,,
61,Stressors__HiTm,-0.8194410077333334,1.5276892781462856,3.0,143.0,0.6544862847,144.0,-0.7170666511,145.0,-2.3957426568,,,,,,,,,,
62,Stressors__LoTm,0.21926519016666668,0.8385036256281968,3.0,146.0,0.9257986242,147.0,-0.707321865,148.0,0.4393188113,,,,,,,,,,
63,Stressors__HiOs,-0.19945627536666666,0.2194574415773938,3.0,149.0,-0.054574129900000004,150.0,-0.4519485675,151.0,-0.0918461287,,,,,,,,,,
64,Stressors__BMM,2.4773642352,0.7526021553072234,3.0,152.0,3.0342709601,153.0,2.7766661661,154.0,1.6211555793999999,,,,,,,,,,
65,Stressors__Heat,0.7918815453666669,0.8014185113496466,3.0,155.0,0.9037859717000001,156.0,1.5314666851,157.0,-0.0596080207,,,,,,,,,,
66,Stressors__Cold,-6.540648289499999,1.2417142380236295,3.0,158.0,-5.4261521871,159.0,-6.3166933727,160.0,-7.8790993087,,,,,,,,,,
67,Stressors__Etha,-2.811127401933333,1.0884392286031477,3.0,161.0,-2.3516030285,162.0,-4.0539680491,163.0,-2.0278111282,,,,,,,,,,
68,Stress Time Course__SMM,0.7042881965,0.15472229985724856,3.0,164.0,0.6043400466000001,165.0,0.6260173278,166.0,0.8825072151000001,,,,,,,,,,
69,Stress Time Course__Salt,-8.363353065266667,0.38913295081457455,3.0,167.0,-7.9173353674,168.0,-8.539185508,169.0,-8.6335383204,,,,,,,,,,
70,Stress Time Course__Mt0,-32.29279647915,1.2110591389224419,2.0,170.0,-31.4364483496,171.0,-33.1491446087,,,,,,,,,,,,
71,Stress Time Course__M0t45,-33.63676642043333,1.6738666573819136,3.0,172.0,-34.3954649748,173.0,-31.7179003475,174.0,-34.796933939,,,,,,,,,,
72,Stress Time Course__M0t90,-27.8921737534,1.6204625646068762,3.0,175.0,-26.4660563619,176.0,-29.6542990879,177.0,-27.5561658104,,,,,,,,,,
73,Stress Time Course__M40t45,-32.42648651226667,3.104304432585401,3.0,178.0,-32.2269458385,179.0,-29.4267659797,180.0,-35.6257477186,,,,,,,,,,
74,Stress Time Course__M40t90,-28.423387693400002,0.680270045701455,3.0,181.0,-27.640832155,182.0,-28.8735930204,183.0,-28.7557379048,,,,,,,,,,
75,Stress Time Course__dia0,-33.14243392456667,1.7074598875009235,3.0,184.0,-31.4041896961,185.0,-33.2057648009,186.0,-34.8173472767,,,,,,,,,,
76,Stress Time Course__dia5,-31.160699438600002,1.608871921434159,3.0,187.0,-29.9574490156,188.0,-30.5365146427,189.0,-32.9881346575,,,,,,,,,,
77,Stress Time Course__dia15,-31.369765964600003,2.7144740004100014,3.0,190.0,-28.2472381144,191.0,-32.6949494639,192.0,-33.1671103155,,,,,,,,,,
78,Stressors__Diami,-26.67837933126667,1.1223352309235732,3.0,193.0,-25.6566009032,194.0,-27.8796401869,195.0,-26.4988969037,,,,,,,,,,
79,Stressors__Paraq,-27.8604071148,2.2920519701875794,3.0,196.0,-28.0174641806,197.0,-30.069891266,198.0,-25.4938658978,,,,,,,,,,
80,Stressors__H2O2,-25.60274674373333,0.850583438198399,3.0,199.0,-25.6743410267,200.0,-26.4152702252,201.0,-24.7186289793,,,,,,,,,,
81,Stressors__Oxctl,-28.30903742673333,1.4566812044619095,3.0,202.0,-27.0474738677,203.0,-27.9763550547,204.0,-29.9032833578,,,,,,,,,,
82,Carbon Transition__GM-0.1,1.8285191843666666,0.9424938435692497,3.0,205.0,0.7618004042000001,215.0,2.5486349082,225.0,2.1751222407,,,,,,,,,,
83,Carbon Transition__GM-0.2,1.4597490381333333,1.8478717072404143,3.0,206.0,-0.5704853083,216.0,1.9063231432,226.0,3.0434092795,,,,,,,,,,
84,Carbon Transition__GM+5,0.5534157518000001,1.3987477785949205,3.0,207.0,-1.0554088859,217.0,1.4813505867,227.0,1.2343055546000001,,,,,,,,,,
85,Carbon Transition__GM+15,1.2796197569333332,0.43269103375856005,3.0,208.0,0.8159218964,219.0,1.3503483864999999,229.0,1.6725889879,,,,,,,,,,
86,Carbon Transition__GM+25,2.2663573634666663,0.39221761071217637,3.0,209.0,2.6815172628,220.0,2.2155139687,230.0,1.9020408589,,,,,,,,,,
87,Carbon Transition__GM+45,1.8627462042333331,0.3710999670624452,3.0,210.0,1.5608996389,221.0,1.7502654744,231.0,2.2770734994,,,,,,,,,,
88,Carbon Transition__GM+60,0.8973037079999999,0.7556800365430355,3.0,211.0,1.7537518207,222.0,0.324425615,232.0,0.6137336883,,,,,,,,,,
89,Carbon Transition__GM+90,-0.30995521916666663,1.4565043049175077,3.0,212.0,-0.2411256118,223.0,-1.7996540687,233.0,1.110914023,,,,,,,,,,
90,Carbon Transition__GM+120,-6.22581259555,0.4619087535858775,2.0,213.0,-6.5524314075,234.0,-5.8991937836,,,,,,,,,,,,
91,Carbon Transition__GM+150,-1.6097609307333334,0.22726506117390202,3.0,214.0,-1.5698018773,224.0,-1.8543553803,235.0,-1.4051255346,,,,,,,,,,
92,Carbon Transition__GM+10,1.33061497445,0.5818868944511656,2.0,218.0,1.7420711434,228.0,0.9191588055000001,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,-1.1623086045666666,0.2907672407592651,3.0,236.0,-1.4953386516,244.0,-1.0327236383,254.0,-0.9588635238000001,,,,,,,,,,
94,Carbon Transition__MG+5,-1.3393367941,1.2573410231046172,3.0,237.0,-0.8755232252,246.0,-0.3797889305,256.0,-2.7626982266,,,,,,,,,,
95,Carbon Transition__MG+10,-0.9971576419,1.3802844651324007,3.0,238.0,0.0448636658,247.0,-0.473740749,257.0,-2.5625958425,,,,,,,,,,
96,Carbon Transition__MG+15,-1.240782821,0.7100285444281751,3.0,239.0,-1.2017049542,248.0,-0.5511001923000001,258.0,-1.9695433165,,,,,,,,,,
97,Carbon Transition__MG+25,-1.9557323697666664,0.24350083524277805,3.0,240.0,-1.7493937176,249.0,-1.893490308,259.0,-2.2243130837,,,,,,,,,,
98,Carbon Transition__MG+45,-1.3726090715333334,1.116851350883342,3.0,241.0,-2.0510712114,250.0,-1.9831799722999999,260.0,-0.0835760309,,,,,,,,,,
99,Carbon Transition__MG+120,1.0935660715,1.112800329192785,3.0,242.0,-0.1894362108,253.0,1.6738019667000001,263.0,1.7963324586,,,,,,,,,,
100,Carbon Transition__MG+150,1.5577480788,0.8737191363987356,2.0,243.0,0.9399353526,264.0,2.175560805,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,-1.23989993985,0.9465148760515563,2.0,245.0,-0.5706128525,255.0,-1.9091870272,,,,,,,,,,,,
102,Carbon Transition__MG+60,0.86012449245,0.332585230275082,2.0,251.0,0.6249512208,261.0,1.0952977641,,,,,,,,,,,,
103,Carbon Transition__MG+90,1.81873981565,0.40669182434856693,2.0,252.0,1.5311652688000001,262.0,2.1063143625,,,,,,,,,,,,
