,-0.10688415616666667,-0.09044043983333334,-0.07399672350000001,-0.057553007166666684,-0.04110929083333335,-0.024665574500000023,-0.008221858166666693,0.008221858166666637,0.024665574499999968,0.0411092908333333,0.05755300716666663,0.07399672349999996,0.09044043983333329,0.10688415616666662,0.12332787249999995,0.1397715888333333,0.1562153051666666,0.1726590214999999,0.18910273783333326,0.20554645416666661
thresh,-0.09866229800000001,0.09866229800000001,3,,,,,,,,,,,,,,,,,
unreg,3,3,0,4,12,103,2133,1901,103,5,5,1,0,1,0,0,1,0,0,0
NadR,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0
BirA,0,0,0,0,0,0,0,0,0,1,0,2,0,1,3,0,5,0,0,0
unreg_genes,['mntC' 'treP' 'mntB'],[],[],[],[],[],[],[],[],[],[],[],[],['coxA'],[],[],['safA'],[],[],[]
NadR_genes,[],[],[],[],[],[],[],[],[],[],[],['nadR'],['niaP'],[],[],[],[],['nadA' 'nifS' 'nadC'],['nadB'],[]
BirA_genes,[],[],[],[],[],[],[],[],[],['yhfR'],[],['yhfS' 'yhfT'],[],['yhfU'],['yuiG' 'ytbQ' 'bioI'],[],['bioD' 'bioB' 'bioW' 'bioF' 'bioA'],[],[],[]
