,new_2278079_2278601_c
LBexp_1,10.9652
LBexp_2,11.6696
LBexp_3,11.6582
LBtran_1,13.1117
LBtran_2,12.7802
LBtran_3,12.8022
LBstat_1,12.9058
LBstat_2,13.0148
LBstat_3,12.9229
LBGexp_1,10.6441
LBGexp_2,10.9862
LBGexp_3,10.7593
LBGtran_2,11.401
LBGtran_3,11.5472
LBGstat_1,10.8306
LBGstat_2,10.8727
LBGstat_3,10.8575
S0_1,12.7768
S0_2,12.7551
S0_3,12.6424
S1_1,13.559
S1_2,12.9341
S1_3,13.2289
S2_1,12.9158
S2_2,12.7956
S2_3,12.4763
S3_1,12.955
S3_2,12.7356
S4_1,12.3729
S4_2,12.1075
S4_3,11.8373
S5_1,11.5383
S5_2,11.6828
S5_3,11.7632
S6_1,11.1478
S6_2,8.8421
S6_3,10.8501
S6/t_1,10.6146
S6/t_2,8.3556
S6_4,10.3217
S6_5,10.6824
S6_6,10.9842
S7_4,11.1429
S7_5,10.8694
S7_6,11.1318
S8_4,10.6139
S8_5,10.3994
G135_1,9.6217
G135_3,8.3215
G150_1,9.8446
G150_2,9.8173
G150_3,10.1241
G180_1,9.0142
G180_2,8.9511
G180_3,8.6794
C30_1,11.4029
C30_2,11.5281
C90_1,12.4526
C90_2,12.217600000000001
BI_1,13.329
BI_2,13.5484
BC_2,13.319
BC/t_1,13.0212
BC/t_2,12.9792
BC_1,13.1012
Sw_1,12.5484
Sw_2,12.7575
BT_1,13.5755
BT_2,13.1537
B36_1,13.6417
B36_2,13.3391
B60_1,13.5403
B60_2,13.4699
M9exp_1,13.2433
M9exp_2,12.7287
M9exp_3,12.7262
M9tran_1,12.9197
M9tran_2,13.0764
M9tran_3,13.3699
M9stat_1,12.2048
M9stat_2,12.4664
M9stat_3,12.2933
M+G_1,13.0701
M+G_2,13.0057
M+G_3,13.0843
Glu_1,13.4057
Glu_2,13.2417
Glu_3,13.312
Fru_1,11.8551
Fru_2,13.9453
Fru_3,12.9865
Mal_1,12.9549
Mal_2,12.9314
Mal_3,13.1891
G+S_2,12.9596
G+S_3,13.2146
Pyr_1,12.0088
Pyr_2,12.9562
Pyr_3,12.5328
Gly_1,11.9859
Gly_2,13.4138
Gly_3,11.7153
Glucon_1,12.1912
Glucon_2,12.5143
Glucon_3,10.5609
aero_1,12.9473
aero_2,12.6959
aero_3,13.3484
nit_1,13.0873
nit_2,13.4326
nit_3,13.0385
ferm_1,12.9041
ferm_2,12.600999999999999
ferm_3,13.013
T-5.40H_1,13.5296
T-4.40H_1,13.3804
T-3.40H_1,13.3781
T-2.40H_1,13.104800000000001
T-1.40H_1,12.9512
T-1.10H_1,13.0084
T-0.40H_1,12.9954
T0.0H_1,12.9423
T0.30H_1,13.511
T1.0H_1,12.7985
T1.30H_1,12.8818
T2.0H_1,12.4464
