,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.0009107764639507146,,1.0,0.0,-0.0009107764639507146
1,Cr__2,-0.0020763307869946296,,1.0,1.0,-0.0020763307869946296
2,Cr__3,-0.0009993517710867497,,1.0,2.0,-0.0009993517710867497
3,Cr__4,-0.0006408817513736468,,1.0,3.0,-0.0006408817513736468
4,Cr__5,-0.0002501973640823766,,1.0,4.0,-0.0002501973640823766
5,Cr__6,0.002803774218944969,,1.0,5.0,0.002803774218944969
6,Fe__1,-0.006461033814531936,,1.0,6.0,-0.006461033814531936
7,Fe__2,-0.017654693638051402,,1.0,7.0,-0.017654693638051402
8,Fe__3,-0.029480572380535832,,1.0,8.0,-0.029480572380535832
9,Fe__4,-0.043718604762586134,,1.0,9.0,-0.043718604762586134
10,Fe__5,-0.05570446411689328,,1.0,10.0,-0.05570446411689328
11,Fe__6,-0.06563759879466531,,1.0,11.0,-0.06563759879466531
12,Cd__1,0.0016476508613355978,,1.0,12.0,0.0016476508613355978
13,Cd__2,0.00481789280927338,,1.0,13.0,0.00481789280927338
14,Cd__3,0.0073406355869137935,,1.0,14.0,0.0073406355869137935
15,Cd__4,0.01070629024400628,,1.0,15.0,0.01070629024400628
16,Cd__5,0.010750632001187158,,1.0,16.0,0.010750632001187158
17,Cd__6,0.015129480390996843,,1.0,17.0,0.015129480390996843
18,Zn__1,0.000280869592916987,,1.0,18.0,0.000280869592916987
19,Zn__2,-0.0006429127442099556,,1.0,19.0,-0.0006429127442099556
20,Zn__3,0.0008398037347468719,,1.0,20.0,0.0008398037347468719
21,Zn__4,0.005241542131455851,,1.0,21.0,0.005241542131455851
22,Zn__5,0.011237027624459084,,1.0,22.0,0.011237027624459084
23,Zn__6,0.01770253759068986,,1.0,23.0,0.01770253759068986
24,Cu__1,-0.00045778826038525116,,1.0,24.0,-0.00045778826038525116
25,Cu__2,0.0020366639517138147,,1.0,25.0,0.0020366639517138147
26,Cu__3,0.009967804133806836,,1.0,26.0,0.009967804133806836
27,Cu__4,0.02076918819299425,,1.0,27.0,0.02076918819299425
28,Cu__5,0.02666499711412779,,1.0,28.0,0.02666499711412779
29,Cu__6,0.03441288669109314,,1.0,29.0,0.03441288669109314
30,Pb__1,-0.0018561582106755067,,1.0,30.0,-0.0018561582106755067
31,Pb__2,-0.004283309741813093,,1.0,31.0,-0.004283309741813093
32,Pb__3,-0.0004514577123214499,,1.0,32.0,-0.0004514577123214499
33,Pb__4,0.004564252123284707,,1.0,33.0,0.004564252123284707
34,Pb__5,0.008040900648036524,,1.0,34.0,0.008040900648036524
35,Pb__6,0.014511015940647312,,1.0,35.0,0.014511015940647312
