,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
0,algU_regulon__empty_vector,-1.3877787807814457e-17,0.49936488029544723,3.0,0.0,0.44961975530000003,2.0,-0.5374547887000001,4.0,0.0878350334,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,0.6022134254333333,0.21373469470906123,3.0,1.0,0.6811080217000001,3.0,0.7652858837000001,5.0,0.3602463709,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,2.64884782355,0.23919847576697112,4.0,6.0,2.6839545178,20.0,2.33730169,40.0,2.9196286184,63.0,2.654506468,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-0.8525095548000001,5.181131130836196,4.0,7.0,0.8679331880000001,33.0,1.9016117286,81.0,-8.5659394155,82.0,2.3863562797,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,2.7458547272250002,2.6689695086940777,4.0,8.0,5.3749035412,51.0,0.5847605387,65.0,4.7117044749,76.0,0.31205035410000004,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,6.1363123876333345,2.348207278562834,3.0,9.0,5.2018072605,22.0,4.3992277382000005,49.0,8.8079021642,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,-1.9767803126999999,2.270412528509552,2.0,10.0,-3.5822044077,26.0,-0.3713562177,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,4.5368501938,0.1432496476027182,3.0,11.0,4.5033179058,54.0,4.6938916057,83.0,4.4133410699,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,5.1098673281,1.3875743925426771,4.0,12.0,3.629046742,48.0,6.9594141324,64.0,5.1428237798,78.0,4.7081846582,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.55152938465,2.1883807153916304,4.0,13.0,1.2080270741,38.0,1.5792046535000002,67.0,2.1033628619,72.0,-2.6844770509,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,0.26489643099999993,2.3841724490385268,3.0,14.0,-2.473851433,41.0,1.3919413102,85.0,1.8765994158,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,0.8561915229250001,2.7073733757524137,4.0,15.0,2.736730014,52.0,1.4079843709,71.0,2.3959824525,80.0,-3.1159307457,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,3.697296167533333,2.807842158881956,3.0,16.0,3.9312788083,53.0,0.7797840595000001,77.0,6.3808256348,,,,,,,,,,,,,,,,,,,,,,
