,-0.06312331463138825,-0.037873988778832954,-0.01262466292627766,0.012624662926277633,0.037873988778832926,0.06312331463138822,0.08837264048394351,0.1136219663364988,0.13887129218905409,0.16412061804160938,0.18936994389416467,0.21461926974671997,0.23986859559927526,0.26511792145183055,0.29036724730438584,0.31561657315694114,0.34086589900949643,0.3661152248620517,0.391364550714607,0.4166138765671623
thresh,-0.0757479775576659,0.0757479775576659,1,,,,,,,,,,,,,,,,,
unreg,1,38,2999,2465,40,7,2,1,4,0,1,2,0,2,0,1,1,0,0,0
unreg_genes,[],[],[],[],[],[],['cycA' 'PP_3337'],['PP_3333'],['PP_3331' 'PP_3332' 'PP_4836' 'PP_4835'],[],['PP_4839'],['PP_5600' 'PP_3330'],[],['oprC' 'PP_3335'],[],['PP_4837'],['PP_3336'],[],[],[]
