,SP5448_04930
SRX1726505,-0.16975176150000001
SRX1726506,0.1494374181
SRX1726507,0.0203143434
SRX1726508,-0.2116226047
SRX1726509,-0.3117328264
SRX1726510,-0.29783965030000004
SRX1726511,-0.980862651
SRX1726512,-0.9940885864000001
SRX1726513,-0.7560782610000001
SRX1081650,0.0027472175
SRX1081651,0.0494597626
SRX1081652,-0.1152460694
SRX1081653,-0.2876262404
SRX1081654,-0.020258816000000002
SRX1081655,-0.09082127720000001
SRX1081656,0.0477478723
SRX1081657,-0.22537484060000001
SRX1081658,-0.0792103453
SRX1081659,0.18839403070000002
SRX1081660,0.16685501660000002
SRX1081661,-0.08192116370000001
SRX1081662,0.0288762792
SRX1081663,-0.0249356901
SRX1081664,0.049665823500000005
SRX1081665,0.2271850719
SRX1081666,-0.0123034115
SRX1081668,0.124206538
SRX1081669,0.2099801873
SRX1081670,-0.1828222128
SRX1081671,0.0254022676
SRX1081672,-0.3612675255
SRX1081673,-0.5974351873
SRX1081674,-0.5801833807
SRX1081675,-0.47802281030000005
SRX1081676,-0.1793636406
SRX1081677,-0.37240199290000003
SRX1081678,-0.6218986592
SRX1081679,-0.3807782998
SRX1081680,-0.422264958
SRX1081681,-0.5378847331000001
SRX1081682,-0.5532465507000001
SRX1081683,-0.6145598793
SRX1081684,-0.3239566189
SRX1081685,-0.711016537
SRX1081686,-0.7588238041
SRX1081687,-0.5170508253
SRX1081688,-1.2676092987
SRX1081689,-0.5880180655
SRX1081690,-0.7910449278
SRX1081691,-0.4945001738
SRX1081692,-0.7612316955
SRX1962715,-0.08529209600000001
SRX1962716,0.1402156102
SRX1962717,-0.0549235142
SRX1962718,0.7774906687
SRX1962719,-0.6858274273
SRX1962720,-0.4920629858
SRX1962721,-0.4551104676
SRX4892146,-0.0046251058
SRX4892147,0.0110050873
SRX4892148,-0.0485052307
SRX4892149,0.0421252492
SRX4892150,-0.1590578577
SRX4892151,-0.0836864858
SRX4892152,-0.0743059011
SRX4892153,-0.054714311200000004
SRX4892154,0.1579663366
SRX4892155,-0.044087221
SRX4892156,-0.0354115325
SRX4892157,-0.15970652570000002
SRX4892158,-0.0425536054
SRX4892159,-0.0965528023
SRX4892160,-0.0284154784
SRX4892161,-0.062936906
SRX7620814,-1.0850285578
SRX7620815,-1.2244074177
SRX7620816,-1.1852964399
SRX7620817,-1.4443924398
SRX7620818,-1.4761180421
SRX7620819,-1.4401020185
SRX7620856,1.0055752481
SRX7620857,-0.1734528128
SRX7620858,1.3670742501
SRX7620859,0.030139966
SRX7620860,0.8752248431
SRX7620861,-0.3692402534
SRX7620862,0.8097130581
SRX7620863,0.2903378399
SRX7620864,1.2494357979
SRX7620865,0.10396421700000001
SRX7620866,1.4355835594
SRX7620867,-0.0945988254
SRX2161502,-0.0316295375
SRX2161503,0.0533216745
SRX2161504,-0.021692137
SRX2161505,-0.1481160045
SRX2161506,-0.2040506007
SRX2161507,-0.1027738294
SRX2161508,0.031025452000000002
SRX2161509,0.24606351070000002
SRX2161510,0.21043802290000002
SRX2161511,0.2582444528
SRX2161512,0.0684354241
SRX2161513,0.0775480783
SRX2161514,-0.6355489179
SRX2161515,-0.7352309589
SRX2161516,-0.589593822
SRX2161517,-0.32294981770000003
SRX2161518,-0.3569017906
SRX2161519,-0.3046955134
SRX2161520,-0.3199274664
SRX2161521,-0.3643135679
SRX2161522,-0.1482057115
SRX2161523,0.07894827700000001
SRX2161524,0.0920300879
SRX2161525,-0.21634154660000002
