,b4696_1
omics__bw_glc__2,2.9790651209
omics__bw_pyr__1,3.5029500157999998
omics__bw_pyr__2,3.5218321664
ompr__wt_nacl__1,3.6409005968
ompr__wt_nacl__2,3.4887841197
ompr__bw_delompr_nacl__1,3.4781104297
ompr__bw_delompr_nacl__2,3.1571700269
minspan__wt_ade__1,2.735218795
minspan__wt_glc__1,2.0413125708
minspan__wt_glc__2,2.1860238457
minspan__wt_glc__3,2.0514989344
minspan__wt_glc__4,2.5615573868
minspan__wt_glc_anaero__1,2.9530263963000003
minspan__wt_glc_anaero__2,3.7648397146
minspan__wt_trp__1,2.8637176418
minspan__bw_delcra_glc__1,2.7678737393
minspan__bw_delcra_glc__2,2.8328593174
minspan__bw_delcra_trp__1,3.2009731765
minspan__bw_delmntr__1,2.7822017667
minspan__bw_delnac_ade__1,3.9314094235
minspan__bw_delnac_glc__1,3.5897709402
cra_crp__wt_ac__1,2.4900574627
cra_crp__wt_ac__2,2.1464451556
cra_crp__wt_fru__1,2.2819814904999998
cra_crp__wt_fru__2,2.2396650492
cra_crp__delcra_ac__1,3.6201429277
cra_crp__delcra_ac__2,3.3492499219000003
cra_crp__delcra_fru__1,3.0815930646
cra_crp__delcra_fru__2,3.2344635151
cra_crp__delcra_glc__1,2.6815432588
cra_crp__delcra_glc__2,2.7743180712
rpoB__wt_031__1,2.4954827207
rpoB__wt_044__1,2.8380522187
rpoB__wt_lb__1,2.3791956741
rpoB__wt_lb__2,2.4074234806
rpoB__rpoBE546V_031__1,2.7308462287
rpoB__rpoBE546V_044__1,2.4436191162
rpoB__rpoBE546V_lb__1,1.80241889
rpoB__rpoBE546V_lb__2,2.2573699182
rpoB__rpoBE546V_glc__1,2.4021118697
rpoB__rpoBE672K_glc__1,1.9484320838
rpoB__rpoBE672K_glc__2,1.5546687041
rpoB__rpoBE672K_lb__1,2.3263511980000002
rpoB__rpoBE672K_lb__2,1.8078329249
crp__wt_fru__1,2.4155102575000003
crp__wt_glyc__1,2.7536249652
crp__wt_glyc__2,2.5402404323
crp__delar1_glyc__1,3.0283622679
crp__delar1_glyc__2,3.297825887
crp__delar1ar2_glyc__1,2.5588962049
crp__delar1ar2_glyc__2,2.6938930015
crp__delar1ar2_glyc__3,2.8721264321
crp__delar2_glyc__1,2.8404310192
crp__delar2_glyc__2,2.903005897
crp__delar2_glyc__3,3.169764037
crp__delcrp_fru__1,3.229597241
crp__delcrp_fru__2,3.4303777176
crp__delcrp_fru__3,3.4827021979
crp__delcrp_glc__1,3.1946177057
crp__delcrp_glc__2,3.225099959
crp__delcrp_glc__3,3.4234140483
crp__delcrp_glyc__1,3.0967452002
crp__delcrp_glyc__2,2.9933174109
crp__delcrp_glyc__3,3.311048937
glu__glu_ale3__1,1.8686123446
glu__glu_ale4__1,1.3484592874999999
glu__glu_ale5__1,1.1638644227000001
glu__glu_ale6__1,1.2031965553
glu__glu_ale8__1,1.7434245363
glu__glu_ale9__1,1.7610707169
glu__glu_ale10__1,1.8498919227
42c__wt_42c__1,3.3861679683
42c__42c_ale1__1,2.5745072885
42c__42c_ale2__1,1.9409112956999999
42c__42c_ale3__1,2.2812476704
42c__42c_ale4__1,2.2718227272
42c__42c_ale5__1,1.8063814949
42c__42c_ale6__1,1.5896436698
42c__42c_ale8__1,1.7528847499
42c__42c_ale9__1,1.7505957608
42c__42c_ale10__1,2.2818673444
ssw__wt_ac__1,3.1447479848
ssw__wt_glc__1,1.4894341625
ssw__wt_glyc__1,2.9614968113
ssw__wt_xyl__1,2.6314473806
ssw__glc_ale1__1,2.9971060916
ssw__glc_ale2__1,3.5677491937
ssw__glc_ale3__1,2.7258815885
ssw__glyc_ale1__1,3.0425461691
ssw__glyc_ale2__1,2.895423373
ssw__xyl_ale1__1,3.4427799187
ssw__xyl_ale2__1,3.1070692039
ssw__xyl_ale3__1,3.0056677
ssw__glc_ac_ac2__1,3.0719964726
ssw__glc_ac_glc1__1,3.2432781621
ssw__glc_ac_glc2__1,2.6362922006
ssw__glc_glyc_glc__1,2.9262741256
ssw__glc_glyc_glyc__1,2.7768161852
ssw__glc_xyl_glc__1,2.2325598796
ssw__glc_xyl_xyl__1,2.8726417182
pgi__glu4_delpgi__1,3.5140073363
pgi__pgi_ale1__1,2.5635813093
pgi__pgi_ale2__1,3.1989464786
pgi__pgi_ale3__1,2.547549806
pgi__pgi_ale5__1,2.3490031086
pgi__pgi_ale6__1,2.8661761513
pgi__pgi_ale7__1,2.9612423757
pgi__pgi_ale8__1,2.2951267475
ica__wt_glc__1,2.2945830655
ica__wt_glc__2,2.1907112936
ica__wt_glc__3,2.3179552911
ica__wt_glc__4,2.4225324647
ica__arg_sbt__1,3.3091567811
ica__arg_sbt__2,2.4819650083
ica__cytd_rib__1,2.7478146996
ica__cytd_rib__2,3.397671746
ica__gth__1,3.9645441653
ica__gth__2,4.3957358155
ica__leu_glcr__1,2.2791409522
ica__leu_glcr__2,2.4866772797
ica__met_glc__1,1.8872662427
ica__met_glc__2,2.5656495097
ica__no3_anaero__1,2.7255231164
ica__no3_anaero__2,3.024717873
ica__phe_acgam__1,1.8803816127
ica__phe_acgam__2,1.9073596767
ica__thm_gal__1,3.2253334907
ica__thm_gal__2,3.3586868798
ica__tyr_glcn__1,2.008549357
ica__tyr_glcn__2,2.1345325823
ica__ura_pyr__1,2.253929986
ica__ura_pyr__2,2.3995415216
ica__wt_glc__5,2.4089701332
ica__wt_glc__6,2.7314613926
ica__bw_delpurR_cytd__1,2.2959562963
ica__bw_delpurR_cytd__2,2.365960813
ica__ade_glc__1,2.625548944
ica__ade_glc__2,2.8653920761
ytf__wt_glc__1,3.3115307795
ytf__wt_glc__2,3.7255529109000003
ytf__delyafC__1,3.5245498254000003
ytf__delyafC__2,3.8167393492
ytf__delyeiE__1,3.3020974336
ytf__delyeiE__2,3.2611310251
ytf__delyiaJ__1,3.7017884154000003
ytf__delyiaJ__2,3.7257383758
ytf__delyieP__1,3.4055690809
ytf__delyieP__2,3.3326096133
ytf__wt_ph5__1,3.2592950572
ytf__wt_ph5__2,3.253273273
ytf__wt_ph8__1,2.8517243025
ytf__wt_ph8__2,3.1531270408
ytf__delybaO__1,3.4563381252
ytf__delybaO__2,3.0823222806
ytf__delybaQ__1,2.6427687241
ytf__delybaQ__2,2.6438621044
ytf__delybiH__1,3.3899982916
ytf__delybiH__2,3.617861155
ytf__delydcI_ph5__1,3.1525578027
ytf__delydcI_ph5__2,2.8796494967
ytf__delydcI_ph8__1,2.8383849213000003
ytf__delydcI_ph8__2,2.5649832635000003
ytf__delyddM__1,3.0349205388
ytf__delyddM__2,3.1057402372
ytf__delyheO__1,3.1464787392
ytf__delyheO__2,3.1643751017
fps__bw_glc__1,2.3461058275
fps__bw_glc__2,2.469700134
fps__fps_thrA_ale1__1,3.2080267201
fps__fps_thrA_ale1__2,3.0096286038
fps__fps_thrA_ale2__1,3.1438629466
fps__fps_thrA_ale2__2,3.090772401
fps__fps_serB_ale1__1,3.1299107344
fps__fps_serB_ale1__2,3.2885468984
fps__fps_serB_ale4__1,3.6093684979000002
fps__fps_serB_ale4__2,3.9487572915999998
fps__fps_ptsI_ale1__1,2.9157596537
fps__fps_ptsI_ale1__2,2.9632550008000003
fps__fps_ptsI_ale3__1,2.8751103771
fps__fps_ptsI_ale3__2,2.9044633533
pal__lyx_ale2_f6__1,3.3141819019
pal__lyx_ale2__1,2.3926811147000002
pal__lyx_ale2__2,2.0979407448
pal__lyx_ale4__1,2.3926811147000002
pal__lyx_ale4__2,2.0979407448
pal__5drib_ale10_f18__1,3.622370673
pal__5drib_ale10_f18__2,3.6329068965999998
pal__5drib_ale10__1,3.1029632701
pal__arab_ale14_f9__1,3.3501785486
pal__arab_ale14_f9__2,2.7587276637
pal__arab_ale14__1,2.3185651581
pal__arab_ale14__2,2.438073245
pal__arab_ale16__1,2.9816647493
pal__arab_ale16__2,3.0971588395
pal__tartr_ale26_f10__1,3.4595550738
pal__tartr_ale26_f10__2,3.6087487339
pal__tartr_ale26__1,2.5681254595
pal__tartr_ale26__2,3.0020085239
pal__tartr_ale28_f10__1,3.5999638111000003
pal__tartr_ale28_f10__2,3.5073269723
pal__tartr_ale28__1,2.7437632441
pal__tartr_ale28__2,2.8623941421
efeU__delmenFentC_citr__1,3.2718496147
efeU__delmenFentC_citr__2,2.9873468861
efeU__delmenFentC__1,3.5639015076
efeU__delmenFentC__2,3.607085835
efeU__menFentC_ale39__1,2.7031784302
efeU__menFentC_ale39__2,2.7248580554
efeU__menFentC_ale29__1,2.8575782674
efeU__menFentC_ale29__2,2.8744008206
efeU__menFentC_ale30__1,2.7970634662
efeU__menFentC_ale30__2,2.5781947331
efeU__menFentCubiC_ale36__1,2.7341532107
efeU__menFentCubiC_ale36__2,2.7182612678
efeU__menFentCubiC_ale37__1,3.1003770735
efeU__menFentCubiC_ale37__2,3.02118805
efeU__menFentCubiC_ale38__1,3.2253575657
efeU__menFentCubiC_ale38__2,3.40191991
