,PSPTOB0060
SRX1828913,0.2108746614
SRX1828914,-1.3241168719
SRX1828915,-0.2252631406
SRX1828916,-1.1173543031
SRX1828917,0.0143884792
SRX1828918,-1.537101886
SRX3983989,0.4435440003
SRX3983990,-0.1665731775
SRX3983993,0.3462283642
SRX3983994,0.5464419231000001
SRX3983995,0.09977691920000001
SRX3983996,0.6715374519
SRX3983997,0.6774024523000001
SRX3983998,-0.07705058690000001
SRX3983999,-0.0040354316
SRX3984000,0.0689306433
SRX3984001,0.4461429274
SRX3984002,0.8568005416000001
SRX3984003,1.0931619349
SRX3984004,-0.11173746500000001
SRX3984005,-0.002086803
SRX3984006,1.0114290781
SRX3984007,0.5028556442000001
SRX3984008,-0.0076986666
SRX3984009,0.013854071
SRX3984010,0.3560433361
SRX3984011,-0.2060477952
SRX3984012,0.06981413780000001
SRX3984013,-0.42781278450000004
SRX3984014,-0.0179112378
SRX3984015,0.9553180603
SRX3984016,0.1973589653
SRX3984017,0.42803304950000004
SRX3984019,0.1596435645
SRX3984020,0.1709940805
SRX3984021,0.1568375261
SRX3984022,0.3067408687
SRX3984023,-0.1014482584
SRX3984024,0.3563405519
SRX3984025,-0.1315328418
SRX3984026,0.5006096011
SRX3984027,-0.20908367830000002
SRX3984028,0.4851878117
SRX3984029,0.1262089041
SRX3984031,0.4025019499
SRX3984032,0.4791977374
SRX3984034,-0.2750648888
SRX3984035,-0.4445103494
SRX3984036,0.9712537453000001
SRX3984037,1.3374690262
SRX3984038,0.1894787961
SRX3984039,1.1077877069
SRX3984040,0.0050985096
SRX3984041,0.3910824606
SRX3984042,0.3695623954
SRX3984043,0.1500114028
SRX3984045,0.7442056988
SRX3984046,0.0971575588
SRX3984047,1.1694991069
SRX3984048,0.5570360915
SRX3984049,0.6214696375000001
SRX3984050,0.8867202306
SRX3984051,1.1963862562
SRX3984052,0.25470495120000003
SRX3984056,0.6103719171
SRX3984057,1.1002873955
SRX3984058,0.6646004438
SRX3984059,-0.2149975328
SRX3984061,-0.1516174152
SRX3984062,-0.1579096765
SRX3984063,-0.3167445158
SRX3984064,-0.0309465644
SRX3984065,0.0958403884
SRX3984066,0.3109959224
SRX3984067,-0.21745357170000001
SRX3984068,0.2680865034
SRX3984069,0.3950690886
SRX3984070,0.8140230018
SRX3984071,0.8079261958
SRX3984073,-0.26896298150000003
SRX3984074,-0.06310542620000001
SRX3984077,0.0009369059
SRX3984078,-0.1169478146
SRX3984079,0.4464583278
SRX3984080,0.27935558850000003
SRX3984082,0.08473895640000001
SRX3984084,0.09200587900000001
SRX6997963,0.27127454700000003
SRX6997964,-1.1422262241
SRX6997965,-1.5746273964
SRX6997967,0.7708234426
SRX6997968,-0.1583270457
SRX6997969,-0.5545699235
SRX6997971,-1.0420979896
SRX6997972,-0.6204807415
SRX6997973,-0.9693814602
SRX3159100,-0.32537369120000004
SRX3159101,-0.40698935350000004
SRX3159102,1.1604445606
SRX3159103,-0.42808151590000004
SRX3159000,0.8069156844
SRX3159001,0.6350745235
SRX3159002,-1.0764039695
SRX3159003,0.3911730915
SRX3159004,-0.0511958069
SRX3159005,-0.7638775607
SRX3159006,-1.0764039695
SRX3159007,-0.1461243219
SRX3159008,-0.6243132983
SRX3159009,0.6492641552
SRX3159010,0.3850572688
SRX3159012,-0.09416361670000001
SRX3159013,0.7226009363
SRX3159014,0.8443531602000001
SRX3159015,-0.1945956641
SRX3159016,0.6975702628
SRX3159017,0.9710199868
SRX3159018,0.8346747297
SRX3159019,-0.8148103806
SRX3159020,0.1930906254
SRX3159021,0.1821001146
SRX3159022,0.4144984003
SRX3159023,1.4063103568
SRX3159024,0.38913461260000004
SRX3159025,0.36566984960000004
SRX3159026,-1.0764039695
SRX3159027,1.2177626099
SRX3159028,0.8479611825000001
SRX3159029,0.1492069581
SRX3159030,-0.5327165447000001
SRX3159034,1.3239063496
SRX3159036,0.3079897354
SRX3159037,0.3575545986
SRX3159041,-1.0764039695
SRX3159042,-0.2845893923
SRX3159043,0.3944787455
SRX3159045,0.39050427670000004
SRX3159047,0.1479628044
SRX3159048,-0.5642895844
SRX3159049,0.8123703653000001
SRX3159050,1.0127338664
SRX3159051,1.0534892569
SRX3159052,1.1958054002
SRX3159053,0.4454457812
SRX3159054,0.7718113917
SRX3159055,-1.0764039695
SRX3159056,-1.0764039695
SRX3159057,-1.0764039695
SRX3159058,-0.3269444111
SRX3159060,0.6454331524
SRX3159061,-1.0764039695
SRX3159062,-1.0764039695
SRX3159063,0.8080911205
SRX3159066,0.2173762286
SRX3159069,0.7767544234
SRX3159070,0.5598763406
SRX3159071,-0.14009727700000002
SRX3159073,0.8712261999
SRX3159074,0.6090105928
SRX3159075,0.1325079729
SRX3159076,0.4749851398
SRX3159080,1.4793739865
SRX3159082,-0.2799181448
SRX3159083,0.263561844
SRX3159086,0.37767779700000004
SRX3159087,-0.36110268830000003
SRX3159088,0.3222601734
SRX3159089,-0.2922927805
SRX3159090,1.0606752668
SRX3159091,0.1357126799
SRX3159092,0.933847325
SRX3159093,-0.1753014028
SRX3159094,-1.0764039695
SRX3159095,-0.5087093695
SRX3159096,0.30985023170000003
SRX3159097,-0.43186019270000003
SRX3159098,-1.0764039695
SRX3159099,-1.0764039695
SRX3158988,0.3009472486
SRX3158989,-1.377860484
SRX3158990,0.010134800400000001
SRX3158991,-0.26116171390000004
SRX3158992,-0.20900544070000002
SRX3158996,-0.091941808
SRX3644656,0.1495352978
SRX3644657,-0.32533689190000004
SRX3644658,0.1758015941
SRX3644659,-0.0345327359
SRX3644660,-0.2738924129
SRX3644661,-0.5295395432000001
SRX3644662,0.1080330267
SRX3644663,-0.631461358
SRX3644664,-0.1793389907
SRX3644665,-0.4190466157
SRX3644666,-0.825700977
SRX3644667,-0.2737405852
SRX3644668,-0.1988394917
