,-0.042434943,-0.028289962000000002,-0.014144981000000001,0.0,0.014144981000000001,0.028289962000000002,0.042434943,0.056579924000000004,0.070724905,0.084869886,0.099014867,0.11315984800000001,0.127304829,0.14144981,0.155594791,0.169739772,0.183884753,0.198029734,0.212174715,0.22631969600000001
thresh,-0.0353624525,0.0353624525,2,,,,,,,,,,,,,,,,,
unreg,1,8,513,4890,228,15,10,6,6,1,5,1,6,4,3,0,0,0,0,0
SigK,0,6,20,79,12,7,10,11,8,8,1,2,9,2,1,2,0,0,0,0
unreg_genes,['S1388'],[],[],[],[],[],['S472' 'sspA' 'ispA' 'S1170' 'S471' 'ykzR' 'S192' 'S1223' 'S1206' 'S757'],['S512' 'csfG' 'S314' 'S1010' 'ygaK' 'S423'],['yodN' 'ytkC' 'ypqP' 'yclG' 'yjaU' 'ydzH'],['S1009'],['S1252' 'S1449' 'yuzJ' 'ywhL' 'yjcZ'],['ywhK'],['S1385' 'ywrK' 'S665' 'yczM' 'S424' 'S193'],['ydzR' 'yczN' 'yosA' 'S771'],['ypzD' 'aprX' 'S359'],[],[],[],[],[]
SigK_genes,[],['cotY' 'S420' 'cotF' 'yxeE' 'cotT' 'cotZ'],"['S380' 'cotE' 'S610' 'csfB' 'ysnD' 'gerPA' 'gerPB' 'yitA' 'yitC' 'gerPC'
 'yhjR' 'oxdD' 'gerPE' 'S394' 'ymaG' 'yeeK' 'gerPD' 'S296' 'cotM' 'yitB']","['yisZ' 'ydgB' 'yitD' 'cotH' 'ytlD' 'S195' 'cotP' 'S1562' 'xpaC' 'yotB'
 'S1386' 'yosX' 'yfhP' 'ytlA' 'cotB' 'S763' 'ytlC' 'S666' 'ftsY' 'ldt'
 'tgl' 'lytH' 'S422' 'spoIISA' 'ydgA' 'dapA' 'yrzN' 'S762' 'yhjQ' 'S600'
 'cwlJ' 'gerPF' 'yotC' 'S379' 'yisY' 'S1191' 'spoVK' 'ytcA' 'S624' 'S22'
 'yotM' 'S393' 'S984' 'S1387' 'ytcB' 'sigK' 'yaaO' 'dapG' 'S839' 'yaaN'
 'yrkC' 'ytcC' 'S657' 'S698' 'yotE' 'S841' 'gerT' 'yotK' 'yotD' 'yjqC'
 'ywrJ' 'ylbE' 'ylbD' 'yotI' 'S1179' 'sigKC' 'yotJ' 'asd' 'ypqA' 'surC'
 'S995' 'S1178' 'S945' 'yotG' 'cotA' 'S28' 'yotH' 'S425' 'sprB']","['ytdA' 'spoIISB' 'S599' 'S751' 'yabG' 'S654' 'pghL' 'yppG' 'S349' 'yqfQ'
 'cgeE' 'lipC']",['spoVFB' 'cotSA' 'cotD' 'cotQ' 'ytxO' 'cotS' 'spoVFA'],['yodH' 'S1316' 'S598' 'yobW' 'cgeD' 'S1075' 'S1317' 'cotI' 'yjzB' 'spsL'],"['spsK' 'spsJ' 'S421' 'ykvQ' 'S347' 'cotX' 'cotW' 'gerE' 'S729' 'S497'
 'spsI']",['ykzQ' 'cotR' 'sscA' 'cotV' 'spsD' 'spsC' 'spsF' 'yfnD'],['spsE' 'spsG' 'spsB' 'spsA' 'S622' 'cwlH' 'yfnE' 'yhcO'],['ykvP'],['cotU' 'spoVIF'],['cgeC' 'cotG' 'yodU' 'cgeB' 'yodI' 'yfnH' 'yfnF' 'yfnG' 'cwlC'],['S251' 'cgeA'],['cotC'],['yurS' 'sspG'],[],[],[],[]
