,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,ALE__GalactoseA5,-0.9337249784999995,0.16673387547233262,2.0,0.0,-0.8158263244999997,1.0,-1.0516236324999992,,,,
1,ALE__GalactoseA6,-0.7046253154999995,0.00827675699868059,2.0,2.0,-0.6987727644999993,3.0,-0.7104778664999998,,,,
2,ALE__GalactoseA8,-0.1371786509999997,0.262975481847264,2.0,4.0,0.0487730955000005,5.0,-0.3231303974999999,,,,
3,ALE__IL_Control,6.453171330633722e-16,0.1623598304829964,4.0,6.0,0.1844699525000006,7.0,-0.1638950974999993,8.0,0.0845274315000006,9.0,-0.1051022864999993
4,ALE__IL_TEOH_OAc,-0.037858835499999355,0.6924346662018899,2.0,10.0,0.4517664125000005,11.0,-0.5274840834999992,,,,
5,ALE__IL_TEA_HS,-0.7646652474999995,0.4604466095681596,2.0,12.0,-1.0902501674999998,13.0,-0.4390803274999992,,,,
6,ALE__IL_Mixed,-0.3581269179999995,0.2500332017794023,2.0,14.0,-0.1813267454999998,15.0,-0.5349270904999992,,,,
7,ALE__IL_PP5350,-0.1335429399999994,0.03420187748647771,2.0,16.0,-0.1093585604999995,17.0,-0.1577273194999993,,,,
8,ALE__IL_T8,-0.37317606549999954,0.45590316989896373,2.0,18.0,-0.0508038424999996,19.0,-0.6955482884999995,,,,
9,ALE__IL_T9,-0.04210982049999945,0.082112848504393,2.0,20.0,0.0159527315000005,21.0,-0.1001723724999994,,,,
10,ALE__IL_Control2,1.4881083130000006,0.1574588102707314,2.0,22.0,1.3767681205000004,23.0,1.5994485055000007,,,,
11,ALE__IL_Glc+Ace,-0.7062393084999994,0.2671975181498862,2.0,24.0,-0.8951764854999995,25.0,-0.5173021314999993,,,,
12,ALE__XyloseA1,-0.8671916799999995,0.05714569365633023,2.0,26.0,-0.9075997874999996,27.0,-0.8267835724999992,,,,
13,ALE__XyloseA2,-1.2105111504999995,0.343343666698552,2.0,28.0,-0.9677305154999996,29.0,-1.4532917854999994,,,,
14,ALE__XyloseA3,-1.4286805084999994,0.2262919918990084,2.0,30.0,-1.2686679064999993,31.0,-1.5886931104999995,,,,
15,ALE__XyloseA4,1.1424412750000004,0.39636371331313686,2.0,32.0,0.8621698055000007,33.0,1.4227127445,,,,
16,Aromatic__Coumarate,-0.34634059666666656,0.27035447340918084,3.0,34.0,-0.6494737603333327,35.0,-0.2593824903333335,36.0,-0.1301655393333334,,
17,Aromatic__Coumarate+ferulate,1.0633474333333337,0.2146901320111753,3.0,37.0,1.296548753666667,38.0,1.0195802196666666,39.0,0.873913326666667,,
18,Aromatic__Ferulate,-0.2520158336666664,0.14178572683498722,3.0,40.0,-0.2143034333333329,41.0,-0.1328991253333331,42.0,-0.4088449423333333,,
19,Aromatic__Glucose,5.614721650578266e-16,0.17652136909634147,3.0,43.0,0.1682914796666672,44.0,-0.1837362873333328,45.0,0.0154448076666673,,
20,Bioreactor1__24h,4.579669976578771e-16,0.22667259283108818,2.0,46.0,-0.1602817274999992,47.0,0.1602817275000001,,,,
21,Bioreactor2__S_0min,-1.5265566588595902e-16,0.5477424662604634,3.0,48.0,-0.5649428286666667,60.0,0.5287466863333332,72.0,0.036196142333333,,
22,Bioreactor2__S_15min,0.3032088523333334,0.31268992768402465,3.0,49.0,-0.0144470326666663,61.0,0.6106841793333331,73.0,0.3133894103333334,,
23,Bioreactor2__P1_15min,0.15769735,0.22705358364409542,3.0,50.0,0.3823764103333333,62.0,-0.0716585026666667,74.0,0.1623741423333333,,
24,Bioreactor2__P3_15min,0.43640867033333325,0.2585263654903588,3.0,51.0,0.138060422333333,63.0,0.5943648123333336,75.0,0.5768007763333332,,
25,Bioreactor2__P5_15min,-0.02038988199999987,0.11914677449131364,3.0,52.0,-0.1049352966666665,64.0,0.115877551333333,76.0,-0.0721119006666661,,
26,Bioreactor2__S_1h,0.20264091100000015,0.16516591649441079,3.0,53.0,0.3925361903333337,65.0,0.0923760543333331,77.0,0.1230104883333336,,
27,Bioreactor2__S_3h,0.3043794566666668,0.3826461829688269,3.0,54.0,0.5108301073333337,66.0,-0.1371529746666668,78.0,0.5394612373333336,,
28,Bioreactor2__S_9h,0.30719593233333325,0.19361384240653273,3.0,55.0,0.0906607773333334,67.0,0.367289710333333,79.0,0.4636373093333334,,
29,Bioreactor2__S_25h,-0.15188334033333326,0.28667386694094615,3.0,56.0,-0.2534114256666662,68.0,0.171737701333333,80.0,-0.3739762966666666,,
30,Bioreactor2__P1_25h,0.07049383566666705,0.2200812155971273,3.0,57.0,-0.0276483486666663,69.0,0.3225718863333338,81.0,-0.0834420306666663,,
31,Bioreactor2__P3_25h,0.060124866333333395,0.10550280392838647,3.0,58.0,0.1819339583333334,70.0,0.0008787733333335,82.0,-0.0024381326666667,,
32,Bioreactor2__P5_25h,0.15538126866666663,0.2825345412725417,3.0,59.0,0.385345145333333,71.0,0.2408069863333333,83.0,-0.1600083256666664,,
33,Carbon__Citrate,0.04369910666666646,0.2566549378287265,3.0,84.0,0.309212563,85.0,0.0249542659999999,86.0,-0.2030695090000005,,
34,Carbon__Ferulate,0.5744194809999996,0.09156607433431889,3.0,87.0,0.486471356,88.0,0.5675684369999994,89.0,0.6692186499999995,,
35,Carbon__Glucose,-4.440892098500626e-16,0.5045573900469723,2.0,90.0,-0.3567759520000004,91.0,0.3567759519999995,,,,
36,Carbon__Serine,-1.7539657883333337,0.17529955585242354,3.0,92.0,-1.877731252,93.0,-1.5533692620000004,94.0,-1.8307968510000008,,
37,Carbon2__Glucose,9.00176923742298e-16,0.032013283528811894,3.0,95.0,-0.0329129259999989,96.0,0.031030577000001,97.0,0.0018823490000006,,
38,Carbon2__Coumarate,-0.5651710463333325,0.048922901751803596,3.0,98.0,-0.509559874999999,99.0,-0.6015788719999993,100.0,-0.5843743919999991,,
39,Crc__Control,0.0,0.4967515470726791,2.0,101.0,0.3512563874999999,102.0,-0.3512563874999999,,,,
40,Crc__Del_crc,-0.5247528810000002,0.1529257848702092,2.0,103.0,-0.4166180215000001,104.0,-0.6328877405000002,,,,
41,Crc__Del_crcZ_crcY,-0.4462659554999999,0.8275723406556023,2.0,105.0,-1.0314479694999998,106.0,0.1389160585,,,,
42,FinR__Control,3.006854025026466e-16,0.09855068011354483,3.0,107.0,0.1126348640000003,108.0,-0.0422718949999998,109.0,-0.0703629689999996,,
43,FinR__Del_finR,-0.1559870349999997,0.2307318725245617,3.0,110.0,0.0376086760000005,111.0,-0.4113021529999998,112.0,-0.0942676279999998,,
44,FleQ__Del_fleQ,-0.43229894399999996,0.055008871245288776,3.0,113.0,-0.4957267286666664,114.0,-0.3976417516666668,115.0,-0.4035283516666665,,
45,FleQ__OE_wspR,0.7806430566666668,0.4810039631966867,3.0,116.0,1.094716048333333,117.0,1.0203223653333335,119.0,0.2268907563333337,,
46,FleQ__Control,3.307539427529112e-16,0.0985502241779661,3.0,118.0,-0.0703619076666663,120.0,0.1126344763333335,121.0,-0.0422725686666662,,
47,Fuel__Butanol,-0.06223311149999985,0.11879175357227939,2.0,122.0,0.0217653430000002,123.0,-0.1462315659999999,,,,
48,Fuel__Control,0.0,0.05245427138707454,2.0,124.0,-0.0370907709999999,125.0,0.0370907709999999,,,,
49,Fuel__Isopentanol,4.498965339000001,0.410223813033231,2.0,126.0,4.789037379000001,127.0,4.2088932990000005,,,,
50,Glycolaldehyde__Glycolaldehyde,1.493078239499999,0.03844740670479795,2.0,128.0,1.4658918174999993,130.0,1.5202646614999988,,,,
51,Glycolaldehyde__Control,-4.163336342344337e-16,0.4399278182257068,2.0,129.0,0.3110759434999997,131.0,-0.3110759435000005,,,,
52,HNS_protein__Control_ex,4.579669976578771e-16,0.2619398518413243,2.0,132.0,0.1852194455000004,147.0,-0.1852194454999995,,,,
53,HNS_protein__Del_turB_ex,0.20401311050000095,0.6586965383338927,2.0,133.0,0.6697818995000011,134.0,-0.2617556784999992,,,,
54,HNS_protein__WT_pCAR1_ex,-0.27921586799999915,0.12756983089404514,2.0,135.0,-0.3694213604999996,140.0,-0.1890103754999987,,,,
