,-0.3492018561230769,-0.29100154676923073,-0.23280123741538455,-0.17460092806153837,-0.1164006187076922,-0.058200309353846014,1.6653345369377348e-16,0.05820030935384635,0.11640061870769253,0.17460092806153865,0.2328012374153849,0.2910015467692311,0.34920185612307725,0.4074021654769234,0.4656024748307696,0.5238027841846158,0.5820030935384619,0.640203402892308,0.6984037122461542,0.7566040216000005
thresh,-0.3783020108,0.3783020108,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,47,4107,56,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ydfW'],[]
