,-0.11726394230769231,-0.09771995192307692,-0.07817596153846153,-0.058631971153846135,-0.03908798076923074,-0.01954399038461535,4.163336342344337e-17,0.01954399038461542,0.039087980769230826,0.05863197115384623,0.07817596153846161,0.09771995192307699,0.1172639423076924,0.1368079326923078,0.15635192307692314,0.17589591346153854,0.19543990384615395,0.21498389423076936,0.23452788461538476,0.2540718750000001
thresh,-0.1270359375,0.1270359375,2,,,,,,,,,,,,,,,,,
unreg,0,1,1,9,34,824,4201,731,55,8,4,0,0,0,0,0,0,0,0,0
FrlR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
FrlR_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['S1254'],['yurJ'],[],['frlM' 'frlB' 'frlD' 'frlN'],['frlO'],[]
