,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
63,Stressors__HiOs,5.4831629066000005,0.4509949201011973,3.0,149.0,5.9824950366,150.0,5.1054461254,151.0,5.3615475578,,,,,,,,,,
64,Stressors__BMM,-4.518541520666666,0.8079185780200165,3.0,152.0,-3.8857620482,153.0,-4.2412772894,154.0,-5.4285852244,,,,,,,,,,
65,Stressors__Heat,-7.263776850066667,0.4502813486572116,3.0,155.0,-7.7798614843,156.0,-6.9510008077,157.0,-7.0604682582,,,,,,,,,,
66,Stressors__Cold,0.29855067676666663,0.824271486686341,3.0,158.0,1.1004322632,159.0,0.3416402032,160.0,-0.5464204361,,,,,,,,,,
67,Stressors__Etha,-4.143177504366666,0.5247505473256595,3.0,161.0,-3.9774690213,162.0,-4.730777881,163.0,-3.7212856108,,,,,,,,,,
68,Stress Time Course__SMM,3.2819351531000005,0.16419306354554908,3.0,164.0,3.4502949783,165.0,3.1222529951,166.0,3.2732574859,,,,,,,,,,
69,Stress Time Course__Salt,-1.0182367271,0.3629255754018909,3.0,167.0,-0.8737788703,168.0,-1.4311472062,169.0,-0.7497841048,,,,,,,,,,
70,Stress Time Course__Mt0,-9.6261464246,1.6816445973048777,2.0,170.0,-8.4370441263,171.0,-10.8152487229,,,,,,,,,,,,
71,Stress Time Course__M0t45,-8.230887041466667,0.7392600021965167,3.0,172.0,-7.7154982354,173.0,-9.0778913246,174.0,-7.8992715644,,,,,,,,,,
72,Stress Time Course__M0t90,-7.6858173578,1.1085022052430524,3.0,175.0,-6.4987799909,176.0,-8.6940454048,177.0,-7.8646266777000005,,,,,,,,,,
73,Stress Time Course__M40t45,-7.050726815433333,1.811983709337333,3.0,178.0,-6.9134429738000005,179.0,-5.311289694,180.0,-8.9274477785,,,,,,,,,,
74,Stress Time Course__M40t90,-7.981957685966667,1.3523038105500589,3.0,181.0,-6.4486521108,182.0,-9.0044543828,183.0,-8.4927665643,,,,,,,,,,
75,Stress Time Course__dia0,-8.367807449833334,0.5747892948511458,3.0,184.0,-9.0127534365,185.0,-8.1810409014,186.0,-7.9096280116,,,,,,,,,,
76,Stress Time Course__dia5,-8.447102816433334,0.6426623000564734,3.0,187.0,-8.1881261815,188.0,-7.9743344122,189.0,-9.1788478556,,,,,,,,,,
77,Stress Time Course__dia15,-10.6934211747,0.47689684632748,3.0,190.0,-11.2406397262,191.0,-10.4731457035,192.0,-10.3664780944,,,,,,,,,,
78,Stressors__Diami,-12.0056086848,0.04184511681251088,3.0,193.0,-12.0530275218,194.0,-11.973861591,195.0,-11.9899369416,,,,,,,,,,
79,Stressors__Paraq,-11.332103400900001,1.4119781648636407,3.0,196.0,-11.3508999546,197.0,-12.7345894519,198.0,-9.9108207962,,,,,,,,,,
80,Stressors__H2O2,-13.035648510166666,0.25896935623564893,3.0,199.0,-13.2501403554,200.0,-13.1088466612,201.0,-12.7479585139,,,,,,,,,,
81,Stressors__Oxctl,-11.247328465766666,0.6476054708770729,3.0,202.0,-10.5159062927,203.0,-11.4782840349,204.0,-11.7477950697,,,,,,,,,,
82,Carbon Transition__GM-0.1,3.211053792033333,0.5402966335871987,3.0,205.0,2.6491593353000003,215.0,3.2572108654,225.0,3.7267911754,,,,,,,,,,
83,Carbon Transition__GM-0.2,3.396407105033333,1.2355332083632329,3.0,206.0,2.2876133486,216.0,3.1733243287,226.0,4.7282836378,,,,,,,,,,
84,Carbon Transition__GM+5,3.6001037263,0.7357610607399445,3.0,207.0,2.7641770865,217.0,3.8866732558,227.0,4.1494608366,,,,,,,,,,
85,Carbon Transition__GM+15,0.5638822385666667,0.6437088860196707,3.0,208.0,0.7792670949,219.0,-0.1599012159,229.0,1.0722808367,,,,,,,,,,
86,Carbon Transition__GM+25,-0.5788184278333334,0.6264073417441895,3.0,209.0,0.1408878818,220.0,-0.8761953576,230.0,-1.0011478077,,,,,,,,,,
87,Carbon Transition__GM+45,0.08381594526666669,0.7893802317553144,3.0,210.0,0.8593626666,221.0,0.11079143940000001,231.0,-0.7187062702,,,,,,,,,,
88,Carbon Transition__GM+60,-0.7592351074333333,0.18738308349139593,3.0,211.0,-0.6085465942,222.0,-0.7001094828000001,232.0,-0.9690492453,,,,,,,,,,
89,Carbon Transition__GM+90,-1.7616941687333334,1.4104230310046084,3.0,212.0,-1.0981368009,223.0,-3.3815185976,233.0,-0.8054271077,,,,,,,,,,
90,Carbon Transition__GM+120,-5.55961723695,0.5060419007007078,2.0,213.0,-5.2017915774,234.0,-5.9174428965,,,,,,,,,,,,
91,Carbon Transition__GM+150,-2.3350298125666664,2.2949662073350825,3.0,214.0,-4.1355623932,224.0,0.2491104969,235.0,-3.1186375414,,,,,,,,,,
92,Carbon Transition__GM+10,2.09130911065,0.4369284779472254,2.0,218.0,2.4002642003,228.0,1.7823540210000002,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,-5.961730795166666,0.24352731549306636,3.0,236.0,-6.0235580402,244.0,-6.1683852623,254.0,-5.6932490829999995,,,,,,,,,,
94,Carbon Transition__MG+5,-3.8086719881,1.1860707936005617,3.0,237.0,-3.7480181613,246.0,-2.6540918324,256.0,-5.0239059706,,,,,,,,,,
95,Carbon Transition__MG+10,-2.660906128566667,0.42030532535363974,3.0,238.0,-2.2991440793,247.0,-2.5616037645,257.0,-3.1219705419,,,,,,,,,,
96,Carbon Transition__MG+15,-3.1522786415000006,0.4980210142585991,3.0,239.0,-3.6922197086,248.0,-3.0536926571,258.0,-2.7109235588000002,,,,,,,,,,
97,Carbon Transition__MG+25,-2.4513404777333334,0.2564255460036178,3.0,240.0,-2.7394820266,249.0,-2.3663027153,259.0,-2.2482366913,,,,,,,,,,
98,Carbon Transition__MG+45,-4.7823759577,1.8140070814109088,3.0,241.0,-6.8196606028,250.0,-4.1853082401,260.0,-3.3421590302,,,,,,,,,,
99,Carbon Transition__MG+120,1.2088241863,2.220585298826216,3.0,242.0,-1.3551414399000001,253.0,2.467158107,263.0,2.5144558918,,,,,,,,,,
100,Carbon Transition__MG+150,-0.07660719115,0.8020956735816837,2.0,243.0,0.4905600988,264.0,-0.6437744811,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,-6.13682959415,0.13293835747447091,2.0,245.0,-6.2308312082,255.0,-6.0428279801,,,,,,,,,,,,
102,Carbon Transition__MG+60,-4.45199217105,0.39917712495467406,2.0,251.0,-4.1697313191,261.0,-4.734253023,,,,,,,,,,,,
103,Carbon Transition__MG+90,-2.82570380895,0.5520300030145238,2.0,252.0,-3.2160479675,262.0,-2.4353596504,,,,,,,,,,,,
