sample,new_2385396_2385479_c
LBexp_1,13.9326
LBexp_2,13.7027
LBexp_3,13.4884
LBtran_1,11.9415
LBtran_2,12.6596
LBtran_3,12.7566
LBstat_1,11.3447
LBstat_2,11.3147
LBstat_3,11.1718
LBGexp_1,13.9903
LBGexp_2,13.5849
LBGexp_3,13.9962
LBGtran_2,11.5835
LBGtran_3,12.746
LBGstat_1,11.0647
LBGstat_2,10.5627
LBGstat_3,11.6521
S0_1,12.6763
S0_2,12.9673
S0_3,12.7025
S1_1,12.7839
S1_2,12.8655
S1_3,13.0392
S2_1,12.341
S2_2,12.3522
S2_3,11.7502
S3_1,12.0232
S3_2,12.55
S4_1,12.3673
S4_2,11.9684
S4_3,11.7423
S5_1,10.9855
S5_2,11.3067
S5_3,11.5085
S6_1,10.6068
S6_2,7.5198
S6_3,10.7889
S6/t_1,10.7294
S6/t_2,7.7695
S6_4,11.0024
S6_5,11.1923
S6_6,11.1393
S7_4,11.1864
S7_5,10.8701
S7_6,11.2773
S8_4,10.8059
S8_5,10.0857
G135_1,13.7665
G135_3,12.1962
G150_1,13.7612
G150_2,14.3962
G150_3,14.1775
G180_1,13.8952
G180_2,14.1277
G180_3,13.215
C30_1,12.6084
C30_2,12.7513
C90_1,12.0001
C90_2,12.0182
BI_1,11.8416
BI_2,12.1296
BC_2,10.1765
BC/t_1,9.684
BC/t_2,10.5974
BC_1,9.7861
Sw_1,9.2224
Sw_2,10.003
BT_1,12.544
BT_2,11.6254
B36_1,11.9869
B36_2,11.9798
B60_1,11.6467
B60_2,11.1316
M9exp_1,13.5094
M9exp_2,13.1398
M9exp_3,12.8796
M9tran_1,12.6907
M9tran_2,12.4701
M9tran_3,12.887
M9stat_1,9.8344
M9stat_2,9.1018
M9stat_3,8.8252
M+G_1,12.7127
M+G_2,12.9322
M+G_3,12.8953
Glu_1,13.133
Glu_2,13.2227
Glu_3,13.2497
Fru_1,13.2096
Fru_2,13.1637
Fru_3,12.7558
Mal_1,12.5029
Mal_2,12.3235
Mal_3,12.7506
G+S_2,12.2688
G+S_3,12.3602
Pyr_1,11.6424
Pyr_2,11.8199
Pyr_3,11.8788
Gly_1,12.1663
Gly_2,13.2163
Gly_3,11.5863
Glucon_1,11.8581
Glucon_2,12.6341
Glucon_3,11.9812
aero_1,14.1461
aero_2,13.1005
aero_3,13.7743
nit_1,12.5931
nit_2,12.677
nit_3,12.3105
ferm_1,12.5099
ferm_2,12.4526
ferm_3,12.3828
T-5.40H_1,13.2838
T-4.40H_1,13.1116
T-3.40H_1,13.1732
T-2.40H_1,12.6911
T-1.40H_1,12.4259
T-1.10H_1,12.4035
T-0.40H_1,12.6789
T0.0H_1,12.114
T0.30H_1,9.3417
T1.0H_1,10.48
T1.30H_1,9.8089
T2.0H_1,10.6107
T2.30H_1,11.2202
T3.0H_1,11.1512
T3.30H_1,11.4353
T4.0H_1,11.1804
T5.0H_1,10.9348
HPh_1,13.8005
HPh_2,13.5883
HPh_3,13.7661
LPh_1,13.7443
LPh_2,14.3753
LPh_3,13.8172
LPhT_1,10.595
LPhT_2,10.8829
LPhT_3,10.8801
SMMPr_1,12.5417
SMMPr_2,13.0264
SMMPr_3,12.9074
HiTm_1,12.9577
HiTm_2,12.9481
HiTm_3,13.0781
LoTm_1,13.0829
LoTm_2,12.7507
LoTm_3,12.8301
HiOs_1,12.8606
HiOs_2,12.7798
HiOs_3,12.7701
BMM_1,13.5781
BMM_2,13.267
BMM_3,13.2974
Heat_1,13.3255
Heat_2,13.0165
Heat_3,12.8524
Cold_1,12.5183
Cold_2,11.6157
Cold_3,11.518
Etha_1,12.5179
Etha_2,12.065
Etha_3,12.0728
SMM_1,12.8515
SMM_2,13.067
SMM_3,12.8805
Salt_1,12.5041
Salt_2,12.6836
