,new_3076630_3076728
LBexp_1,11.3524
LBexp_2,11.5278
LBexp_3,11.2827
LBtran_1,11.6482
LBtran_2,11.1914
LBtran_3,11.0463
LBstat_1,11.7743
LBstat_2,11.4822
LBstat_3,11.3456
LBGexp_1,11.5176
LBGexp_2,11.3216
LBGexp_3,11.342
LBGtran_2,11.2474
LBGtran_3,11.6367
LBGstat_1,12.4937
LBGstat_2,11.8473
LBGstat_3,11.1703
S0_1,11.0996
S0_2,11.4255
S0_3,11.1374
S1_1,11.7977
S1_2,11.5075
S1_3,12.0504
S2_1,11.2378
S2_2,11.2066
S2_3,10.74
S3_1,11.4119
S3_2,11.3504
S4_1,11.633
S4_2,10.9871
S4_3,10.4108
S5_1,10.7743
S5_2,10.6846
S5_3,10.9164
S6_1,10.4154
S6_2,8.5908
S6_3,10.3668
S6/t_1,10.208
S6/t_2,8.3796
S6_4,9.7646
S6_5,10.319
S6_6,10.1052
S7_4,10.2371
S7_5,9.9981
S7_6,10.2828
S8_4,9.7146
S8_5,9.4846
G135_1,11.3479
G135_3,9.3077
G150_1,11.0163
G150_2,11.0742
G150_3,11.4475
G180_1,10.705
G180_2,11.24
G180_3,10.1561
C30_1,10.5417
C30_2,10.7087
C90_1,11.1699
C90_2,11.5285
BI_1,11.616
BI_2,11.6481
BC_2,11.9572
BC/t_1,11.3819
BC/t_2,11.6785
BC_1,11.5001
Sw_1,11.3636
Sw_2,11.8158
BT_1,10.8103
BT_2,10.3392
B36_1,10.552
B36_2,10.4358
B60_1,10.7235
B60_2,10.7332
M9exp_1,11.4471
M9exp_2,10.9298
M9exp_3,10.7148
M9tran_1,11.0572
M9tran_2,10.7094
M9tran_3,11.0549
M9stat_1,9.8594
M9stat_2,9.832699999999999
M9stat_3,9.8126
M+G_1,10.8682
M+G_2,11.0206
M+G_3,11.1296
Glu_1,11.4286
Glu_2,11.5907
Glu_3,11.5698
Fru_1,11.3666
Fru_2,11.7997
Fru_3,10.8837
Mal_1,10.5055
