,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,AB0057_PGcoculture__PGAB,8.703197524766667,4.58125957808656,3.0,0.0,10.1225601085,1.0,12.4067912882,2.0,3.5802411776,,
1,AB0057_PGcoculture__AB ,-2.7755575615628914e-17,0.44205361322018755,4.0,3.0,0.5323114659,4.0,0.1057026672,5.0,-0.10903727910000001,6.0,-0.528976854
2,AB0057_PGcoculture__ABPG,3.004737477275,1.254614786906276,4.0,7.0,3.7272629057,8.0,3.8213644279,9.0,1.1514737875,10.0,3.318848788
3,AB5075_AZI__AZI_000,0.0,0.8406369974313416,2.0,11.0,0.5944201214,17.0,-0.5944201214,,,,
4,AB5075_AZI__preculture,-1.12013737635,0.045669803499565655,2.0,12.0,-1.1524308041,13.0,-1.0878439486,,,,
5,AB5075_AZI__AZI_040,-5.63527214295,0.8175129770074928,2.0,14.0,-5.0572031732,18.0,-6.2133411127,,,,
6,AB5075_AZI__AZI_028,-3.219247926,0.011471269567502532,2.0,15.0,-3.2273593385,19.0,-3.2111365135,,,,
7,AB5075_AZI__AZI_003,-0.29379973965,0.4306183878466712,2.0,16.0,-0.5982929218,20.0,0.0106934425,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,1.9112030182666668,1.2009335162270396,3.0,21.0,0.5735032399000001,28.0,2.263571016,29.0,2.8965347989,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,-7.401486830834377e-17,1.8694950773032564,3.0,22.0,1.9761798069,23.0,-0.2357290378,24.0,-1.7404507691000002,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,14.505218435933335,1.6303694265101019,3.0,25.0,15.6109443694,26.0,15.2718751117,27.0,12.6328358267,,
11,AB5075_VIR-O_LSO__VIR-O,-3.333329908391155e-11,0.7045884667959765,3.0,30.0,-0.1647300648,32.0,0.7723598960000001,34.0,-0.6076298313,,
12,AB5075_VIR-O_LSO__LSO,-2.1974289398666667,1.9424112227648547,3.0,31.0,-2.7484424221,33.0,-3.8048054838,35.0,-0.039038913700000004,,
13,AB5075_Zinc__Control,0.0,2.4923039517353844,3.0,36.0,0.9877414962000001,37.0,-2.8347795546,38.0,1.8470380584,,
14,AB5075_Zinc__Zinc,-2.94887109115,0.6269706927517645,2.0,39.0,-3.3922063196,40.0,-2.5055358627,,,,
15,AB5075_biofilm+abx__planktonic,0.0,1.35438537550077,3.0,41.0,1.374496812,42.0,-0.0411612364,44.0,-1.3333355756,,
16,AB5075_biofilm+abx__biofilm,4.280788860133334,8.330370967910614,3.0,43.0,13.8986815391,45.0,-0.659252006,46.0,-0.3970629527,,
17,AB5075_biofilm+abx__cip_biofilm,6.720430549066666,6.993622710557673,3.0,47.0,4.2807336793,48.0,1.2734455523000001,50.0,14.6071124156,,
18,AB5075_biofilm+abx__tet_biofilm,3.7396969725333338,5.530906904334007,3.0,49.0,0.0460052039,51.0,1.0745131558,52.0,10.0985725579,,
