,12
AB0057_PGcoculture__PGAB__1.0,10.1225601085
AB0057_PGcoculture__PGAB__2.0,12.4067912882
AB0057_PGcoculture__PGAB__3.0,3.5802411776
AB0057_PGcoculture__AB __1.0,0.5323114659
AB0057_PGcoculture__AB __2.0,0.1057026672
AB0057_PGcoculture__AB __3.0,-0.10903727910000001
AB0057_PGcoculture__AB __4.0,-0.528976854
AB0057_PGcoculture__ABPG__1.0,3.7272629057
AB0057_PGcoculture__ABPG__2.0,3.8213644279
AB0057_PGcoculture__ABPG__3.0,1.1514737875
AB0057_PGcoculture__ABPG__4.0,3.318848788
AB5075_AZI__AZI_000__1.0,0.5944201214
AB5075_AZI__preculture__1.0,-1.1524308041
AB5075_AZI__preculture__2.0,-1.0878439486
AB5075_AZI__AZI_040__1.0,-5.0572031732
AB5075_AZI__AZI_028__1.0,-3.2273593385
AB5075_AZI__AZI_003__1.0,-0.5982929218
AB5075_AZI__AZI_000__2.0,-0.5944201214
AB5075_AZI__AZI_040__2.0,-6.2133411127
AB5075_AZI__AZI_028__2.0,-3.2111365135
AB5075_AZI__AZI_003__2.0,0.0106934425
AB5075_VIR-O_AV-T__AV-T/vector__1.0,0.5735032399000001
AB5075_VIR-O_AV-T__VIR-O/vector__1.0,1.9761798069
AB5075_VIR-O_AV-T__VIR-O/vector__2.0,-0.2357290378
AB5075_VIR-O_AV-T__VIR-O/vector__3.0,-1.7404507691000002
AB5075_VIR-O_AV-T__VIR-O/1645__1.0,15.6109443694
AB5075_VIR-O_AV-T__VIR-O/1645__2.0,15.2718751117
AB5075_VIR-O_AV-T__VIR-O/1645__3.0,12.6328358267
AB5075_VIR-O_AV-T__AV-T/vector__2.0,2.263571016
AB5075_VIR-O_AV-T__AV-T/vector__3.0,2.8965347989
AB5075_VIR-O_LSO__VIR-O__1.0,-0.1647300648
AB5075_VIR-O_LSO__LSO__1.0,-2.7484424221
AB5075_VIR-O_LSO__VIR-O__2.0,0.7723598960000001
AB5075_VIR-O_LSO__LSO__2.0,-3.8048054838
AB5075_VIR-O_LSO__VIR-O__3.0,-0.6076298313
AB5075_VIR-O_LSO__LSO__3.0,-0.039038913700000004
AB5075_Zinc__Control__1.0,0.9877414962000001
AB5075_Zinc__Control__2.0,-2.8347795546
AB5075_Zinc__Control__3.0,1.8470380584
AB5075_Zinc__Zinc__1.0,-3.3922063196
AB5075_Zinc__Zinc__2.0,-2.5055358627
AB5075_biofilm+abx__planktonic__1.0,1.374496812
AB5075_biofilm+abx__planktonic__2.0,-0.0411612364
AB5075_biofilm+abx__biofilm__1.0,13.8986815391
AB5075_biofilm+abx__planktonic__3.0,-1.3333355756
AB5075_biofilm+abx__biofilm__2.0,-0.659252006
AB5075_biofilm+abx__biofilm__3.0,-0.3970629527
AB5075_biofilm+abx__cip_biofilm__1.0,4.2807336793
AB5075_biofilm+abx__cip_biofilm__2.0,1.2734455523000001
AB5075_biofilm+abx__tet_biofilm__1.0,0.0460052039
AB5075_biofilm+abx__cip_biofilm__3.0,14.6071124156
AB5075_biofilm+abx__tet_biofilm__2.0,1.0745131558
AB5075_biofilm+abx__tet_biofilm__3.0,10.0985725579
AB5075_gigAB__kan_gigB__1.0,6.090038048
AB5075_gigAB__kan_gigB__2.0,4.1448558456
AB5075_gigAB__kan_gigB__3.0,3.8452815577
AB5075_gigAB__gigB__1.0,-0.45828970210000003
AB5075_gigAB__gigB__2.0,-0.40873573620000003
AB5075_gigAB__gigB__3.0,-0.046575045600000003
AB5075_gigAB__kan_gigA__1.0,7.6120216204
AB5075_gigAB__kan_gigA__2.0,10.7263103511
AB5075_gigAB__kan_gigA__3.0,4.2226218299
AB5075_gigAB__gigA__1.0,1.5356112768
AB5075_gigAB__gigA__2.0,5.2210207532
AB5075_gigAB__gigA__3.0,4.9189772305
AB5075_gigAB__kan_WT__1.0,1.4667962376
AB5075_gigAB__kan_WT__2.0,-0.2582632721
AB5075_gigAB__kan_WT__3.0,0.1369719298
AB5075_gigAB__WT__1.0,0.4622362189
AB5075_gigAB__WT__2.0,-0.0862638745
AB5075_gigAB__WT__3.0,-0.3759723444
AB5075_med__CA-MHB__1.0,-0.9472467685
AB5075_med__CA-MHB__2.0,-3.6470446283999998
AB5075_med__CA-MHB_pH6__1.0,-3.2075707999
AB5075_med__CA-MHB_pH6__2.0,-9.5795957162
AB5075_med__RPMI+_pH7__1.0,-10.0019691166
AB5075_med__RPMI+_pH7__2.0,-10.9001174349
AB5075_med__RPMI+_pH6__1.0,-10.9383052004
AB5075_med__RPMI+_pH6__2.0,-2.7669052467
AB5075_med__RPMI+_-HCO3__1.0,-0.6725930665000001
AB5075_med__RPMI+_-HCO3__2.0,-1.6969649041000001
AB5075_med__LB__1.0,0.0224262445
AB5075_med__LB__2.0,-0.0224262445
AB5075_med__M9+AA__1.0,-0.4634247502
AB5075_med__M9+AA__2.0,-2.0013275103
AB5075_med__M9-AA__1.0,-0.6513118324
AB5075_med__M9-AA__2.0,-2.5506519336
AYE_adeB__WT__1.0,1.8642999536
AYE_adeB__WT__2.0,-0.9854461754
AYE_adeB__WT__3.0,-0.8788537782
AYE_adeB__adeB__1.0,-10.3086649214
AYE_adeB__adeB__2.0,-4.2045973955000004
AYE_adeB__adeB__3.0,-2.9903969268
COL__0ug/ml__1.0,0.5151733768
COL__0ug/ml__2.0,-0.5151733768
COL__0.25ug/ml__1.0,-1.4256863084
COL__0.25ug/ml__2.0,-3.4046645095
COL__1ug/ml__1.0,-4.2797283293
COL__1ug/ml__2.0,-0.8405789724
H2O2__0ug/ml__1.0,-2.9882128261
H2O2__0ug/ml__2.0,2.9882128261
H2O2__1.25ug/ml__1.0,-5.7133509768
H2O2__1.25ug/ml__2.0,-4.4132434666
H2O2__2.5ug/ml__1.0,-5.8105692972
H2O2__2.5ug/ml__2.0,-8.1068460379
H2O2__5ug/ml__1.0,3.8907065962000003
H2O2__5ug/ml__2.0,2.5525104213
MRP__0ug/ml__1.0,-4.8822808366
MRP__0ug/ml__2.0,4.8822808366
MRP__25ug/ml__1.0,-7.8551911888
MRP__25ug/ml__2.0,6.3488641547
MRP__100ug/ml__1.0,5.0045332303
MRP__100ug/ml__2.0,6.9161806622
MRP__200ug/ml__1.0,5.3456503346
