,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,0.7066928560000001,1.0432411421117256,2.0,0.0,1.444375742,1.0,-0.0309900299999998
1,RichMedia__BHIN_Growth_Mid,-0.5437066819999998,0.08336712582657024,2.0,2.0,-0.4847572219999999,3.0,-0.6026561419999998
2,RichMedia__BHIN_Growth_Stat,1.1627705810000002,0.15060210965775717,2.0,4.0,1.056278808,5.0,1.2692623540000003
3,RichMedia__LBv2_Growth_Late,-0.3386187114999999,0.5155478482164716,2.0,6.0,0.0259286680000001,7.0,-0.7031660909999999
4,RichMedia__LBv2_Growth_Mid,4.85722573273506e-17,0.14591947319025786,2.0,8.0,-0.1031806489999999,9.0,0.103180649
5,RichMedia__LBv2_Growth_Stat,-0.9500857799999999,0.17487317091275054,2.0,10.0,-0.8264317749999999,11.0,-1.073739785
6,RichMedia__MHB_Rich_Mid,3.3014577330000003,0.3725057841447995,2.0,12.0,3.5648590990000004,13.0,3.0380563670000003
7,RichMedia__NBO_Rich_Mid,0.4879841360000001,0.1793863379264296,2.0,14.0,0.6148294320000001,15.0,0.3611388400000002
8,Carbon__M9Na_Arabinose_Mid,-0.7515588035,0.2641479158021593,2.0,16.0,-0.564778021,17.0,-0.938339586
9,Carbon__M9Na_Galactose_Mid,0.7137652964999999,0.36580562565947167,2.0,18.0,0.4551016579999998,19.0,0.972428935
10,Carbon__M9Na_GlcNAcGrowth_Late,0.3573018509999999,0.5166918487005889,2.0,20.0,0.722658161,21.0,-0.0080544590000002
11,Carbon__M9Na_GlcNAcGrowth_Mid,0.06421205349999964,0.05073667860998104,2.0,22.0,0.0283358039999996,23.0,0.1000883029999997
12,Carbon__M9Na_GlcNAcGrowth_Stat,-2.0114194364999998,0.5206197865649935,2.0,24.0,-2.379553218,25.0,-1.643285655
13,Carbon__M9Na_GlcNAc_Mid,1.043257374,0.7030216711623549,2.0,26.0,0.5461459829999997,27.0,1.5403687650000002
14,Carbon__M9Na_Gluconate_Mid,1.2814765285,2.0723331531923344,2.0,28.0,2.746837354,29.0,-0.183884297
15,Carbon__M9Na_Glucosamine_Mid,-0.5769761425000002,0.6620764387443928,2.0,30.0,-1.0451348820000002,31.0,-0.1088174030000002
16,Carbon__M9Na_Glycerol_Mid,-0.0025046914999999996,0.08495155059777668,2.0,32.0,-0.062574509,33.0,0.057565126
17,Carbon__M9Na_Maltose_Mid,-0.3886481540000002,0.14108875442064264,2.0,34.0,-0.4884129690000001,35.0,-0.2888833390000003
18,Carbon__M9Na_Mannitol_Mid,-0.10602900450000008,0.8905140358622536,2.0,36.0,-0.735717518,37.0,0.5236595089999998
19,Carbon__M9Na_Trehalose_Mid,0.38642699499999983,0.2644997643583033,2.0,38.0,0.1993974179999997,39.0,0.573456572
20,Carbon__M9Na_ethanol_Mid,-1.6895539240000002,1.6578614888021135,2.0,40.0,-0.5172688230000002,41.0,-2.861839025
21,Carbon__M9Na_fructose_Mid,-0.17620072350000024,0.43095663145621294,2.0,42.0,0.1285316329999997,43.0,-0.4809330800000002
22,Carbon__M9Na_fumarate_Mid,0.12473287799999991,0.3277230966603673,2.0,44.0,0.356468102,45.0,-0.1070023460000002
23,Carbon__M9Na_glucoseGrowth_Late,-0.7671896800000002,0.048603070871884715,2.0,46.0,-0.7328221190000002,47.0,-0.8015572410000003
24,Carbon__M9Na_glucoseGrowth_Mid,0.0,0.2290436413694529,2.0,48.0,-0.1619583119999998,49.0,0.1619583119999998
25,Carbon__M9Na_glucoseGrowth_Stat,-1.1198493505,0.5537487490120669,2.0,50.0,-0.7282898549999999,51.0,-1.511408846
26,Carbon__M9Na_ribose_Mid,0.0800754454999999,0.30679016418988186,2.0,52.0,-0.1368579599999999,53.0,0.2970088509999997
27,Carbon__M9Na_succinate_Mid,0.08322971349999975,0.22390888294738373,2.0,54.0,0.2415572029999997,55.0,-0.0750977760000002
28,Carbon__M9Na_sucrose_Mid,-0.691954543,0.6038585039214208,2.0,56.0,-0.2649621,57.0,-1.118946986
29,TF__LBv2_HapROver_Late,2.398658273,0.6377727890591748,2.0,58.0,1.947684809,59.0,2.849631737
30,TF__LBv2_HapROver_Mid,0.9539992405000001,0.3943783285914063,2.0,60.0,0.6751316500000002,61.0,1.232866831
31,TF__LBv2_HapROver_Stat,-0.16184072899999985,0.14774275368240175,2.0,62.0,-0.2663106319999999,63.0,-0.0573708259999998
32,TF__LBv2_LuxOOver_Late,1.9747179535000001,0.40143195349319377,2.0,64.0,2.25857321,65.0,1.690862697
33,TF__LBv2_LuxOOver_Mid,1.3054912515000001,1.255500231535454,2.0,66.0,0.4177185240000001,67.0,2.193263979
34,TF__LBv2_LuxOOver_Stat,2.6888532615000003,0.7878360713288522,2.0,68.0,3.24593749,69.0,2.1317690330000003
35,TF__LBv2_QstROver_Late,0.22749154550000014,0.7618763386712223,2.0,70.0,-0.3112363799999998,71.0,0.7662194710000001
36,TF__LBv2_QstROver_Mid,1.0348843050000003,0.5127433842334332,2.0,72.0,0.672319981,73.0,1.3974486290000003
37,TF__LBv2_QstROver_Stat,2.2747563079999997,0.5043850002421463,2.0,74.0,1.918102254,75.0,2.631410362
38,TF__LBv2_TfoXOver_Late,1.215952726,0.5110195257831511,2.0,76.0,0.8546073540000001,77.0,1.577298098
39,TF__LBv2_TfoXOver_Mid,2.649917485,0.5237953967553415,2.0,78.0,3.020296762,79.0,2.279538208
