,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,0.0,0.26822483398408176,3.0,0.0,0.3093023837,2.0,-0.1685647875,4.0,-0.1407375962,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-1.446213453733333,0.21914724049966736,3.0,1.0,-1.3817422065,3.0,-1.6903644065,5.0,-1.2665337482,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,0.854901409475,0.2838451474207683,4.0,6.0,1.2467722979,20.0,0.8723102427,40.0,0.6954467077,63.0,0.6050763896,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.22643075250000003,0.14925900000672998,4.0,7.0,0.1991659128,33.0,0.444539909,81.0,0.1434382962,82.0,0.118578892,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,0.809544465425,0.5229033748391566,4.0,8.0,0.2929640833,51.0,1.4732470022,65.0,0.9619313971000001,76.0,0.5100353791,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,0.9577561309333333,0.8603112615621336,3.0,9.0,0.2509513836,22.0,0.7066291392,49.0,1.9156878700000002,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.36175592460000006,0.033371623392442915,2.0,10.0,0.38535322580000003,26.0,0.3381586234,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,0.7689676806333333,0.2263487262822901,3.0,11.0,0.7954765266,54.0,0.5305317604,83.0,0.9808947549,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,0.82017624635,0.32191613697175037,4.0,12.0,0.36092200690000004,48.0,1.1065109914,64.0,0.8676656248,78.0,0.9456063623000001,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.35478915120000004,0.1844865030770285,4.0,13.0,0.2025039713,38.0,0.6186076863000001,67.0,0.3383605551,72.0,0.2596843921,,,,,,,,,,,,,,,,,,,,
