,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
12,Life Cycle__S6,13.6416690085125,3.6948520766379946,8.0,34.0,17.2393393081,35.0,8.2724026096,36.0,17.7180240553,37.0,15.7098225691,38.0,8.1582328959,39.0,12.7604402692,40.0,14.4515803703,41.0,14.8235099906
13,Life Cycle__S7,10.705369879533334,0.23726791366178743,3.0,42.0,10.9792416668,43.0,10.5619728747,44.0,10.5748950971,,,,,,,,,,
14,Life Cycle__S8,7.05907834075,5.214815488492945,2.0,45.0,10.7465097353,46.0,3.3716469462,,,,,,,,,,,,
15,Life Cycle__G135,-24.869976853799997,7.903988453372688,2.0,47.0,-30.4589406876,48.0,-19.28101302,,,,,,,,,,,,
16,Life Cycle__G150,-32.315258998266664,2.757639444020018,3.0,49.0,-30.3782232895,50.0,-35.4724967526,51.0,-31.0950569527,,,,,,,,,,
17,Life Cycle__G180,-30.551682701866667,2.527592605066851,3.0,52.0,-29.7753557432,53.0,-33.3763830098,54.0,-28.5033093526,,,,,,,,,,
18,Stress Time Course__C30,-14.774789569349998,0.13044738815150098,2.0,55.0,-14.8670298021,56.0,-14.6825493366,,,,,,,,,,,,
19,Stress Time Course__C90,-18.17244063335,0.2616608082014546,2.0,57.0,-17.9874185015,58.0,-18.3574627652,,,,,,,,,,,,
20,Biofilm__BI,-17.6489278567,1.2887534076124016,2.0,59.0,-16.7376415829,60.0,-18.5602141305,,,,,,,,,,,,
21,Biofilm__BC,7.6601135195,1.0947394557323151,4.0,61.0,6.7458091434,62.0,9.0803034727,63.0,6.8528642616,64.0,7.9614772003,,,,,,,,
22,Biofilm__Sw,9.13892853885,0.3790003118062284,2.0,65.0,9.4069222294,66.0,8.8709348483,,,,,,,,,,,,
23,Life Cycle__BT,21.532299210799998,0.6469049967706683,2.0,67.0,21.9897301208,68.0,21.0748683008,,,,,,,,,,,,
24,Life Cycle__B36,11.944863893,0.22165424695404173,2.0,69.0,12.1015971141,70.0,11.7881306719,,,,,,,,,,,,
25,Life Cycle__B60,9.11386819925,0.8051815762459716,2.0,71.0,9.6832175519,72.0,8.5445188466,,,,,,,,,,,,
26,M9__M9exp,0.0,1.0656325545634209,3.0,73.0,0.8248661206,74.0,0.37830688030000004,75.0,-1.2031730009000001,,,,,,,,,,
27,M9__M9tran,7.0890279025,2.0366168957297632,3.0,76.0,6.6606363416,77.0,5.3006830759,78.0,9.30576429,,,,,,,,,,
28,M9__M9stat,19.6342609337,0.8588614948608088,3.0,79.0,19.8728219093,80.0,18.6813380987,81.0,20.3486227931,,,,,,,,,,
29,Supplement__M+G,-1.7221745379666666,1.2706425053093833,3.0,82.0,-3.1673166879,83.0,-1.2191609751999999,84.0,-0.7800459508,,,,,,,,,,
30,Supplement__Glu,5.618182110966667,1.0717412745891448,3.0,85.0,4.4031323504,86.0,6.0223110248,87.0,6.4291029577,,,,,,,,,,
31,Supplement__Fru,7.039654277433333,6.642016302236227,3.0,88.0,-0.39660706360000003,89.0,12.3834828012,90.0,9.1320870947,,,,,,,,,,
32,Supplement__Mal,0.39925696036666664,0.7006805486529197,3.0,91.0,1.1620028342,92.0,-0.21581937880000002,93.0,0.25158742570000003,,,,,,,,,,
33,Supplement__G+S,11.87388558985,0.10128172399906082,2.0,94.0,11.802268596,95.0,11.9455025837,,,,,,,,,,,,
34,Supplement__Pyr,14.698722034900001,0.5899162638660226,3.0,96.0,15.1720317288,97.0,14.8863131645,98.0,14.0378212114,,,,,,,,,,
35,Supplement__Gly,10.477647554366667,1.924336975449592,3.0,99.0,10.7797024141,100.0,12.2330946041,101.0,8.4201456449,,,,,,,,,,
36,Supplement__Glucon,10.374629636566667,2.6181902395293175,3.0,102.0,11.1987929191,103.0,12.4815728648,104.0,7.4435231258,,,,,,,,,,
37,Stressors__aero,-12.858176192266667,4.118650203558351,3.0,105.0,-17.4324619284,106.0,-9.4439965003,107.0,-11.6980701481,,,,,,,,,,
38,Stressors__nit,-10.339547653866667,0.8727396803141932,3.0,108.0,-11.2403076587,109.0,-10.2805090751,110.0,-9.4978262278,,,,,,,,,,
39,Stressors__ferm,-10.018492006999999,0.23496395611081106,3.0,111.0,-10.2425746313,112.0,-10.038920668,113.0,-9.7739807217,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,15.1795516504,,1.0,114.0,15.1795516504,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,12.3336394964,,1.0,115.0,12.3336394964,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,10.9447022846,,1.0,116.0,10.9447022846,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,10.1633588255,,1.0,117.0,10.1633588255,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,6.9610935175,,1.0,118.0,6.9610935175,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,4.713001525,,1.0,119.0,4.713001525,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,6.7506550793999995,,1.0,120.0,6.7506550793999995,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,6.9770054436,,1.0,121.0,6.9770054436,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,5.413479073,,1.0,122.0,5.413479073,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,16.2669947935,,1.0,123.0,16.2669947935,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,20.5209714647,,1.0,124.0,20.5209714647,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,21.7030440777,,1.0,125.0,21.7030440777,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,22.8110527618,,1.0,126.0,22.8110527618,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,21.2867250987,,1.0,127.0,21.2867250987,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,20.889348225,,1.0,128.0,20.889348225,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,19.7583003453,,1.0,129.0,19.7583003453,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,17.7624492675,,1.0,130.0,17.7624492675,,,,,,,,,,,,,,
57,Stressors__HPh,-20.580338324766668,0.4846977080128051,3.0,131.0,-20.213390117,132.0,-20.397829331,133.0,-21.1297955263,,,,,,,,,,
58,Stressors__LPh,-22.72572735,0.5350634997119116,3.0,134.0,-22.9900439389,135.0,-23.0771964993,136.0,-22.1099416118,,,,,,,,,,
59,Stressors__LPhT,-3.8607244539999996,0.7058447052382221,3.0,137.0,-4.439415864,138.0,-4.0684239551,139.0,-3.0743335429,,,,,,,,,,
60,Stressors__SMMPr,6.0490051785666665,0.7204445769882372,3.0,140.0,6.6877550583000005,141.0,6.1911920784,142.0,5.268068399,,,,,,,,,,
61,Stressors__HiTm,0.28950611089999995,3.550058221332911,3.0,143.0,3.1479837903,144.0,-3.6842842398,145.0,1.4048187822,,,,,,,,,,
62,Stressors__LoTm,12.044499833933335,0.6326631041135765,3.0,146.0,11.314192372800001,147.0,12.3938149261,148.0,12.4254922029,,,,,,,,,,
63,Stressors__HiOs,13.634186162399999,0.35249462472619136,3.0,149.0,14.039364098,150.0,13.4651470208,151.0,13.3980473684,,,,,,,,,,
64,Stressors__BMM,-8.304391749433334,1.9924206558296151,3.0,152.0,-7.0756346947,153.0,-7.2343246276,154.0,-10.603215926,,,,,,,,,,
65,Stressors__Heat,-12.4790732067,0.8064979237475218,3.0,155.0,-13.339734131,156.0,-11.7407070631,157.0,-12.356778426,,,,,,,,,,
66,Stressors__Cold,-12.408023078100001,0.30770717503855505,3.0,158.0,-12.7442399546,159.0,-12.339425265100001,160.0,-12.1404040146,,,,,,,,,,
67,Stressors__Etha,-1.7641994772,0.6131495927931584,3.0,161.0,-1.0876859524,162.0,-2.2832863013,163.0,-1.9216261779,,,,,,,,,,
68,Stress Time Course__SMM,4.3528099928333335,0.81319419880264,3.0,164.0,3.4796201473,165.0,4.4903406663,166.0,5.0884691649,,,,,,,,,,
69,Stress Time Course__Salt,-4.6434557989,0.42829176516387396,3.0,167.0,-4.3630897301000005,168.0,-4.430821619,169.0,-5.1364560476,,,,,,,,,,
70,Stress Time Course__Mt0,-35.4231961669,3.832104877926674,2.0,170.0,-32.7134888215,171.0,-38.1329035123,,,,,,,,,,,,
71,Stress Time Course__M0t45,-29.64855155233333,2.0232846201899,3.0,172.0,-29.1288867894,173.0,-27.9357861403,174.0,-31.8809817273,,,,,,,,,,
72,Stress Time Course__M0t90,-3.0789001352666667,3.275698599278148,3.0,175.0,-0.8226251584000001,176.0,-6.8361284808,177.0,-1.5779467666,,,,,,,,,,
73,Stress Time Course__M40t45,-27.396905367766664,5.565349376272718,3.0,178.0,-25.8952054121,179.0,-22.736490557,180.0,-33.5590201342,,,,,,,,,,
74,Stress Time Course__M40t90,-4.148588347133333,3.3574318134620937,3.0,181.0,-0.2717601861,182.0,-6.0879716601,183.0,-6.0860331952,,,,,,,,,,
75,Stress Time Course__dia0,-33.983112335166666,0.6211192192501092,3.0,184.0,-33.3273375701,185.0,-34.562512496,186.0,-34.0594869394,,,,,,,,,,
76,Stress Time Course__dia5,-32.16583297026667,2.5392497413029376,3.0,187.0,-30.0172242069,188.0,-31.5123064762,189.0,-34.9679682277,,,,,,,,,,
77,Stress Time Course__dia15,-33.353366558733335,2.9428080620861654,3.0,190.0,-33.6750974794,191.0,-36.1220891584,192.0,-30.2629130384,,,,,,,,,,
78,Stressors__Diami,-30.39474984676667,3.0550577536110826,3.0,193.0,-27.8621885675,194.0,-33.7877598775,195.0,-29.534301095300002,,,,,,,,,,
79,Stressors__Paraq,-29.990470334466668,4.7254714550083055,3.0,196.0,-29.0667501086,197.0,-35.1095974765,198.0,-25.7950634183,,,,,,,,,,
80,Stressors__H2O2,-32.170808090099996,1.9867900009387167,3.0,199.0,-32.6042004455,200.0,-33.9051277523,201.0,-30.0030960725,,,,,,,,,,
81,Stressors__Oxctl,-29.0369344599,4.593923376324438,3.0,202.0,-26.0225294665,203.0,-26.7640372371,204.0,-34.3242366761,,,,,,,,,,
82,Carbon Transition__GM-0.1,7.903774797633332,0.4968287902622741,3.0,205.0,8.2377130255,215.0,7.3328220308,225.0,8.1407893366,,,,,,,,,,
83,Carbon Transition__GM-0.2,7.2716584932999995,2.5363772840258454,3.0,206.0,7.7189926844,216.0,4.5413743911,226.0,9.5546084044,,,,,,,,,,
84,Carbon Transition__GM+5,6.5296881201,1.9046793333413186,3.0,207.0,5.9947725461,217.0,4.9496604919,227.0,8.6446313223,,,,,,,,,,
85,Carbon Transition__GM+15,-3.1527295676666665,3.3778864130296715,3.0,208.0,-0.8611786485,219.0,-7.0319483517,229.0,-1.5650617028,,,,,,,,,,
86,Carbon Transition__GM+25,-7.052508087933333,3.4044178863347536,3.0,209.0,-3.982294992,220.0,-10.7137389982,230.0,-6.4614902736,,,,,,,,,,
87,Carbon Transition__GM+45,-3.557671748966667,2.9697449904115865,3.0,210.0,-0.14112434910000002,221.0,-5.0114101735,231.0,-5.5204807243000005,,,,,,,,,,
88,Carbon Transition__GM+60,-2.1191288156,2.450233185108455,3.0,211.0,0.7086653369,222.0,-3.6125735802,232.0,-3.4534782035,,,,,,,,,,
89,Carbon Transition__GM+90,-2.8680174373333336,3.8803436284306514,3.0,212.0,0.6911527877,223.0,-7.0047824659,233.0,-2.2904226338,,,,,,,,,,
90,Carbon Transition__GM+120,-4.3107814443,1.3130293368733197,2.0,213.0,-3.3823294963,234.0,-5.2392333923,,,,,,,,,,,,
91,Carbon Transition__GM+150,-1.3590765012,0.36381113210392535,3.0,214.0,-1.5209053359,224.0,-1.6138957745,235.0,-0.9424283932,,,,,,,,,,
92,Carbon Transition__GM+10,0.17743280835000008,2.498230437255503,2.0,218.0,-1.5890828747999999,228.0,1.9439484915,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,-5.827237695733333,1.5355595153939232,3.0,236.0,-4.5211494806,244.0,-5.4417524556,254.0,-7.518811151,,,,,,,,,,
94,Carbon Transition__MG+5,-4.4994086074,2.537125345325485,3.0,237.0,-3.5223953806,246.0,-2.5960354404,256.0,-7.3797950012,,,,,,,,,,
95,Carbon Transition__MG+10,-6.616081867333333,1.5261729799337835,3.0,238.0,-5.57815247,247.0,-5.9016646749,257.0,-8.3684284571,,,,,,,,,,
96,Carbon Transition__MG+15,-9.228364341166666,1.1877623734855622,3.0,239.0,-8.38049429,248.0,-8.718695201100001,258.0,-10.5859035324,,,,,,,,,,
97,Carbon Transition__MG+25,-5.093647202300001,1.2162715943576738,3.0,240.0,-4.0751582806,249.0,-4.7654390803,259.0,-6.440344246,,,,,,,,,,
98,Carbon Transition__MG+45,-4.1477300526,1.0905052150816854,3.0,241.0,-4.5199547384,250.0,-2.9198460401,260.0,-5.0033893793,,,,,,,,,,
99,Carbon Transition__MG+120,12.705472518566665,1.7674822919487596,3.0,242.0,11.0381959172,253.0,14.5584906323,263.0,12.5197310062,,,,,,,,,,
100,Carbon Transition__MG+150,1.3611132522,0.5171181963301422,2.0,243.0,0.9954554689,264.0,1.7267710355,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,-6.725867164049999,2.167358586320337,2.0,245.0,-5.1933132104,255.0,-8.2584211177,,,,,,,,,,,,
102,Carbon Transition__MG+60,-5.089026792349999,1.3103768525528425,2.0,251.0,-4.162450434,261.0,-6.0156031507,,,,,,,,,,,,
103,Carbon Transition__MG+90,-1.3398895106,0.7615236520521216,2.0,252.0,-0.8014109722,262.0,-1.878368049,,,,,,,,,,,,
