,-0.07101470783333332,-0.06008936816666665,-0.049164028499999984,-0.03823868883333332,-0.027313349166666653,-0.016388009499999988,-0.005462669833333322,0.005462669833333336,0.01638800950000001,0.02731334916666668,0.03823868883333334,0.0491640285,0.06008936816666667,0.07101470783333334,0.08194004749999999,0.09286538716666666,0.10379072683333333,0.1147160665,0.1256414061666667,0.13656674583333334
thresh,-0.06555203799999999,0.06555203799999999,2,,,,,,,,,,,,,,,,,
unreg,1,3,4,12,82,477,2642,2031,291,60,19,12,2,4,0,0,0,0,0,0
CodY,0,0,4,5,4,12,47,40,34,18,12,13,11,7,6,6,5,6,5,0
unreg_genes,['glcD'],[],[],[],[],[],[],[],[],[],[],[],[],['ykwB' 'yocS' 'S506' 'S1534'],[],[],[],[],[],[]
CodY_genes,[],[],['ptb' 'bcd' 'bkdAA' 'bkdB'],['buk' 'bkdAB' 'lpdV' 'guaB' 'S1119'],['ackA' 'rocA' 'S1245' 'braB'],"['S1124' 'S126' 'ypmP' 'rapC' 'argC' 'hom' 'srfAC' 'srfAA' 'srfAD' 'thrC'
 'thrB' 'comS']","['cheY' 'sigD' 'fliY' 'cheC' 'rocD' 'cheW' 'swrB' 'fliL' 'phrC' 'srfAB'
 'cheD' 'rocE' 'S472' 'cheA' 'S1120' 'S668' 'tyrS' 'S1261' 'S227' 'ylxF'
 'metN' 'fliM' 'comK' 'metP' 'argJ' 'fliR' 'cheB' 'metQ' 'S1551' 'fliQ'
 'rocF' 'flgE' 'fliZ' 'fliJ' 'trmFO' 'S585' 'swrD' 'flgD' 'flhA' 'S667'
 'flhF' 'argB' 'S351' 'citB' 'flhB' 'fliP' 'hutU']","['flgB' 'flhG' 'fliH' 'fliI' 'hutM' 'fliG' 'fliK' 'S1352' 'fliF' 'ilvA'
 'S584' 'S819' 'phrE' 'clpY' 'hutH' 'codY' 'S616' 'flgC' 'S910' 'S1517'
 'ilvC' 'hutI' 'S366' 'fliE' 'hutG' 'yneN' 'ansZ' 'pksC' 'hag' 'clpQ'
 'S669' 'argD' 'bkdR' 'nprE' 'yurJ' 'S367' 'carA' 'leuD' 'putC' 'bacF']","['leuC' 'leuB' 'codV' 'ywaA' 'S617' 'guaC' 'S406' 'scoC' 'argF' 'rocB'
 'bacD' 'oppA' 'oppF' 'bacC' 'bacE' 'rocC' 'bacB' 'carB' 'putB' 'ilvB'
 'frlB' 'ilvH' 'pksD' 'oppD' 'leuA' 'phrA' 'kapB' 'pksR' 'oppB' 'oppC'
 'S407' 'S1254' 'bacA' 'rapA']","['bacG' 'frlO' 'S116' 'thrD' 'putP' 'ytzK' 'ispA' 'pksN' 'S118'
 'BSU_misc_RNA_24' 'pksE' 'ybfJ' 'S1138' 'mpr' 'S823' 'ilvD' 'S822' 'hutP']","['frlN' 'S471' 'rapE' 'kinB' 'frlM' 'frlD' 'pksM' 'S1412' 'yuiC' 'ylmA'
 'pksL' 'aprE']","['acsA' 'S363' 'S465' 'pksG' 'pksJ' 'acpK' 'pksH' 'yuiB' 'ureC' 'pksI'
 'pksF' 'S1533' 'S404']","['ybgE' 'appA/1' 'yxbD' 'S92' 'S403' 'gabP' 'ureB' 'ureA' 'appA/2' 'S405'
 'S368']",['S1413' 'yhjC' 'yxbC' 'appC' 'appD' 'vpr' 'yuiA'],['appB' 'yhjB' 'appF' 'S329' 'ycgA' 'S107'],['amhX' 'yxaM' 'yxnB' 'yxbB' 'asnH' 'yxbA'],['S1209' 'bcaP' 'ykfD' 'ykfC' 'nupQ'],['ykfA' 'ykfB' 'nupP' 'nupO' 'dppE' 'dppA'],['dppC' 'dppD' 'nupN' 'dppB' 'S1208'],[]
