,PA4724.1
SRX3763717,0.7405463640000001
ERX2259197,0.891150313
ERX2259198,0.24619654100000002
ERX2259199,0.33830002200000003
ERX2259200,-0.33830002200000003
SRX6976948,0.08067207300000001
SRX6976949,0.06224531
SRX6976950,-0.142917382
SRX6976951,0.312071437
SRX6976952,0.096707993
SRX6976953,-0.143458579
SRX4342817,0.508249348
SRX4342818,-0.20081837200000002
SRX4342819,0.43925827700000003
SRX4342820,-0.43704024500000005
SRX4342821,0.12960927
SRX4342822,1.5079672020000001
ERX2300159,0.370407627
ERX2300160,-0.370407627
ERX2300161,0.864487144
ERX2300162,0.155710638
ERX2300163,1.420909548
ERX2300164,1.029469007
ERX2300165,-0.28377191500000004
ERX2300166,0.6202858250000001
ERX2300167,0.203167265
ERX2300168,0.7706483430000001
ERX2300169,0.8089512940000001
ERX2300170,0.711567175
ERX2068556,-0.32794285100000004
ERX2068557,-0.18250215
ERX2068558,-0.013036819000000002
ERX2068559,0.40686218300000004
ERX2068560,-0.273197707
ERX2068561,-0.133664477
SRX6747256,-0.031537581
SRX6747257,0.023006781
SRX6747258,-0.44310664800000005
SRX6747259,0.41518973200000003
SRX6747260,0.036447716000000005
SRX6747265,0.21424267800000002
SRX6747266,-0.014040782000000002
SRX6747268,0.59929407
SRX6747269,0.313048592
SRX6747953,0.042244818
SRX6747954,0.31027975700000004
SRX6747955,-0.35252457600000003
SRX6747957,-0.493162447
SRX6747958,-0.883047973
SRX7747527,-0.584781486
SRX7747528,-0.21887983
SRX7747537,-0.652241398
SRX7747538,-0.5972323810000001
SRX7747540,0.5972323820000001
ERX2813653,0.8292321970000001
ERX2813654,-0.8292321960000001
ERX2813656,1.114450444
ERX2813657,-0.23711457400000002
ERX2813658,0.536080581
Paeru_0017,0.430563042
Paeru_0018,0.550886622
Paeru_0019,1.05738953
Paeru_0020,0.42489614800000003
Paeru_0033,-0.107256347
Paeru_0034,-0.7427568160000001
Paeru_0035,0.061810665
Paeru_0036,-0.25999176300000004
Paeru_0037,-0.160444195
Paeru_0038,-0.31552188400000003
Paeru_0039,-0.057228126000000004
Paeru_0040,0.302072397
Paeru_0041,-0.224488882
Paeru_0042,0.739725743
Paeru_0043,0.23872088600000002
Paeru_0044,-1.8352434180000001
Paeru_0045,-1.08984979
Paeru_0046,-0.49088523100000003
Paeru_0047,-0.025905846000000003
Paeru_0048,0.224753115
Paeru_0049,-0.028829403000000003
Paeru_0050,-0.209028278
Paeru_0051,-0.272706973
Paeru_0052,-0.05480347
Paeru_0053,-1.135645384
Paeru_0056,0.071969275
Paeru_0057,0.131492531
Paeru_0058,-0.036222575
Paeru_0059,-0.066421278
Paeru_0060,-0.37881525
Paeru_0061,0.445134703
Paeru_0062,0.065071271
Paeru_0063,-0.073445142
Paeru_0064,0.027461915000000003
Paeru_0065,0.195260907
Paeru_0066,0.06301896700000001
Paeru_0068,0.26350877100000003
Paeru_0069,0.660208169
Paeru_0070,-0.051157932
Paeru_0071,-1.134205862
Paeru_0072,0.048380722
Paeru_0073,-0.292910862
Paeru_0074,0.213393363
Paeru_0075,-0.0072870999999999995
Paeru_0077,-0.72058789
Paeru_0106,-0.29478953
Paeru_0107,0.008602851
Paeru_0111,-0.31240864500000004
Paeru_0112,-0.37601836
Paeru_0131,-1.061553539
Paeru_0132,-1.3313688940000001
Paeru_0133,-0.8091277870000001
Paeru_0134,-1.391787237
Paeru_0135,-1.422585961
Paeru_0136,-2.042100956
Paeru_0137,-1.519217698
Paeru_0138,-2.088909044
Paeru_0161,-0.046033989000000004
Paeru_0162,0.158760167
Paeru_0166,-1.324553993
Paeru_0167,-1.441803038
Paeru_0220,1.066349472
Paeru_0221,-0.33526395400000003
Paeru_0258,-1.6875669420000001
Paeru_0259,-1.8841101720000002
Paeru_0260,0.743525157
Paeru_0261,-5.790050501
Paeru_0262,-1.116837508
Paeru_0263,0.10287984500000001
Paeru_0264,-0.35014226600000004
Paeru_0265,-0.31159659500000003
Paeru_0266,-0.217768011
Paeru_0267,-0.390879211
Paeru_0268,-0.205718969
Paeru_0269,-1.254209953
Paeru_0270,-0.7091391570000001
Paeru_0271,0.297900431
Paeru_0282,-0.181515388
Paeru_0283,-2.1317937750000002
Paeru_0284,0.408708403
Paeru_0285,-0.369898068
Paeru_0286,0.29985675300000003
Paeru_0287,-0.226734079
SRX6923929,0.328784047
SRX6923930,0.46943879
SRX6923932,0.43998899300000005
SRX6923933,0.091556128
SRX6923934,-0.038853821000000004
SRX6923935,-0.052702308
SRX7940213,-0.44670187
SRX7940214,0.14663235100000002
SRX7940215,0.30006952000000003
SRX7940216,0.060407117
SRX7940217,0.326513896
SRX3169722,-0.10477982300000001
SRX3169723,-0.9706581580000001
SRX3169725,-0.0021519950000000003
SRX3169726,-0.124401012
SRX3169728,0.126553007
SRX6853212,-0.079481876
SRX6853213,0.079481876
SRX6853214,-0.056352835000000004
SRX6853215,0.401742504
ERX541575,-0.719449169
ERX541576,-0.538050822
ERX541577,-1.952305074
ERX541578,-2.549230869
ERX541585,-0.7461805770000001
ERX541586,-0.16197255300000002
ERX541587,0.22544575500000003
ERX541588,-0.22544575500000003
ERX541593,-0.642727907
ERX541594,0.148802456
ERX541595,-0.5495972140000001
ERX541596,-0.7506445140000001
SRX3324112,0.410402786
SRX3324113,-0.410402786
SRX3324116,-1.026566927
SRX3324117,0.177340347
SRX7058493,0.545266848
SRX7058498,0.265574184
SRX7058499,0.286401825
SRX7058500,0.002445837
SRX7058501,0.210712494
SRX7058502,-0.8650467180000001
SRX7058503,-0.8622951560000001
SRX7058504,-0.36745302300000005
SRX7058505,-0.34691986700000005
SRX7058506,-0.27376578300000004
SRX7058508,-0.085563201
SRX7058510,-0.224815424
SRX7058511,0.047001597000000006
SRX7058512,-1.2184020850000001
SRX7058513,-1.24631302
SRX7058514,-0.43118017200000003
SRX7058515,-0.28436394
SRX6874325,-0.11566936800000001
SRX6874326,0.47056396
SRX6874327,0.198732083
SRX6874328,-0.250541089
SRX6874329,-0.303085586
SRX6874330,0.12379003000000001
SRX6874331,0.581133138
SRX6874332,0.620706304
SRX6874333,-0.641627904
SRX6874334,-0.12325773400000001
SRX2255950,-0.41712511900000004
SRX2255951,0.437609108
SRX2255954,-0.009579716
SRX2255955,0.009579716
