,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,1.477521019469029,3.0,0.0,1.690417444,6.0,-1.0450461853,12.0,-0.6453712587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.12034921513333331,0.6188018325479435,3.0,1.0,0.44266768910000004,7.0,-0.5930769944000001,13.0,0.5114569507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.5301407647666667,0.3587888938841575,3.0,2.0,0.132428804,8.0,0.8294873794000001,14.0,0.6285061109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,0.5441185418666666,0.5441765645674804,3.0,3.0,0.9155308783,9.0,0.7973517666000001,15.0,-0.0805270193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,1.1203206964333334,0.4008879709963168,3.0,4.0,0.6873681482,10.0,1.1949335379,16.0,1.4786604032000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,1.6793731520333335,1.1052026253095544,3.0,5.0,0.467111459,11.0,2.6308864441,17.0,1.940121553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-0.8148499034,0.9676037008892663,2.0,18.0,-1.4990490418,71.0,-0.130650765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,4.605216320166666,0.886148265487448,3.0,19.0,3.7958825102000002,70.0,4.4676721625,205.0,5.5520942878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.8082415112625001,0.5952549820043742,8.0,20.0,0.0469995739,32.0,-1.160624493,55.0,-1.0648617875,67.0,-1.3705097062,126.0,-1.5568532113,147.0,-0.5304190639,203.0,-0.0304220633,210.0,-0.7992413388,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.46058058406666663,0.5340597140148765,3.0,21.0,0.3055180805,34.0,1.0550126901,61.0,0.0212109816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,2.6294831971,1.8331672438844797,8.0,22.0,1.7287951481000001,104.0,5.0041293884,111.0,1.1867310352,133.0,2.2459491814,165.0,0.4418006055,238.0,3.5530601983,265.0,1.4503247385,270.0,5.4250752814,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,3.7395003906285713,0.6254455458760682,7.0,23.0,3.9327910949,56.0,3.9381893981,82.0,4.1153130508,118.0,4.6199955522,134.0,2.7450792066,137.0,3.1377007126,227.0,3.6874337192,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-1.072457730925,1.1708454621975226,4.0,24.0,-1.3274897303,101.0,0.1155239292,139.0,-0.4898620182,149.0,-2.5880031044000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-0.286138995725,1.9091956305970468,4.0,25.0,-0.3005352021,123.0,-0.3803072093,155.0,-2.5685334694,191.0,2.1048198979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
