,-0.09055646057012197,-0.06037097371341464,-0.030185486856707314,1.3877787807814457e-17,0.03018548685670734,0.06037097371341467,0.090556460570122,0.12074194742682932,0.15092743428353667,0.18111292114024397,0.21129840799695132,0.24148389485365868,0.271669381710366,0.3018548685670733,0.33204035542378063,0.362225842280488,0.3924113291371953,0.4225968159939026,0.4527823028506099,0.4829677897073173
thresh,-0.10564920399847563,0.10564920399847563,2,,,,,,,,,,,,,,,,,
unreg,0,8,312,3594,282,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
AllR,0,0,0,0,0,3,0,1,1,1,0,1,0,1,0,1,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
AllR_genes,[],[],[],[],[],['glxK' 'allS' 'ybbY'],[],['ybbW'],['allA'],['allB'],[],['gcl'],[],['hyi'],[],['glxR'],[],[],[],[]
