,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,-2.8912057932946783e-19,0.1995686237611165,3.0,0.0,0.1996131494,6.0,-0.1995240683,12.0,-8.90811e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.22038545303333337,0.47048359879209833,3.0,1.0,-0.1077747787,7.0,0.7594161836000001,13.0,0.0095149542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,2.9259007772333336,1.5198346886884244,3.0,2.0,2.1159566853,8.0,4.6791644856,14.0,1.9825811608000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,6.871527499333332,1.2549634657922721,3.0,3.0,6.4892873921,9.0,8.2731650769,15.0,5.852130029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,10.383467548233334,0.5682034808962051,3.0,4.0,10.984483198,10.0,9.8550554951,16.0,10.3108639516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,9.320368618866667,0.878757395436912,3.0,5.0,10.1873943697,11.0,8.4303315704,17.0,9.3433799165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-0.7430145482,0.04119463930344527,2.0,18.0,-0.7138855394,71.0,-0.772143557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,1.3496186386666666,1.6891418188389806,3.0,19.0,0.5136042412,70.0,0.2415163952,205.0,3.2937352796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,0.43831834611250003,0.6809352410195262,8.0,20.0,0.5305539264,32.0,0.8380761709000001,55.0,1.2154561082,67.0,0.7796344675,126.0,-0.3217964615,147.0,1.1125885656,203.0,-0.6088817175,210.0,-0.0390842907,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.21444019683333335,0.8671890037843374,3.0,21.0,0.8012248081000001,34.0,0.6237424431,61.0,-0.7816466607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-2.3904740805999998,0.6568919482517455,8.0,22.0,-2.2537138269,104.0,-3.5875632809,111.0,-2.6903470409,133.0,-3.0432503977,165.0,-1.7401598338,238.0,-1.9216423603,265.0,-1.8707474601,270.0,-2.0163684442,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,5.248309391328571,1.7244237255732318,7.0,23.0,3.3298364788,56.0,4.2912527657,82.0,5.1696833525,118.0,7.3034200157,134.0,4.6043069617,137.0,7.944726448,227.0,4.0949397169,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,1.371778778775,1.0278362312428653,4.0,24.0,2.593192117,101.0,1.58019943,139.0,1.2099619673,149.0,0.1037616008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
