,-0.096881717,-0.07750537360000001,-0.058129030200000015,-0.03875268680000002,-0.019376343400000023,-2.7755575615628914e-17,0.019376343399999968,0.038752686799999964,0.05812903019999996,0.07750537359999995,0.09688171699999995,0.11625806039999995,0.13563440379999994,0.15501074719999994,0.17438709059999993,0.19376343399999993,0.21313977739999992,0.23251612079999992,0.2518924641999999,0.27126880759999994
thresh,-0.0484408585,0.0484408585,3,,,,,,,,,,,,,,,,,
unreg,1,0,5,18,652,4289,508,41,16,16,6,6,2,1,0,1,0,0,0,0
Fur,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CzcR,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
unreg_genes,['oprH'],[],['PA1343' 'phoP' 'trpB' 'PA2312a' 'phoQ'],[],[],[],[],[],"['phzB1' 'PA1435' 'PA4382' 'PA2604' 'PA0397' 'PA2345' 'PA1026' 'PA0102'
 'mexZ' 'PA2656' 'PA1027' 'PA0188' 'PA2018' 'dgkA' 'PA2659' 'PA2019']","['htpX' 'PA0103' 'tpbA' 'PA5217' 'PA2655' 'PA2657' 'PA4714' 'PA0187'
 'PA3712' 'PA0327' 'opdT' 'PA3411' 'PA2658' 'PA4379' 'PA5528' 'PA4517']",['inaA' 'PA1331' 'PA2807' 'PA4820' 'PA2358' 'PA3690'],['PA4818' 'PA1797' 'PA2524' 'PA1972' 'PA4819' 'PA0320'],['PA2506' 'czcR'],['PA3412'],[],['ptrA'],[],[],[],[]
Fur_genes,[],['cyoD'],['cyoB' 'cyoE' 'cyoC' 'cyoA'],[],[],['foxA' 'foxI'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
CzcR_genes,[],[],[],[],[],[],[],[],[],[],[],[],['czcA' 'czcC'],['czcB'],[],[],[],[],[],[]
