,PP_3981
SRX8894563,1.6870258002499998
SRX8894564,1.5897368902500002
SRX8894565,1.0052738532500003
SRX8894566,0.99716825425
SRX8894567,1.64091635525
SRX8894568,1.6469211462500004
SRX8245718,0.0906658172500001
SRX8245719,0.0050848402499998
SRX8245720,-0.0078150867499999
SRX8245721,-0.08793557075
SRX8245722,0.5450513042500003
SRX8245723,0.4482074712499999
SRX8245724,0.4732194982499997
SRX8245725,0.6228097432500004
SBRG_IL__IL3__1,0.5200639032500005
SBRG_IL__IL3__2,0.54055408325
SRX8245728,-0.05988735175
SRX8245729,0.1787960782500004
SRX8245730,0.3519384562500001
SRX8245731,0.2734819332500002
SRX8245732,1.2170133212500005
SRX8245733,1.3425075562500002
SBRG_IL__wt__1,0.3926004892500003
SBRG_IL__wt__2,0.3186770602499997
SRX8245726,0.15409706325
SRX8245727,0.0959257462500002
SRX8894553,0.7385010582499998
SRX8894554,0.6373291992499999
SRX8894555,0.7919451132499997
SRX8894556,0.9118415672499998
SRX8894557,1.1006135702500002
SRX8894558,1.1910793032500004
SRX8894559,0.7423908242500001
SRX8894560,0.95500949925
SBRG_UNeb__coum__1,0.6128207909999999
SBRG_UNeb__coum__2,0.4812696450000002
SBRG_UNeb__coum__3,0.6104647779999999
SBRG_UNeb__coumferul__1,1.4131309620000003
SBRG_UNeb__coumferul__2,1.4157925000000002
SBRG_UNeb__coumferul__3,1.3441775430000007
SBRG_UNeb__ferulate__1,0.9828035279999998
SBRG_UNeb__ferulate__2,1.0621855050000004
SBRG_UNeb__ferulate__3,1.0247050560000002
SBRG_UNeb__glc__1,-0.0733810099999994
SBRG_UNeb__glc__2,-0.2480807499999997
SBRG_UNeb__glc__3,0.32146176
SRX5659920,0.3451113329999993
SRX5659925,-0.3451113330000002
SRX5704140,-0.2973137173333326
SRX5704141,-0.103794423333333
SRX5704142,0.0037914006666674
SRX5704143,-0.1428459073333328
SRX5704144,-0.3250592523333329
SRX5704145,-0.0503138803333329
SRX5704146,0.2750539116666672
SRX5704147,0.1905278786666668
SRX5704148,0.0579580096666667
SRX5704149,0.0183041996666668
SRX5704150,0.4333622526666669
SRX5704151,0.6394632566666667
SRX5704152,0.4486942646666669
SRX5704153,0.1904048166666667
SRX5704154,-0.0185882903333327
SRX5704155,0.2967618576666675
SRX5704156,0.2599741246666669
SRX5704157,0.0751403906666672
SRX5704158,0.3708383756666675
SRX5704159,0.3817093516666672
SRX5704160,0.5262887986666671
SRX5704161,0.3079251816666675
SRX5704162,0.3891728726666672
SRX5704163,0.4206848226666668
SRX5704164,-0.1513805473333329
SRX5704165,-0.0783334313333328
SRX5704166,-0.3405780423333326
SRX5704167,-0.029563893333333
SRX5704168,0.0299435846666673
SRX5704169,0.1456225716666672
SRX5704170,0.3295729386666668
SRX5704171,0.0549925636666674
SRX5704172,-0.1352030173333327
SRX5704173,0.300524548666667
SRX5704174,0.1734315276666667
SRX5704175,0.185325372666667
SRX4552613,0.223075068
SRX4552614,-0.0358731680000001
SRX4552615,-0.1110306340000004
SRX4552616,1.0811626360000002
SRX4552617,0.7471152459999999
SRX4552618,0.5802622839999998
SRX4552619,-0.0008559479999998
SRX4552621,0.0008559479999998
SRX4552622,-0.4905898039999998
SRX4552623,-0.3159717510000002
SRX4552624,-0.7255179930000004
SRX7195897,0.0595130769999991
SRX7195898,-0.0863476980000008
SRX7195899,0.026834620999999
SRX7195900,0.2895743059999995
SRX7195901,0.2608850099999991
SRX7195902,0.070056426999999
SRX801088,-0.0637257194999998
SRX801089,0.0637257194999998
SRX801090,0.1556543555000002
SRX801091,0.2366079084999999
SRX801092,-0.8574271995
SRX801093,-1.1992479234999998
SRX3921725,-0.0516990523333333
SRX3921834,-0.1132703123333334
SRX3921973,0.1649693646666667
SRX3922005,0.0499511386666666
SRX3922933,-0.0129488523333334
SRX3923031,-0.0889894353333331
SRX5739419,0.0737579460000006
SRX5739420,0.2090201890000003
SRX5739421,0.0117119740000006
SRX5739422,-0.0305948049999997
SRX5739423,-0.0660269469999992
SRX5739424,0.0845383650000002
SRX5739425,-0.3806105929999996
SRX5739426,-0.0715353869999999
SRX5739427,-0.0130029779999993
SBRG_Stress3__butanol__1,0.4308450065000011
SBRG_Stress3__butanol__2,0.4862919065000008
SBRG_Stress3__glc__1,-0.0212417574999994
SBRG_Stress3__glc__2,0.0212417575000003
SBRG_Stress3__isopentanol__1,0.4155456535000006
SBRG_Stress3__isopentanol__2,0.3869697665000009
SRX3141766,1.3037065070000002
SRX3141767,-0.1467855639999999
SRX3141769,1.3030183929999994
SRX3141770,0.1467855639999999
SRX7584765,-0.1338488380000004
SRX7584767,-0.367289931000001
SRX7584769,-0.3727289760000012
SRX7584771,0.3023387129999992
SRX7584773,0.9741841859999996
SRX7584774,0.7488678839999992
SRX7584775,1.022191252999999
SRX7584776,0.7657747469999991
SRX7584777,0.3005587579999993
SRX7584778,0.6506367509999995
SRX7584779,0.602856823999999
SRX7584780,0.6158628619999993
SRX7584781,0.7133316339999993
SRX7584783,1.1235316909999993
SRX7584785,0.9629362319999988
SRX7584787,0.1338488379999995
SRX7584789,-0.2666734870000011
SRX7584791,-0.1948219320000008
DRX086758,-0.1258557442499999
DRX086759,0.0439158877499998
DRX086760,0.0444281507499999
DRX086761,0.03751170575
DRX086762,0.2552029177499992
DRX086763,0.3542558287499995
DRX086764,0.3254349097499993
DRX086765,0.3132424377499996
DRX086766,0.1050881327499997
DRX086767,0.2081236407499993
DRX086768,0.1080455207499992
DRX086769,0.1577237477499995
DRX086770,0.1682914717499999
DRX086771,0.0814650007499997
DRX086772,0.1359649947500001
DRX086773,0.1880955397499999
DRX086775,-0.4916142762500004
DRX086776,-0.7183823292500002
DRX086742,-0.1500463982499997
DRX086745,0.04072144575
