,PP_1978
SRX8894563,0.1134722269999999
SRX8894564,0.0565217639999997
SRX8894565,0.1604641939999997
SRX8894566,0.3067979799999998
SRX8894567,-0.0094858710000003
SRX8894568,-0.0874672950000001
SRX8245718,-0.3520230310000003
SRX8245719,0.0575553919999998
SRX8245720,0.2691703459999996
SRX8245721,0.0252972929999999
SRX8245722,-0.1736824870000002
SRX8245723,0.0383845439999999
SRX8245724,-0.016237947
SRX8245725,-0.0096036400000003
SBRG_IL__IL3__1,0.1687855109999998
SBRG_IL__IL3__2,0.2917211329999998
SRX8245728,0.1582070709999996
SRX8245729,-0.5751800180000002
SRX8245730,0.2824212609999996
SRX8245731,0.2044980999999999
SRX8245732,0.2125288549999999
SRX8245733,0.0537577189999995
SBRG_IL__wt__1,0.5844287420000001
SBRG_IL__wt__2,0.859316067
SRX8245726,0.1875922029999999
SRX8245727,0.1989834869999995
SRX8894553,-0.3166702720000001
SRX8894554,0.0790727529999997
SRX8894555,0.3866872939999997
SRX8894556,0.2867835289999996
SRX8894557,0.2673640639999997
SRX8894558,-0.0216028330000002
SRX8894559,0.699206523
SRX8894560,-0.317428816
SBRG_UNeb__coum__1,0.2610402183333331
SBRG_UNeb__coum__2,0.4581359973333332
SBRG_UNeb__coum__3,0.2127818063333331
SBRG_UNeb__coumferul__1,0.9363558723333334
SBRG_UNeb__coumferul__2,0.4961988623333333
SBRG_UNeb__coumferul__3,0.580491738333333
SBRG_UNeb__ferulate__1,0.3204033893333333
SBRG_UNeb__ferulate__2,0.522191427333333
SBRG_UNeb__ferulate__3,0.645918345333333
SBRG_UNeb__glc__1,0.2749006673333332
SBRG_UNeb__glc__2,0.2813207843333334
SBRG_UNeb__glc__3,-0.5562214516666668
SRX5659920,0.1720299060000005
SRX5659925,-0.1720299059999996
SRX5704140,-0.2586130360000001
SRX5704141,0.495108968
SRX5704142,0.28150491
SRX5704143,-0.6904982130000001
SRX5704144,-0.1872679110000001
SRX5704145,0.195158527
SRX5704146,0.1948095879999998
SRX5704147,0.0231434469999998
SRX5704148,0.1974090619999999
SRX5704149,0.098803623
SRX5704150,0.2523288939999999
SRX5704151,-0.7133452
SRX5704152,-0.2654326790000001
SRX5704153,0.7267384100000001
SRX5704154,-0.753827392
SRX5704155,0.4633805129999999
SRX5704156,-0.035844806
SRX5704157,-0.916095221
SRX5704158,-0.2568721950000001
SRX5704159,0.8034563379999999
SRX5704160,0.268380695
SRX5704161,0.2012219259999998
SRX5704162,-0.181067276
SRX5704163,-0.2531190830000001
SRX5704164,0.524045715
SRX5704165,-0.1153959479999999
SRX5704166,-0.1645157590000001
SRX5704167,0.597096093
SRX5704168,0.1213784389999999
SRX5704169,0.6681378060000001
SRX5704170,0.3558153149999998
SRX5704171,0.5815012690000001
SRX5704172,-0.667474514
SRX5704173,0.3056614759999998
SRX5704174,-0.320849997
SRX5704175,-0.96596793
SRX4552613,2.4227761764999998
SRX4552614,2.7739218685
SRX4552615,1.7732589034999997
SRX4552616,-0.5376592145000005
SRX4552617,-0.0530050505000003
SRX4552618,-0.1201432595000002
SRX4552619,0.0124608294999997
SRX4552621,-0.0124608295000001
SRX4552622,0.0773128584999995
SRX4552623,0.1052314574999995
SRX4552624,-0.9431585235000002
SRX7195897,0.1179159623333334
SRX7195898,-0.0791188716666666
SRX7195899,-0.0387970906666668
SRX7195900,-0.9443439516666668
SRX7195901,-1.435958012666667
SRX7195902,-0.7473691196666667
SRX801088,0.0421019439999996
SRX801089,-0.0421019440000005
SRX801090,0.647672287999999
SRX801091,0.8799408839999989
SRX801092,0.181520525999999
SRX801093,0.4543082209999989
SRX3921725,0.0487938629999997
SRX3921834,-0.1059651090000004
SRX3921973,0.0571712459999997
SRX3922005,0.7696142959999999
SRX3922933,0.5585153009999999
SRX3923031,0.1886623219999998
SRX5739419,0.1269723433333336
SRX5739420,0.7317958693333337
SRX5739421,0.5859759803333335
SRX5739422,0.6559607083333336
SRX5739423,0.1352831663333336
SRX5739424,0.0571721123333337
SRX5739425,0.0150945833333335
SRX5739426,0.0487935343333334
SRX5739427,-0.1059656466666663
SBRG_Stress3__butanol__1,-2.6373359335
SBRG_Stress3__butanol__2,-2.8276862825
SBRG_Stress3__glc__1,-0.0471032264999999
SBRG_Stress3__glc__2,0.0471032264999999
SBRG_Stress3__isopentanol__1,-0.6480212565000008
SBRG_Stress3__isopentanol__2,-0.8370977275000007
SRX3141766,0.2014105530000001
SRX3141767,0.0082452270000001
SRX3141769,-0.0526786979999998
SRX3141770,-0.0082452270000001
SRX7584765,0.039615919
SRX7584767,-0.2224950629999993
SRX7584769,-0.3936433999999993
SRX7584771,1.5180585090000005
SRX7584773,1.8836464100000008
SRX7584774,2.2792851400000007
SRX7584775,1.7211734250000008
SRX7584776,2.4899065610000006
SRX7584777,0.8309226810000006
SRX7584778,1.5968709940000003
SRX7584779,2.3155615690000007
SRX7584780,1.8849055960000003
SRX7584781,1.8353742230000003
SRX7584783,2.5511154230000006
SRX7584785,2.783602872000001
SRX7584787,-0.0396159189999991
SRX7584789,0.0435496230000005
SRX7584791,0.1735178000000008
DRX086758,-0.1667818057499999
DRX086759,-0.1129030327499998
DRX086760,-0.0315729617499997
DRX086761,0.3112578002499999
DRX086762,0.0601101612499999
DRX086763,-0.3852196607499998
DRX086764,0.1988301922499999
DRX086765,0.1799689192500002
DRX086766,0.0491328562499999
DRX086767,0.2596381082499999
DRX086768,-0.1553479827499999
DRX086769,0.2697616372500002
DRX086770,-0.01904838475
DRX086771,0.3555708832499999
DRX086772,0.4329463932500004
DRX086773,0.1951267372499998
DRX086775,-2.10077722875
DRX086776,-3.22074263375
DRX086742,0.1883718832499994
DRX086745,-0.2651040277500005
DRX086746,-0.1575983887500003
DRX086747,-0.1341540677499999
DRX086748,0.2888082992499994
DRX086749,0.0029441572499999
CJ522_f_1,0.3279209779999998
CJ522_f_2,0.3595334330000002
CJ522_f_3,0.4466178410000001
CJ522_fg_1,0.2490859959999998
CJ522_fg_2,0.1005706769999998
CJ522_fg_3,-0.4533490319999997
CJ522_gfg_1,0.3778276279999999
CJ522_gfg_2,0.2395763309999998
CJ522_gfg_3,-0.165685212
CJ522_gg_1,-0.2228584599999998
CJ522_gg_2,0.0380684370000001
CJ522_gg_3,-0.0192139249999998
CJ522_glc_1,-0.1670649750000001
CJ522_glc_2,0.0097513940000002
CJ522_glc_3,-0.395710566
CJ522_glu_1,-0.5544833680000001
CJ522_glu_2,-0.3520456940000001
CJ522_glu_3,-0.4009597359999999
GB032_f_1,1.0064800800000002
GB032_f_2,0.578967402
GB032_f_3,0.7493813720000002
GB032_fg_1,0.460468369
GB032_fg_2,0.5168505209999998
GB032_fg_3,0.0411619719999998
GB032_gfg_1,0.1246249440000002
GB032_gfg_2,0.358173013
GB032_gfg_3,0.447583915
GB032_gg_1,-0.6239785790000001
GB032_gg_2,-1.161175682
GB032_gg_3,-0.0455104419999998
GB032_glc_1,-0.8030821169999998
GB032_glc_2,-0.2736757490000001
GB032_glc_3,-0.7678474099999999
GB032_glu_1,-0.6562015520000002
GB032_glu_2,0.0591253379999998
GB032_glu_3,-0.5994269110000001
GB045_f_1,0.901215466
GB045_f_2,0.8965370860000004
GB045_f_3,1.0673642580000005
GB045_fg_1,0.2269029800000002
GB045_fg_2,0.1862087740000002
GB045_gfg_1,1.0078532110000005
GB045_gfg_2,1.59127914
GB045_gfg_3,1.4442427640000002
GB045_gg_1,-1.0464600539999998
GB045_gg_2,-1.096678603
GB045_gg_3,-0.6181768559999998
GB045_glc_1,-0.8572083789999998
GB045_glc_2,-0.1713914299999999
GB045_glc_3,0.17612417
GB045_glu_1,-0.2374133769999997
GB045_glu_2,-0.7384431760000001
GB045_glu_3,0.0571754719999999
GB062_f_1,0.3078979959999999
GB062_f_2,-0.844656954
GB062_f_3,-0.4574352400000001
GB062_fg_1,0.2207438619999999
GB062_fg_2,-0.1648107009999999
GB062_fg_3,0.2356532580000001
GB062_gfg_1,0.3646260190000001
GB062_gfg_2,0.3503022069999999
GB062_gfg_3,0.217012747
GB062_gg_1,0.6547337930000001
GB062_gg_2,0.3127895039999999
GB062_gg_3,-0.2763837690000001
GB062_glc_1,0.140739709
GB062_glc_2,-1.028362398
